metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207301	50373576	m15_rate	2.541348	2.373952	1.638633	2.828911	2.899455	0.954787	1.362432	2.532322	2.335198	1.917412
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207331	50373577	m15_rate	4.946095	4.655308	4.085039	5.255309	5.316401	3.228237	3.894800	4.965945	4.574468	4.108389
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207361	50373578	m15_rate	7.162877	6.863408	6.444740	7.171785	7.338463	5.575729	6.336392	7.203853	6.660488	6.538772
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207391	50373579	m15_rate	9.408010	9.056661	8.527309	9.635670	9.946268	7.445726	8.442663	9.505506	8.813047	8.480773
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207421	50373580	m15_rate	11.995941	11.481397	10.978253	12.029699	12.482161	9.849515	11.105119	12.064746	11.258927	10.946859
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207451	50373581	m15_rate	14.411230	13.824456	13.889293	14.439967	14.969839	12.331050	13.680018	14.507628	13.514097	13.269883
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207481	50373582	m15_rate	16.773515	16.086072	15.891419	16.711705	17.385407	14.659153	16.099637	16.917622	15.739096	15.442096
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207511	50373583	m15_rate	19.106354	18.282939	18.086870	18.847404	19.681569	16.885078	18.463868	19.247191	17.979069	17.622124
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207541	50373584	m15_rate	21.269495	20.310015	20.293485	20.882809	21.838320	19.121307	20.741417	21.373796	20.006904	19.693285
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207571	50373585	m15_rate	23.352473	22.344443	22.566404	22.853000	23.878210	21.261710	22.985330	23.493479	21.934073	21.853365
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207601	50373586	m15_rate	24.743126	23.704276	24.403535	23.865927	24.855236	23.256797	25.082148	24.644132	23.275136	23.451151
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207631	50373587	m15_rate	25.223036	24.166466	24.648331	24.595414	25.786369	23.859969	25.476171	25.326718	23.668889	23.709605
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207661	50373588	m15_rate	26.672379	25.584479	25.777613	26.123037	27.411518	24.594306	26.436180	26.869140	25.150943	25.092287
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207691	50373589	m15_rate	28.696405	27.557701	27.877637	27.894602	29.287675	26.465792	28.568842	28.969804	27.017013	27.022666
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207721	50373590	m15_rate	30.542400	29.323778	29.757288	29.844568	31.293254	28.347523	30.510106	30.740247	28.748149	28.702236
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207751	50373591	m15_rate	32.309656	31.058147	31.865347	31.528018	33.051228	30.266271	32.484012	32.512670	30.333637	30.382456
Table.WriteLatency.lucasdb.tw_ttl_1h_50min	1511207781	50373592	m15_rate	34.026455	32.763441	33.257240	33.148414	34.951011	31.822021	34.282089	34.245994	32.011062	31.965327
