metric_join	timestamp	ts_join	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
iostat.sda.read_byte_per_second	1511271526	50375717	273.183	NULL	NULL	2729.425	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511271556	50375718	0.000	NULL	NULL	614.776	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511271586	50375719	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511271616	50375720	0.000	NULL	NULL	273.049	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511271646	50375721	0.000	NULL	NULL	136.548	NULL	0.000	NULL	136.533	NULL	NULL
iostat.sda.read_byte_per_second	1511271676	50375722	0.000	NULL	NULL	0.000	NULL	0.000	NULL	136.533	NULL	NULL
iostat.sda.read_byte_per_second	1511271706	50375723	0.000	NULL	NULL	0.000	NULL	0.000	NULL	136.533	NULL	NULL
iostat.sda.read_byte_per_second	1511271736	50375724	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511271766	50375725	0.000	NULL	NULL	136.516	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511271796	50375726	0.000	NULL	NULL	273.089	NULL	0.000	NULL	136.490	NULL	NULL
iostat.sda.read_byte_per_second	1511271826	50375727	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511271856	50375728	136.534	NULL	NULL	273.089	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511271886	50375729	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511271916	50375730	136.543	NULL	NULL	273.104	NULL	819.200	NULL	273.066	NULL	NULL
iostat.sda.read_byte_per_second	1511271946	50375731	0.000	NULL	NULL	136.511	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511271976	50375732	0.000	NULL	NULL	136.546	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272006	50375733	0.000	NULL	NULL	136.641	NULL	0.000	NULL	136.535	NULL	NULL
iostat.sda.read_byte_per_second	1511272036	50375734	0.000	NULL	NULL	136.426	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272066	50375735	0.000	NULL	NULL	136.521	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272096	50375736	0.000	NULL	NULL	136.557	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272126	50375737	0.000	NULL	NULL	136.514	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272156	50375738	0.000	NULL	NULL	136.539	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272186	50375739	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272216	50375740	0.000	NULL	NULL	136.493	NULL	0.000	NULL	409.581	NULL	NULL
iostat.sda.read_byte_per_second	1511272246	50375741	0.000	NULL	NULL	1092.275	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272276	50375742	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272306	50375743	0.000	NULL	NULL	273.067	NULL	0.000	NULL	136.591	NULL	NULL
iostat.sda.read_byte_per_second	1511272336	50375744	0.000	NULL	NULL	136.649	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272366	50375745	0.000	NULL	NULL	136.441	NULL	0.000	NULL	136.546	NULL	NULL
iostat.sda.read_byte_per_second	1511272396	50375746	136.552	NULL	NULL	409.530	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511272426	50375747	4369.644	NULL	NULL	136.524	NULL	0.000	NULL	0.000	NULL	NULL
