metric_join	timestamp	ts_join	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
iostat.sda.read_byte_per_second	1511160616	50372020	4233.201	NULL	NULL	323459.155	NULL	2867.253	NULL	3141.358	NULL	NULL
iostat.sda.read_byte_per_second	1511160646	50372021	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511160676	50372022	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511160706	50372023	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511160736	50372024	273.039	NULL	NULL	0.000	NULL	682.685	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511160766	50372025	0.000	NULL	NULL	1774.829	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511160796	50372026	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511160826	50372027	409.438	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511160856	50372028	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511160886	50372029	0.000	NULL	NULL	546.009	NULL	1092.267	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511160916	50372030	273.050	NULL	NULL	23895.593	NULL	682.647	NULL	8598.172	NULL	NULL
iostat.sda.read_byte_per_second	1511160946	50372031	273.048	NULL	NULL	0.000	NULL	19388.297	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511160976	50372032	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161006	50372033	546.521	NULL	NULL	0.000	NULL	0.000	NULL	546.182	NULL	NULL
iostat.sda.read_byte_per_second	1511161036	50372034	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161066	50372035	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161096	50372036	0.000	NULL	NULL	0.000	NULL	5598.593	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161126	50372037	546.234	NULL	NULL	819.267	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161156	50372038	2047.141	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161186	50372039	0.000	NULL	NULL	1228.684	NULL	1638.400	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161216	50372040	0.000	NULL	NULL	12559.896	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161246	50372041	955.713	NULL	NULL	5871.932	NULL	0.000	NULL	1092.318	NULL	NULL
iostat.sda.read_byte_per_second	1511161276	50372042	273.235	NULL	NULL	546.142	NULL	0.000	NULL	273.237	NULL	NULL
iostat.sda.read_byte_per_second	1511161306	50372043	5594.080	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161336	50372044	682.723	NULL	NULL	0.000	NULL	0.000	NULL	545.930	NULL	NULL
iostat.sda.read_byte_per_second	1511161366	50372045	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161396	50372046	409.258	NULL	NULL	1092.814	NULL	1092.230	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511161426	50372047	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
