metric_join	timestamp	ts_join	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
iostat.sda.read_byte_per_second	1511282026	50376067	2856989.777	NULL	NULL	1367483.002	NULL	1738888.713	NULL	925285.973	NULL	NULL
iostat.sda.read_byte_per_second	1511282056	50376068	3544768.776	NULL	NULL	2335274.380	NULL	1791180.914	NULL	1639.185	NULL	NULL
iostat.sda.read_byte_per_second	1511282086	50376069	1708141.866	NULL	NULL	1895784.175	NULL	2452486.615	NULL	56093.288	NULL	NULL
iostat.sda.read_byte_per_second	1511282116	50376070	5459.334	NULL	NULL	2142626.476	NULL	2006571.155	NULL	142391.789	NULL	NULL
iostat.sda.read_byte_per_second	1511282146	50376071	136.569	NULL	NULL	1717851.311	NULL	1294896.983	NULL	272505.099	NULL	NULL
iostat.sda.read_byte_per_second	1511282176	50376072	59374.182	NULL	NULL	2491836.361	NULL	1861358.800	NULL	165901.019	NULL	NULL
iostat.sda.read_byte_per_second	1511282206	50376073	31541.404	NULL	NULL	1560030.077	NULL	1706530.133	NULL	439630.388	NULL	NULL
iostat.sda.read_byte_per_second	1511282236	50376074	52274.713	NULL	NULL	2009377.704	NULL	2105886.351	NULL	527610.282	NULL	NULL
iostat.sda.read_byte_per_second	1511282266	50376075	39319.022	NULL	NULL	2456803.312	NULL	1960988.713	NULL	390709.364	NULL	NULL
iostat.sda.read_byte_per_second	1511282296	50376076	147911.019	NULL	NULL	1462267.758	NULL	1794583.886	NULL	256762.583	NULL	NULL
iostat.sda.read_byte_per_second	1511282326	50376077	127289.176	NULL	NULL	2298255.211	NULL	1628789.442	NULL	18026.374	NULL	NULL
iostat.sda.read_byte_per_second	1511282356	50376078	538740.149	NULL	NULL	2065387.926	NULL	2369909.270	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282386	50376079	421829.112	NULL	NULL	1179279.909	NULL	1574366.079	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282416	50376080	417602.951	NULL	NULL	67306.803	NULL	1946026.958	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282446	50376081	154617.813	NULL	NULL	504710.057	NULL	1328252.934	NULL	273.117	NULL	NULL
iostat.sda.read_byte_per_second	1511282476	50376082	113893.806	NULL	NULL	736094.690	NULL	1981967.958	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282506	50376083	92979.677	NULL	NULL	1192853.766	NULL	1314804.009	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282536	50376084	5187.658	NULL	NULL	1178280.490	NULL	971314.965	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282566	50376085	0.000	NULL	NULL	1132880.248	NULL	890093.884	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282596	50376086	0.000	NULL	NULL	0.000	NULL	136.554	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282626	50376087	0.000	NULL	NULL	136.560	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282656	50376088	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282686	50376089	0.000	NULL	NULL	88327.041	NULL	88470.657	NULL	409.666	NULL	NULL
iostat.sda.read_byte_per_second	1511282716	50376090	0.000	NULL	NULL	4371.781	NULL	23759.939	NULL	682.474	NULL	NULL
iostat.sda.read_byte_per_second	1511282746	50376091	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282776	50376092	0.000	NULL	NULL	0.000	NULL	0.000	NULL	136.570	NULL	NULL
iostat.sda.read_byte_per_second	1511282806	50376093	0.000	NULL	NULL	136.443	NULL	3686.399	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282836	50376094	0.000	NULL	NULL	273.040	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282866	50376095	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282896	50376096	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282926	50376097	2047.796	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282956	50376098	0.000	NULL	NULL	0.000	NULL	3276.335	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511282986	50376099	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511283016	50376100	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511283046	50376101	0.000	NULL	NULL	0.000	NULL	0.000	NULL	0.000	NULL	NULL
iostat.sda.read_byte_per_second	1511283076	50376102	4370.344	NULL	NULL	0.000	NULL	0.000	NULL	136.534	NULL	NULL
iostat.sda.read_byte_per_second	1511283106	50376103	8738.739	NULL	NULL	0.000	NULL	0.000	NULL	33723.744	NULL	NULL
iostat.sda.read_byte_per_second	1511283136	50376104	9416.914	NULL	NULL	13107.182	NULL	4779.345	NULL	21979.563	NULL	NULL
iostat.sda.read_byte_per_second	1511283166	50376105	15705.551	NULL	NULL	34683.448	NULL	8736.899	NULL	30995.438	NULL	NULL
iostat.sda.read_byte_per_second	1511283196	50376106	17480.314	NULL	NULL	24982.783	NULL	24169.543	NULL	34953.499	NULL	NULL
iostat.sda.read_byte_per_second	1511283226	50376107	14464.187	NULL	NULL	8601.587	NULL	16668.299	NULL	28968.312	NULL	NULL
iostat.sda.read_byte_per_second	1511283256	50376108	11749.596	NULL	NULL	28812.225	NULL	4365.553	NULL	29058.205	NULL	NULL
iostat.sda.read_byte_per_second	1511283286	50376109	27561.661	NULL	NULL	19931.321	NULL	8746.253	NULL	24302.951	NULL	NULL
iostat.sda.read_byte_per_second	1511283316	50376110	40145.770	NULL	NULL	10103.944	NULL	35601.502	NULL	39461.364	NULL	NULL
iostat.sda.read_byte_per_second	1511283346	50376111	14334.335	NULL	NULL	17200.625	NULL	21847.038	NULL	30582.822	NULL	NULL
iostat.sda.read_byte_per_second	1511283376	50376112	26215.830	NULL	NULL	25124.704	NULL	8738.324	NULL	34950.498	NULL	NULL
iostat.sda.read_byte_per_second	1511283406	50376113	13106.381	NULL	NULL	25685.519	NULL	24164.187	NULL	43690.657	NULL	NULL
iostat.sda.read_byte_per_second	1511283436	50376114	1278957.849	NULL	NULL	11871.906	NULL	26217.047	NULL	31400.186	NULL	NULL
iostat.sda.read_byte_per_second	1511283466	50376115	2144017.592	NULL	NULL	17474.105	NULL	1005687.161	NULL	1089233.848	NULL	NULL
iostat.sda.read_byte_per_second	1511283496	50376116	724036.123	NULL	NULL	9010.778	NULL	870564.477	NULL	890428.133	NULL	NULL
iostat.sda.read_byte_per_second	1511283526	50376117	1249783.014	NULL	NULL	1401896.270	NULL	745744.747	NULL	866375.873	NULL	NULL
iostat.sda.read_byte_per_second	1511283556	50376118	1148363.554	NULL	NULL	797435.061	NULL	1051265.710	NULL	949659.605	NULL	NULL
