metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509527808	50317593	mean	0.058830	0.032806	0.045749	0.027518	0.038804	0.017162	0.056863	0.027412	0.029757	0.026924
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509527838	50317594	mean	0.058851	0.048440	0.066804	0.044264	0.041582	0.049792	0.057681	0.043277	0.039716	0.041204
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509527868	50317595	mean	0.057583	0.056662	0.094389	0.050289	0.050248	0.050673	0.059259	0.038558	0.050843	0.049641
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509527898	50317596	mean	0.066373	0.067131	0.115907	0.061486	0.082655	0.058612	0.074019	0.042671	0.116047	0.054832
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509527928	50317597	mean	0.068839	0.069476	0.130774	0.065914	0.115803	0.059827	0.076446	0.043495	0.145173	0.057613
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509527958	50317598	mean	0.069936	0.089403	0.135296	0.068844	0.164673	0.062314	0.098984	0.044063	0.175798	0.060942
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509527988	50317599	mean	0.112662	0.120160	0.197094	0.077865	0.199230	0.085293	0.158206	0.049980	0.192481	0.093471
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528018	50317600	mean	0.165943	0.149660	0.343178	0.109419	0.195095	0.123055	0.210826	0.139570	0.201472	0.119172
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528048	50317601	mean	0.189693	0.188850	0.360623	0.138600	0.222905	0.241953	0.226952	0.147805	0.299704	0.143776
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528078	50317602	mean	0.207959	0.203533	0.396296	0.163074	0.246540	0.254085	0.218466	0.153283	0.330123	0.190422
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528108	50317603	mean	0.197273	0.276084	0.431201	0.204661	0.274951	0.181183	0.242996	0.145170	0.301838	0.205264
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528138	50317604	mean	0.207425	0.276671	0.454015	0.221209	0.252544	0.199490	0.288299	0.153307	0.257227	0.201599
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528168	50317605	mean	0.220504	0.272365	0.533036	0.225895	0.243948	0.222033	0.303651	0.139784	0.247861	0.244308
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528198	50317606	mean	0.236645	0.285569	0.583497	0.262329	0.267845	0.266865	0.292329	0.155737	0.266000	0.264413
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528228	50317607	mean	0.221081	0.264080	0.608294	0.290143	0.273908	0.271319	0.310694	0.165739	0.273843	0.272644
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528258	50317608	mean	0.229849	0.303742	0.659931	0.304630	0.262219	0.306096	0.346834	0.173266	0.285123	0.264714
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528288	50317609	mean	0.258574	0.323877	0.758834	0.309642	0.281835	0.294626	0.387427	0.156554	0.276443	0.270126
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528318	50317610	mean	0.277541	0.334478	0.780877	0.309967	0.297313	0.311649	0.379328	0.183069	0.363770	0.309645
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528348	50317611	mean	0.289646	0.325554	0.780495	0.303118	0.309393	0.342762	0.380030	0.186889	0.297294	0.321321
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528378	50317612	mean	0.325985	0.299893	0.820873	0.344552	0.318060	0.326712	0.346953	0.194548	0.287871	0.333699
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528408	50317613	mean	0.310096	0.268917	0.770848	0.380469	0.268593	0.379420	0.297155	0.202303	0.290433	0.314951
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528438	50317614	mean	0.313370	0.248735	0.654415	0.363278	0.275604	0.359195	0.283735	0.209935	0.298059	0.373250
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528468	50317615	mean	0.283642	0.239348	0.577731	0.365203	0.271476	0.296100	0.268113	0.231488	0.285568	0.363761
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528498	50317616	mean	0.240447	0.252529	0.542275	0.373587	0.283713	0.273555	0.294553	0.215269	0.327629	0.319216
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528528	50317617	mean	0.224441	0.264939	0.526959	0.295871	0.350657	0.264529	0.303667	0.204846	0.313570	0.277289
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528558	50317618	mean	0.211808	0.253524	0.543788	0.272943	0.326860	0.235265	0.296012	0.180634	0.306804	0.263379
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528588	50317619	mean	0.208591	0.277858	0.595342	0.258150	0.270729	0.231997	0.366597	0.166984	0.269816	0.258605
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528618	50317620	mean	0.212404	0.286133	0.602076	0.253474	0.256300	0.252086	0.355356	0.159472	0.270384	0.226568
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528648	50317621	mean	0.244238	0.291605	0.573479	0.249914	0.280982	0.264869	0.351027	0.153794	0.276613	0.238761
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528678	50317622	mean	0.251911	0.289843	0.635293	0.246368	0.289426	0.272782	0.387831	0.169886	0.280340	0.270000
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528708	50317623	mean	0.238965	0.291770	0.639604	0.260241	0.298938	0.276908	0.383079	0.154193	0.303409	0.277520
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528738	50317624	mean	0.244389	0.295117	0.624786	0.278499	0.309954	0.278248	0.334956	0.160619	0.285007	0.263913
Table.ReadLatency.lucasdb.tw_ttl_2h_30min	1509528768	50317625	mean	0.237883	0.296326	0.582928	0.287064	0.328880	0.300267	0.323277	0.189807	0.299251	0.266968
