t,count
1508068705,0
1508068735,0
1508068765,0
1508068795,0
1508068825,0
1508068855,0
1508068885,0
1508068915,0
1508068945,0
1508068975,0
1508069005,0
1508069035,0
1508069065,0
1508069095,0
1508069125,0
1508069155,0
1508069185,0
1508069215,0
1508069245,0
1508069275,0
1508069305,0
1508069335,0
1508069365,9735684
1508069395,9735684
1508069425,9735684
1508069455,9735684
1508069485,9735684
1508069515,9735684
1508069545,9735684
1508069575,9735684
1508069605,9735684
1508069635,9735684
1508069665,9735684
1508069695,9735684
1508069725,9735684
1508069755,9735684
1508069785,9735684
1508069815,20021949
1508069845,20021949
1508069875,20021949
1508069905,20021949
1508069935,20021949
1508069965,20021949
1508069995,20021949
1508070025,20021949
1508070055,20021949
1508070085,20021949
1508070115,20021949
1508070145,20021949
1508070175,20021949
1508070205,20021949
1508070235,20021949
1508070265,30542800
1508070295,30542800
1508070325,30542800
1508070355,30542800
1508070385,30542800
1508070415,30542800
1508070445,30542800
1508070475,30542800
1508070505,30542800
1508070535,30542800
1508070565,30542800
1508070595,30542800
1508070625,30542800
1508070655,30542800
1508070685,30542800
1508070715,41231981
1508070745,41231981
1508070775,41231981
1508070805,41231981
1508070835,41231981
1508070865,41231981
1508070895,41231981
1508070925,41231981
1508070955,41231981
1508070985,41231981
1508071015,41231981
1508071045,41231981
1508071075,41231981
1508071105,41231981
1508071135,41231981
1508071165,52005704
1508071195,52005704
1508071225,52005704
1508071255,52005704
1508071285,52005704
1508071315,52005704
1508071345,52005704
1508071375,52005704
1508071405,52005704
1508071435,52005704
1508071465,52005704
1508071495,52005704
1508071525,52005704
1508071555,52005704
1508071585,62836226
1508071615,62836226
1508071645,62836226
1508071675,62836226
1508071705,62836226
1508071735,62836226
1508071765,62836226
1508071795,62836226
1508071825,62836226
1508071855,62836226
1508071885,62836226
1508071915,62836226
1508071945,62836226
1508071975,73719702
1508072005,73719702
1508072035,73719702
1508072065,73719702
1508072095,73719702
1508072125,73719702
1508072155,73719702
1508072185,73719702
1508072215,73719702
1508072245,73719702
1508072275,73719702
1508072305,73719702
1508072335,73719702
1508072365,73719702
1508072395,73719702
1508072425,73719702
1508072455,84643170
1508072485,84643170
1508072515,84643170
1508072545,84643170
1508072575,84643170
1508072605,84643170
1508072635,84643170
1508072665,84643170
1508072695,84643170
1508072725,84643170
1508072755,84643170
1508072785,84643170
1508072815,84643170
1508072845,84643170
1508072875,84643170
1508072905,84643170
1508072935,95588448
1508072965,95588448
1508072995,95588448
1508073025,95588448
1508073055,95588448
1508073085,95588448
1508073115,95588448
1508073145,95588448
1508073175,95588448
1508073205,95588448
1508073235,95588448
1508073265,95588448
1508073295,95588448
1508073325,95588448
1508073355,95588448
1508073385,106554306
1508073415,106554306
1508073445,106554306
1508073475,106554306
1508073505,106554306
1508073535,106554306
1508073565,106554306
1508073595,106554306
1508073625,106554306
1508073655,106554306
1508073685,106554306
1508073715,106554306
1508073745,106554306
1508073775,106554306
1508073805,106554306
1508073835,117532878
1508073865,117532878
1508073895,117532878
1508073925,117532878
1508073955,117532878
1508073985,117532878
1508074015,117532878
1508074045,117532878
1508074075,117532878
1508074105,117532878
1508074135,117532878
1508074165,117532878
1508074195,117532878
1508074225,117532878
1508074255,117532878
1508074285,128521187
1508074315,128521187
1508074345,128521187
1508074375,128521187
1508074405,128521187
1508074435,128521187
1508074465,128521187
1508074495,128521187
1508074525,128521187
1508074555,128521187
1508074585,128521187
1508074615,128521187
1508074645,128521187
1508074675,128521187
1508074705,139512721
1508074735,139512721
1508074765,139512721
1508074795,139512721
1508074825,139512721
1508074855,139512721
1508074885,139512721
1508074915,139512721
1508074945,139512721
1508074975,139512721
1508075005,139512721
1508075035,139512721
1508075065,139512721
1508075095,139512721
1508075125,139512721
1508075155,150511873
1508075185,150511873
1508075215,150511873
1508075245,150511873
1508075275,150511873
1508075305,150511873
1508075335,150511873
1508075365,150511873
1508075395,150511873
1508075425,150511873
1508075455,150511873
1508075485,150511873
1508075515,150511873
1508075545,161514250
1508075575,161514250
1508075605,161514250
1508075635,161514250
1508075665,161514250
1508075695,161514250
1508075725,161514250
1508075755,161514250
1508075785,161514250
1508075815,161514250
1508075845,161514250
1508075875,161514250
1508075905,161514250
1508075935,161514250
1508075965,161514250
1508075995,172522064
1508076025,172522064
1508076055,172522064
1508076085,172522064
1508076115,172522064
1508076145,172522064
1508076175,172522064
1508076205,172522064
1508076235,172522064
1508076265,172522064
1508076295,172522064
1508076325,172522064
1508076355,172522064
1508076385,172522064
1508076415,172522064
1508076445,172522064
1508076475,183528989
1508076505,183528989
1508076535,183528989
1508076565,183528989
1508076595,183528989
1508076625,183528989
1508076655,183528989
1508076685,183528989
1508076715,183528989
1508076745,183528989
1508076775,183528989
1508076805,183528989
1508076835,183528989
1508076865,183528989
1508076895,183528989
1508076925,194535914
1508076955,194535914
1508076985,194535914
1508077015,194535914
1508077045,194535914
1508077075,194535914
1508077105,194535914
1508077135,194535914
1508077165,194535914
1508077195,194535914
1508077225,205543914
1508077255,205543914
1508077285,205543914
1508077315,205543914
1508077345,205543914
1508077375,205543914
1508077405,205543914
1508077435,205543914
1508077465,205543914
1508077495,205543914
1508077525,205543914
1508077555,205543914
1508077585,205543914
1508077615,205543914
1508077645,205543914
1508077675,215177225
1508077705,215177225
1508077735,215177225
1508077765,215177225
1508077795,215177225
1508077825,215177225
1508077855,215177225
1508077885,215177225
1508077915,215177225
1508077945,215177225
1508077975,215177225
1508078005,215177225
1508078035,215177225
1508078065,215177225
1508078095,215177225
1508078125,225377283
1508078155,225377283
1508078185,225377283
1508078215,225377283
1508078245,225377283
1508078275,225377283
1508078305,225377283
1508078335,225377283
1508078365,225377283
1508078395,225377283
1508078425,225377283
1508078455,225377283
1508078485,225377283
1508078515,225377283
1508078545,235838885
1508078575,235838885
1508078605,235838885
1508078635,235838885
1508078665,235838885
1508078695,235838885
1508078725,235838885
1508078755,235838885
1508078785,235838885
1508078815,235838885
1508078845,235838885
1508078875,235838885
1508078905,235838885
1508078935,235838885
1508078965,246479081
1508078995,246479081
1508079025,246479081
1508079055,246479081
1508079085,246479081
1508079115,246479081
1508079145,246479081
1508079175,246479081
1508079205,246479081
1508079235,246479081
1508079265,246479081
1508079295,246479081
1508079325,246479081
1508079355,246479081
1508079385,257233578
1508079415,257233578
1508079445,257233578
1508079475,257233578
1508079505,257233578
1508079535,257233578
1508079565,257233578
1508079595,257233578
1508079625,257233578
1508079655,257233578
1508079685,257233578
1508079715,257233578
1508079745,257233578
1508079775,257233578
1508079805,257233578
1508079835,257233578
1508079865,268067356
1508079895,268067356
1508079925,268067356
1508079955,268067356
1508079985,268067356
1508080015,268067356
1508080045,268067356
1508080075,268067356
1508080105,268067356
1508080135,268067356
1508080165,268067356
1508080195,268067356
1508080225,268067356
1508080255,268067356
1508080285,268067356
1508080315,268067356
1508080345,278959463
1508080375,278959463
1508080405,278959463
1508080435,278959463
1508080465,278959463
1508080495,278959463
1508080525,278959463
1508080555,278959463
1508080585,278959463
1508080615,278959463
1508080645,278959463
1508080675,278959463
1508080705,278959463
1508080735,278959463
1508080765,278959463
1508080795,289886187
1508080825,289886187
1508080855,289886187
1508080885,289886187
1508080915,289886187
1508080945,289886187
1508080975,289886187
1508081005,289886187
1508081035,289886187
1508081065,289886187
1508081095,289886187
1508081125,289886187
1508081155,289886187
1508081185,289886187
