t,count
1508268085,0
1508268115,0
1508268145,0
1508268175,0
1508268205,0
1508268235,0
1508268265,7670821
1508268295,7670821
1508268325,7670821
1508268355,7670821
1508268385,7670821
1508268415,15257150
1508268445,15257150
1508268475,15257150
1508268505,15257150
1508268535,15257150
1508268565,22855464
1508268595,22855464
1508268625,22855464
1508268655,22855464
1508268685,22855464
1508268715,30452400
1508268745,30452400
1508268775,30452400
1508268805,30452400
1508268835,30452400
1508268865,37977970
1508268895,37977970
1508268925,37977970
1508268955,37977970
1508268985,37977970
1508269015,45522627
1508269045,45522627
1508269075,45522627
1508269105,45522627
1508269135,45522627
1508269165,53039308
1508269195,53039308
1508269225,53039308
1508269255,53039308
1508269285,53039308
1508269315,60567373
1508269345,60567373
1508269375,60567373
1508269405,60567373
1508269435,60567373
1508269465,68067319
1508269495,68067319
1508269525,68067319
1508269555,68067319
1508269585,68067319
1508269615,75519521
1508269645,75519521
1508269675,75519521
1508269705,75519521
1508269735,82988349
1508269765,82988349
1508269795,82988349
1508269825,82988349
1508269855,82988349
1508269885,90400439
1508269915,90400439
1508269945,90400439
1508269975,90400439
1508270005,90400439
1508270035,97819296
1508270065,97819296
1508270095,97819296
1508270125,97819296
1508270155,97819296
1508270185,105189475
1508270215,105189475
1508270245,105189475
1508270275,105189475
1508270305,112582825
1508270335,112582825
1508270365,112582825
1508270395,112582825
1508270425,112582825
1508270455,119913601
1508270485,119913601
1508270515,119913601
1508270545,119913601
1508270575,127249005
1508270605,127249005
1508270635,127249005
1508270665,127249005
1508270695,127249005
1508270725,134557655
1508270755,134557655
1508270785,134557655
1508270815,134557655
1508270845,141870182
1508270875,141870182
1508270905,141870182
1508270935,141870182
1508270965,141870182
1508270995,149131463
1508271025,149131463
1508271055,149131463
1508271085,149131463
1508271115,156397394
1508271145,156397394
1508271175,156397394
1508271205,156397394
1508271235,156397394
1508271265,164098059
1508271295,164098059
1508271325,164098059
1508271355,164098059
1508271385,164098059
1508271415,164098059
1508271445,171790036
1508271475,171790036
1508271505,171790036
1508271535,171790036
1508271565,171790036
1508271595,179441851
1508271625,179441851
1508271655,179441851
1508271685,179441851
1508271715,179441851
1508271745,187097922
1508271775,187097922
1508271805,187097922
1508271835,187097922
1508271865,187097922
1508271895,194701523
1508271925,194701523
1508271955,194701523
1508271985,194701523
1508272015,194701523
1508272045,202328693
1508272075,202328693
1508272105,202328693
1508272135,202328693
1508272165,202328693
1508272195,209887364
1508272225,209887364
1508272255,209887364
1508272285,209887364
1508272315,209887364
1508272345,217481649
