metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509502728	50316757	mean	0.031777	0.063708	0.064471	0.034369	0.062987	0.043685	0.040535	0.032054	0.032134	0.043488
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509502758	50316758	mean	0.039533	0.060559	0.084063	0.041803	0.059553	0.063280	0.046389	0.045068	0.053134	0.052137
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509502788	50316759	mean	0.049033	0.057583	0.115275	0.045746	0.069912	0.075271	0.067017	0.039794	0.076718	0.078241
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509502818	50316760	mean	0.051481	0.066179	0.127632	0.063490	0.060660	0.082190	0.062817	0.042120	0.078779	0.084128
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509502848	50316761	mean	0.054649	0.066822	0.141330	0.061493	0.065328	0.079286	0.064652	0.046139	0.060353	0.068870
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509502878	50316762	mean	0.058300	0.065499	0.148559	0.064935	0.065951	0.076051	0.067912	0.049692	0.062621	0.076861
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509502908	50316763	mean	0.052314	0.062233	0.137488	0.062145	0.068801	0.081202	0.067653	0.052287	0.056599	0.076074
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509502938	50316764	mean	0.054278	0.062617	0.141138	0.058712	0.064492	0.074709	0.071249	0.047523	0.057911	0.072176
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509502968	50316765	mean	0.062008	0.064217	0.139078	0.058527	0.063271	0.073184	0.065806	0.052296	0.057911	0.070190
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509502998	50316766	mean	0.063123	0.062728	0.135431	0.056135	0.060462	0.083095	0.067423	0.054688	0.060308	0.077072
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503028	50316767	mean	0.060385	0.062722	0.151552	0.054714	0.061896	0.089161	0.064208	0.052555	0.061702	0.072921
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503058	50316768	mean	0.055965	0.060290	0.145264	0.058462	0.060159	0.077631	0.064120	0.057536	0.063387	0.071154
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503088	50316769	mean	0.056853	0.061309	0.138691	0.057825	0.067646	0.073628	0.063397	0.056914	0.066128	0.069339
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503118	50316770	mean	0.062379	0.063462	0.163264	0.055694	0.063170	0.075701	0.065750	0.053060	0.063818	0.069542
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503148	50316771	mean	0.059218	0.066972	0.173955	0.056516	0.067343	0.074839	0.067209	0.053563	0.062504	0.075378
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503178	50316772	mean	0.058676	0.061756	0.179613	0.057105	0.072941	0.078966	0.069007	0.054087	0.058623	0.074058
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503208	50316773	mean	0.058183	0.062479	0.146908	0.057917	0.075300	0.073154	0.074181	0.050718	0.059109	0.074034
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503238	50316774	mean	0.053495	0.063916	0.144295	0.065073	0.075240	0.071373	0.076665	0.049361	0.056676	0.072915
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503268	50316775	mean	0.055921	0.065532	0.146795	0.068917	0.070159	0.071573	0.081979	0.050464	0.056424	0.075441
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503298	50316776	mean	0.059525	0.061326	0.148563	0.065474	0.071826	0.070577	0.079974	0.051290	0.064097	0.073254
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503328	50316777	mean	0.060162	0.057837	0.154240	0.061066	0.068913	0.076543	0.078096	0.049880	0.064138	0.072440
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503358	50316778	mean	0.064079	0.059168	0.144688	0.061978	0.068048	0.067431	0.078653	0.055030	0.068111	0.074066
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503388	50316779	mean	0.057900	0.060171	0.143180	0.065660	0.067299	0.066848	0.080752	0.055911	0.064824	0.068271
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503418	50316780	mean	0.055319	0.061490	0.141800	0.063548	0.065520	0.073011	0.076126	0.054834	0.068171	0.073331
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503448	50316781	mean	0.056709	0.058357	0.155617	0.058226	0.068864	0.071259	0.073209	0.053229	0.069989	0.080115
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503478	50316782	mean	0.057916	0.060605	0.153813	0.055229	0.069436	0.072907	0.072365	0.048988	0.064691	0.075231
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503508	50316783	mean	0.056804	0.059293	0.140010	0.064338	0.071690	0.066940	0.073593	0.046652	0.063414	0.075924
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503538	50316784	mean	0.057108	0.060651	0.143352	0.061408	0.070594	0.066384	0.076259	0.053605	0.061683	0.075838
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503568	50316785	mean	0.053149	0.059395	0.146587	0.059671	0.065361	0.065173	0.071171	0.050098	0.068056	0.073409
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503598	50316786	mean	0.056387	0.057620	0.144535	0.061372	0.066345	0.068866	0.076102	0.050662	0.064990	0.070904
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503628	50316787	mean	0.059558	0.060789	0.158361	0.062486	0.063685	0.073302	0.079022	0.051519	0.064663	0.074771
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503658	50316788	mean	0.058029	0.062758	0.146875	0.062184	0.062857	0.069334	0.077475	0.049030	0.066400	0.075772
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503688	50316789	mean	0.056269	0.061918	0.142722	0.057596	0.064827	0.068765	0.076255	0.052334	0.069794	0.076946
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503718	50316790	mean	0.056887	0.060563	0.145679	0.058143	0.059982	0.070377	0.072886	0.052400	0.066137	0.073824
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503748	50316791	mean	0.055870	0.060752	0.146020	0.058932	0.063882	0.071863	0.074892	0.048455	0.063939	0.085852
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503778	50316792	mean	0.054665	0.062110	0.146773	0.062653	0.064014	0.079425	0.075539	0.051539	0.064778	0.083954
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503808	50316793	mean	0.056019	0.063214	0.143186	0.057444	0.063475	0.075381	0.074164	0.052140	0.062514	0.081477
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503838	50316794	mean	0.058724	0.061545	0.157435	0.057879	0.071105	0.077080	0.071867	0.049286	0.062217	0.088394
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503868	50316795	mean	0.055413	0.058431	0.173029	0.058526	0.068955	0.072240	0.073734	0.056250	0.064298	0.083624
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503898	50316796	mean	0.055416	0.063768	0.175053	0.065406	0.066928	0.077140	0.075663	0.062215	0.062664	0.079051
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503928	50316797	mean	0.059188	0.064710	0.186616	0.071781	0.065542	0.072115	0.079189	0.058019	0.069950	0.078501
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503958	50316798	mean	0.057924	0.066520	0.156504	0.073184	0.068044	0.065585	0.077742	0.056810	0.062508	0.079145
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509503988	50316799	mean	0.059503	0.063750	0.159086	0.069037	0.071001	0.066407	0.074673	0.049713	0.060589	0.078347
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509504018	50316800	mean	0.053350	0.061236	0.158803	0.069315	0.065642	0.064526	0.070282	0.053820	0.062195	0.071218
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509504048	50316801	mean	0.052919	0.062008	0.162442	0.070104	0.067258	0.070635	0.074116	0.052272	0.058584	0.072573
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509504078	50316802	mean	0.054076	0.065251	0.163897	0.067707	0.059905	0.070849	0.069376	0.050776	0.059715	0.078841
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509504108	50316803	mean	0.052861	0.061864	0.142573	0.065685	0.057318	0.067761	0.071638	0.049251	0.059093	0.078268
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509504138	50316804	mean	0.058437	0.062907	0.151221	0.060448	0.056119	0.068118	0.072441	0.056131	0.058659	0.080120
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509504168	50316805	mean	0.055500	0.061272	0.147567	0.060412	0.059642	0.072412	0.083232	0.049295	0.058729	0.080289
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509504198	50316806	mean	0.054748	0.064792	0.143365	0.063533	0.064401	0.079404	0.076265	0.049166	0.063485	0.074170
Table.WriteLatency.lucasdb.tw_ttl_2h_20min	1509504228	50316807	mean	0.057925	0.067218	0.150910	0.064139	0.061447	0.073525	0.070988	0.049969	0.059238	0.080356
