TIMESTAMP - 1508509592	value
2	0
33	0
62	0
92	0
122	0
153	0
183	0
212	0
242	0
273	0
302	0
333	0
362	0
392	0
422	0
452	0
482	0
512	0
543	0
573	0
602	9514792
633	9514792
662	9514792
692	9514792
722	9514792
752	9514792
782	9514792
812	9514792
843	9514792
872	9514792
902	9514792
932	9514792
962	9514792
992	9514792
1022	9514792
1053	19530601
1082	19530601
1112	19530601
1142	19530601
1172	19530601
1202	19530601
1232	19530601
1262	19530601
1292	19530601
1322	19530601
1352	19530601
1383	19530601
1413	19530601
1443	19530601
1473	29781658
1502	29781658
1532	29781658
1562	29781658
1592	29781658
1622	29781658
1652	29781658
1683	29781658
1712	29781658
1742	29781658
1772	29781658
1802	29781658
1832	29781658
1862	29781658
1892	29781658
1923	40220581
1952	40220581
1982	40220581
2012	40220581
2042	40220581
2072	40220581
2103	40220581
2133	40220581
2162	40220581
2192	40220581
2222	40220581
2252	40220581
2282	40220581
2312	40220581
2342	40220581
2373	40220581
2403	50769939
2432	50769939
2462	50769939
2492	50769939
2523	50769939
2553	50769939
2583	50769939
2612	50769939
2642	50769939
2672	50769939
2702	50769939
2732	50769939
2762	50769939
2793	50769939
2822	50769939
2852	50769939
2882	61398299
2913	61398299
2942	61398299
2972	61398299
3002	61398299
3032	61398299
3063	61398299
3093	61398299
3122	61398299
3152	61398299
3182	61398299
3212	61398299
3242	61398299
3272	61398299
3302	61398299
3332	61398299
3363	72069783
3392	72069783
3422	72069783
3452	72069783
3482	72069783
3512	72069783
3542	72069783
3572	72069783
3602	72069783
3633	72069783
3662	72069783
3692	72069783
3722	72069783
3752	72069783
3782	72069783
3812	82774871
3842	82774871
3872	82774871
3902	82774871
3933	82774871
3962	82774871
3992	82774871
4023	82774871
4053	82774871
4082	82774871
4112	82774871
4142	82774871
4172	82774871
4202	82774871
4232	93492983
4262	93492983
4292	93492983
4323	93492983
4352	93492983
4383	93492983
4412	93492983
4443	93492983
4473	93492983
4502	93492983
4533	93492983
4562	93492983
4592	93492983
4622	93492983
4652	93492983
4682	104233794
4712	104233794
4742	104233794
4772	104233794
4802	104233794
4832	104233794
4863	104233794
4892	104233794
4922	104233794
4952	104233794
4982	104233794
5012	104233794
5043	104233794
5072	104233794
5102	114988611
5133	114988611
5162	114988611
5193	114988611
5222	114988611
5252	114988611
5282	114988611
5312	114988611
5343	114988611
5372	114988611
5403	114988611
5432	114988611
5462	114988611
5492	114988611
5522	114988611
5552	125753351
5582	125753351
5612	125753351
5642	125753351
5672	125753351
5702	125753351
5733	125753351
5763	125753351
5793	125753351
5822	125753351
5852	125753351
5883	125753351
5912	125753351
5942	125753351
5972	125753351
6002	125753351
6032	136522298
6062	136522298
6093	136522298
6123	136522298
6153	136522298
6182	136522298
6212	136522298
6242	136522298
6272	136522298
6302	136522298
6332	136522298
6362	147295545
6392	147295545
6422	147295545
6452	147295545
6482	147295545
6512	147295545
6542	147295545
6572	147295545
6602	147295545
6632	147295545
6662	147295545
6693	147295545
6723	147295545
6752	147295545
6782	147295545
6813	156874154
6843	156874154
6872	156874154
6903	156874154
6933	156874154
6962	156874154
6992	156874154
7022	156874154
7052	156874154
7082	156874154
7112	156874154
7142	156874154
7172	156874154
7202	156874154
7233	156874154
7262	156874154
7292	166937666
7322	166937666
7352	166937666
7382	166937666
7412	166937666
7443	166937666
7472	166937666
7502	166937666
7532	166937666
7562	166937666
7593	166937666
7622	166937666
7652	166937666
7683	166937666
7713	166937666
7742	177274361
7772	177274361
7802	177274361
7832	177274361
7863	177274361
7892	177274361
7923	177274361
7952	177274361
7982	177274361
8012	177274361
8043	177274361
8072	177274361
8103	177274361
8132	177274361
8162	187729998
8193	187729998
8223	187729998
8252	187729998
8282	187729998
8312	187729998
8342	187729998
8372	187729998
8402	187729998
8433	187729998
8462	187729998
8492	187729998
8522	187729998
8552	187729998
8583	198261815
8612	198261815
8642	198261815
8673	198261815
8703	198261815
8733	198261815
8762	198261815
8793	198261815
8822	198261815
8852	198261815
8882	198261815
8912	198261815
8943	198261815
8972	198261815
9002	198261815
9032	198261815
9062	208865233
9092	208865233
9123	208865233
9152	208865233
9182	208865233
9213	208865233
9243	208865233
9272	208865233
9302	208865233
9332	208865233
9362	208865233
9392	208865233
9422	208865233
9452	208865233
9482	208865233
9512	208865233
9542	208865233
9572	219515527
9602	219515527
9632	219515527
9662	219515527
9692	219515527
9722	219515527
9752	219515527
9782	219515527
9812	219515527
9842	219515527
9872	219515527
9902	219515527
9932	219515527
9963	219515527
9992	219515527
10022	230208883
10052	230208883
10082	230208883
10112	230208883
10142	230208883
10172	230208883
10202	230208883
10232	230208883
10262	230208883
10292	230208883
10322	230208883
10352	230208883
10382	230208883
10413	230208883
10442	230208883
10472	230208883
10502	240937993
10532	240937993
10562	240937993
10592	240937993
10622	240937993
10652	240937993
10682	240937993
10712	240937993
10742	240937993
10773	240937993
10802	240937993
10832	240937993
10862	240937993
10892	240937993
10922	240937993
10952	251681140
10982	251681140
11012	251681140
11042	251681140
11072	251681140
11102	251681140
11132	251681140
11162	251681140
11192	251681140
11222	251681140
11253	251681140
11282	251681140
11313	251681140
11342	251681140
11372	262437218
11402	262437218
11432	262437218
11462	262437218
11492	262437218
11522	262437218
11552	262437218
11582	262437218
11612	262437218
11642	262437218
11672	262437218
11703	262437218
11732	262437218
11762	262437218
11792	262437218
11823	273205276
11852	273205276
11882	273205276
11912	273205276
11942	273205276
11972	273205276
12002	273205276
12032	273205276
12062	273205276
12093	273205276
12122	273205276
12152	273205276
12183	273205276
12212	273205276
12242	283981779
12273	283981779
12302	283981779
12333	283981779
12362	283981779
12392	283981779
12423	283981779
12452	283981779
12483	283981779
12512	283981779
12542	283981779
12573	283981779
12602	283981779
12632	283981779
12662	283981779
12692	294764887
12722	294764887
12752	294764887
12782	294764887
12812	294764887
12842	294764887
12872	294764887
12902	294764887
12932	294764887
12963	294764887
12992	294764887
13022	294764887
13052	294764887
13082	294764887
13112	294764887
13143	294764887
13172	294764887
13202	294764887
13232	294764887
13262	294764887
13292	294764887
13323	294764887
13353	304362060
13383	304362060
13413	304362060
13443	304362060
13472	304362060
13502	304362060
13532	304362060
13562	304362060
13592	304362060
13622	304362060
13652	304362060
13682	304362060
13713	304362060
13742	304362060
13772	304362060
13803	304362060
13832	314451920
13863	314451920
13892	314451920
13923	314451920
13953	314451920
13982	314451920
14012	314451920
14042	314451920
14073	314451920
14102	314451920
14132	314451920
14162	314451920
14192	314451920
14223	314451920
14253	314451920
14282	324790362
14312	324790362
14342	324790362
14372	324790362
14402	324790362
14432	324790362
14463	324790362
14493	324790362
14522	324790362
14552	324790362
14583	324790362
14613	324790362
14642	324790362
14672	324790362
14702	324790362
14732	324790362
14762	335268667
14793	335268667
14822	335268667
14852	335268667
14882	335268667
14912	335268667
14942	335268667
14972	335268667
15002	335268667
15032	335268667
15062	335268667
15092	335268667
15122	335268667
15152	335268667
15183	345841520
15212	345841520
15243	345841520
15273	345841520
15302	345841520
15332	345841520
15363	345841520
15392	345841520
15422	345841520
15452	345841520
15482	345841520
15513	345841520
15542	345841520
15573	345841520
15602	356462386
15632	356462386
15662	356462386
15692	356462386
15722	356462386
15753	356462386
15782	356462386
15812	356462386
15842	356462386
15872	356462386
15902	356462386
15932	356462386
15963	356462386
15992	356462386
16022	367131689
16052	367131689
16082	367131689
16112	367131689
16143	367131689
16172	367131689
16203	367131689
16233	367131689
16262	367131689
16292	367131689
16322	367131689
16352	367131689
16383	367131689
16412	367131689
16443	367131689
16473	367131689
16502	377834658
16532	377834658
16562	377834658
16592	377834658
16622	377834658
16653	377834658
16682	377834658
16712	377834658
16743	377834658
16773	377834658
16803	377834658
16833	377834658
16862	377834658
16892	377834658
16922	377834658
16952	377834658
16982	388560233
17012	388560233
17042	388560233
17073	388560233
17102	388560233
17133	388560233
17162	388560233
17192	388560233
17222	388560233
17252	388560233
17282	388560233
17313	388560233
17342	388560233
17372	388560233
17402	388560233
17433	388560233
17462	399296651
17493	399296651
17522	399296651
17552	399296651
17583	399296651
17612	399296651
17642	399296651
17672	399296651
17702	399296651
17732	399296651
17762	399296651
17792	399296651
17823	399296651
17852	399296651
17882	399296651
17912	410045080
17943	410045080
17973	410045080
18002	410045080
18033	410045080
18062	410045080
18092	410045080
18122	410045080
18152	410045080
18182	410045080
18212	410045080
18243	410045080
18273	410045080
18302	410045080
18332	410045080
18362	420809789
18392	420809789
18422	420809789
18452	420809789
18482	420809789
18512	420809789
18543	420809789
18572	420809789
18602	420809789
18632	420809789
18662	420809789
18692	420809789
18722	420809789
18752	420809789
18782	420809789
18812	431580886
18842	431580886
18872	431580886
18902	431580886
18932	431580886
18962	431580886
18992	431580886
19022	431580886
19052	431580886
19082	431580886
19112	431580886
19142	431580886
19173	431580886
19203	431580886
19232	442357358
19262	442357358
19293	442357358
19323	442357358
19353	442357358
19382	442357358
19412	442357358
19443	442357358
19472	442357358
19502	453137055
19532	453137055
19562	453137055
19592	453137055
19622	453137055
19652	453137055
19682	453137055
19713	453137055
19742	453137055
19772	453137055
19802	453137055
19832	453137055
19862	453137055
19892	453137055
19922	453137055
19952	453137055
19982	462685131
20012	462685131
20042	462685131
20072	462685131
20102	462685131
20132	462685131
20162	462685131
20192	462685131
20222	462685131
20252	462685131
20282	462685131
20312	462685131
20342	462685131
20372	462685131
20402	462685131
20432	462685131
20462	472740994
20492	472740994
20522	472740994
20553	472740994
20583	472740994
20612	472740994
20642	472740994
20672	472740994
20702	472740994
20732	472740994
20763	472740994
20792	472740994
20822	472740994
20852	472740994
20882	472740994
20912	472740994
20942	483040343
20972	483040343
21002	483040343
21032	483040343
21062	483040343
21092	483040343
21122	483040343
21152	483040343
21182	483040343
21213	483040343
21242	483040343
21272	483040343
21303	483040343
21333	483040343
21362	483040343
21392	493476082
21422	493476082
21452	493476082
21482	493476082
21513	493476082
21542	493476082
21572	493476082
21602	493476082
21632	493476082
21662	493476082
21692	493476082
21722	493476082
21752	493476082
21782	493476082
21813	504036593
21842	504036593
21872	504036593
21902	504036593
21932	504036593
21963	504036593
21992	504036593
22022	504036593
22052	504036593
22082	504036593
22112	504036593
22143	504036593
22173	504036593
22203	504036593
22233	504036593
22262	514657738
22292	514657738
22322	514657738
22353	514657738
22382	514657738
22413	514657738
22442	514657738
22472	514657738
22502	514657738
22532	514657738
22562	514657738
22593	514657738
22622	514657738
22652	514657738
22682	525324157
22713	525324157
22742	525324157
22773	525324157
22802	525324157
22832	525324157
22862	525324157
22892	525324157
22922	525324157
22952	525324157
22982	525324157
23012	525324157
23043	525324157
23072	525324157
23102	536018805
23132	536018805
23162	536018805
23192	536018805
23223	536018805
23253	536018805
23283	536018805
23312	536018805
23343	536018805
23372	536018805
23403	536018805
23432	536018805
23462	536018805
23493	536018805
23522	546727490
23552	546727490
23582	546727490
23612	546727490
23642	546727490
23672	546727490
23703	546727490
23732	546727490
23763	546727490
23792	546727490
23822	546727490
23852	546727490
23882	546727490
23912	546727490
23942	546727490
23972	546727490
24003	557456631
24032	557456631
24062	557456631
24092	557456631
24122	557456631
24153	557456631
24182	557456631
24212	557456631
24242	557456631
24272	557456631
24302	557456631
24333	557456631
24362	557456631
24392	557456631
24422	557456631
24452	557456631
24482	568199933
24513	568199933
24542	568199933
24572	568199933
24602	568199933
24632	568199933
24662	568199933
24692	568199933
24722	568199933
24753	568199933
24782	568199933
24813	568199933
24843	568199933
24872	568199933
24902	568199933
24933	578957365
24962	578957365
24993	578957365
