TIMESTAMP - 1508509592	value
28	0
58	0
88	0
118	0
148	0
178	0
208	0
238	0
268	0
298	0
328	0
358	0
388	0
418	0
448	0
478	0
508	0
538	9834153
568	9834153
598	9834153
628	9834153
658	9834153
688	9834153
718	9834153
748	9834153
778	9834153
808	9834153
838	9834153
868	9834153
898	20275622
928	20275622
958	20275622
988	20275622
1018	20275622
1048	20275622
1078	20275622
1108	20275622
1138	20275622
1168	20275622
1198	20275622
1228	20275622
1258	20275622
1288	31011939
1318	31011939
1348	31011939
1378	31011939
1408	31011939
1438	31011939
1468	31011939
1498	31011939
1528	31011939
1558	31011939
1588	31011939
1618	31011939
1648	41906921
1678	41906921
1708	41906921
1738	41906921
1768	41906921
1798	41906921
1828	41906921
1858	41906921
1888	41906921
1918	41906921
1948	41906921
1978	41906921
2008	41906921
2038	41906921
2068	52935223
2098	52935223
2128	52935223
2158	52935223
2188	52935223
2218	52935223
2248	52935223
2278	52935223
2308	52935223
2338	52935223
2368	52935223
2398	52935223
2428	52935223
2458	52935223
2488	64054972
2518	64054972
2548	64054972
2578	64054972
2608	64054972
2638	64054972
2668	64054972
2698	64054972
2728	64054972
2758	64054972
2788	64054972
2818	64054972
2848	64054972
2878	75237877
2908	75237877
2938	75237877
2968	75237877
2998	75237877
3028	75237877
3058	75237877
3088	75237877
3118	75237877
3148	75237877
3178	75237877
3208	75237877
3238	75237877
3268	75237877
3298	86447905
3328	86447905
3358	86447905
3388	86447905
3418	86447905
3448	86447905
3478	86447905
3508	86447905
3538	86447905
3568	86447905
3598	86447905
3628	86447905
3658	86447905
3688	97694824
3718	97694824
3748	97694824
3778	97694824
3808	97694824
3838	97694824
3868	97694824
3898	97694824
3928	97694824
3958	97694824
3988	97694824
4018	97694824
4048	97694824
4078	108962292
4108	108962292
4138	108962292
4168	108962292
4198	108962292
4228	108962292
4258	108962292
4288	108962292
4318	108962292
4348	108962292
4378	108962292
4408	108962292
4438	120247394
4468	120247394
4498	120247394
4528	120247394
4558	120247394
4588	120247394
4618	120247394
4648	120247394
4678	120247394
4708	120247394
4738	120247394
4768	120247394
4798	120247394
4828	131544042
4858	131544042
4888	131544042
4918	131544042
4948	131544042
4978	131544042
5008	131544042
5038	131544042
5068	131544042
5098	131544042
5128	131544042
5158	131544042
5188	142849290
5218	142849290
5248	142849290
5278	142849290
5308	142849290
5338	142849290
5368	142849290
5398	142849290
5428	142849290
5458	142849290
5488	142849290
5518	142849290
5548	142849290
5578	142849290
5608	154164275
5638	154164275
5668	154164275
5698	154164275
5728	154164275
5758	154164275
5788	154164275
5818	154164275
5848	154164275
5878	154164275
5908	154164275
5938	154164275
5968	154164275
5998	154164275
6028	165485710
6058	165485710
6088	165485710
6118	165485710
6148	165485710
6178	165485710
6208	165485710
6238	165485710
6268	165485710
6298	176807176
6328	176807176
6358	176807176
6388	176807176
6418	176807176
6448	176807176
6478	176807176
6508	176807176
6538	176807176
6568	176807176
6598	176807176
6628	176807176
6658	176807176
6688	176807176
6718	186682540
6748	186682540
6778	186682540
6808	186682540
6838	186682540
6868	186682540
6898	186682540
6928	186682540
6958	186682540
6988	186682540
7018	186682540
7048	186682540
7078	186682540
7108	197163019
7138	197163019
7168	197163019
7198	197163019
7228	197163019
7258	197163019
7288	197163019
7318	197163019
7348	197163019
7378	197163019
7408	197163019
7438	197163019
7468	197163019
7498	207933157
7528	207933157
7558	207933157
7588	207933157
7618	207933157
7648	207933157
7678	207933157
7708	207933157
7738	207933157
7768	207933157
7798	207933157
7828	207933157
7858	207933157
7888	218879408
7918	218879408
7948	218879408
7978	218879408
8008	218879408
8038	218879408
8068	218879408
8098	218879408
8128	218879408
8158	218879408
8188	218879408
8218	218879408
8248	229939805
8278	229939805
8308	229939805
8338	229939805
8368	229939805
8398	229939805
8428	229939805
8458	229939805
8488	229939805
8518	229939805
8548	229939805
8578	229939805
8608	241054882
8638	241054882
8668	241054882
8698	241054882
8728	241054882
8758	241054882
8788	241054882
8818	241054882
8848	241054882
8878	241054882
8908	241054882
8938	241054882
8968	252223316
8998	252223316
9028	252223316
9058	252223316
9088	252223316
9118	252223316
9148	252223316
9178	252223316
9208	252223316
9238	252223316
9268	252223316
9298	252223316
9328	252223316
9358	252223316
9388	252223316
9418	263435370
9448	263435370
9478	263435370
9508	263435370
9538	263435370
9568	263435370
9598	263435370
9628	263435370
9658	263435370
9688	263435370
9718	263435370
9748	263435370
9778	263435370
9808	263435370
9838	274673627
9868	274673627
9898	274673627
9928	274673627
9958	274673627
9988	274673627
10018	274673627
10048	274673627
10078	274673627
10108	274673627
10138	274673627
10168	274673627
10198	274673627
10228	274673627
10258	285929301
10288	285929301
10318	285929301
10348	285929301
10378	285929301
10408	285929301
10438	285929301
10468	285929301
10498	285929301
10528	285929301
10558	285929301
10588	285929301
10618	285929301
10648	297204387
10678	297204387
10708	297204387
10738	297204387
10768	297204387
10798	297204387
10828	297204387
10858	297204387
10888	297204387
10918	297204387
10948	297204387
10978	297204387
11008	297204387
11038	308496797
11068	308496797
11098	308496797
