TIMESTAMP - 1508509592	value
24	0
54	0
84	0
114	0
144	0
174	0
204	0
234	0
264	0
294	0
324	0
354	0
384	0
414	0
444	0
474	0
504	0
534	0
564	9722952
594	9722952
624	9722952
654	9722952
684	9722952
714	9722952
744	9722952
774	9722952
804	9722952
834	9722952
864	9722952
894	9722952
924	9722952
954	20051339
984	20051339
1014	20051339
1044	20051339
1074	20051339
1104	20051339
1134	20051339
1164	20051339
1194	20051339
1224	20051339
1254	20051339
1284	20051339
1314	20051339
1344	30674667
1374	30674667
1404	30674667
1434	30674667
1464	30674667
1494	30674667
1524	30674667
1554	30674667
1584	30674667
1614	30674667
1644	30674667
1674	30674667
1704	30674667
1734	41473798
1764	41473798
1794	41473798
1824	41473798
1854	41473798
1884	41473798
1914	41473798
1944	41473798
1974	41473798
2004	41473798
2034	41473798
2064	41473798
2094	41473798
2124	41473798
2154	41473798
2184	52384956
2214	52384956
2244	52384956
2274	52384956
2304	52384956
2334	52384956
2364	52384956
2394	52384956
2424	52384956
2454	52384956
2484	52384956
2514	52384956
2544	52384956
2574	52384956
2604	52384956
2634	63378806
2664	63378806
2694	63378806
2724	63378806
2754	63378806
2784	63378806
2814	63378806
2844	63378806
2874	63378806
2904	63378806
2934	63378806
2964	63378806
2994	63378806
3024	63378806
3054	74444381
3084	74444381
3114	74444381
3144	74444381
3174	74444381
3204	74444381
3234	74444381
3264	74444381
3294	74444381
3324	74444381
3354	74444381
3384	74444381
3414	74444381
3444	74444381
3474	85554527
3504	85554527
3534	85554527
3564	85554527
3594	85554527
3624	85554527
3654	85554527
3684	85554527
3714	85554527
3744	85554527
3774	85554527
3804	85554527
3834	85554527
3864	85554527
3894	96695972
3924	96695972
3954	96695972
3984	96695972
4014	96695972
4044	96695972
4074	96695972
4104	96695972
4134	96695972
4164	96695972
4194	96695972
4224	96695972
4254	96695972
4284	107857935
4314	107857935
4344	107857935
4374	107857935
4404	107857935
4434	107857935
4464	107857935
4494	107857935
4524	107857935
4554	107857935
4584	107857935
4614	107857935
4644	107857935
4674	119039341
4704	119039341
4734	119039341
4764	119039341
4794	119039341
4824	119039341
4854	119039341
4884	119039341
4914	119039341
4944	119039341
4974	119039341
5004	119039341
5034	119039341
5064	130234846
5094	130234846
5124	130234846
5154	130234846
5184	130234846
5214	130234846
5244	130234846
5274	130234846
5304	130234846
5334	130234846
5364	130234846
5394	130234846
5424	130234846
5454	130234846
5484	141438000
5514	141438000
5544	141438000
5574	141438000
5604	141438000
5634	141438000
5664	141438000
5694	141438000
5724	141438000
5754	141438000
5784	141438000
5814	141438000
5844	141438000
5874	141438000
5904	152648679
5934	152648679
5964	152648679
5994	152648679
6024	152648679
6054	152648679
6084	152648679
6114	152648679
6144	152648679
6174	152648679
6204	152648679
6234	152648679
6264	152648679
6294	152648679
6324	152648679
6354	163862614
6384	163862614
6414	163862614
6444	163862614
6474	163862614
6504	163862614
6534	163862614
6564	163862614
6594	163862614
6624	163862614
6654	163862614
6684	163862614
6714	163862614
6744	163862614
6774	173665736
6804	173665736
6834	173665736
6864	173665736
6894	173665736
6924	173665736
6954	173665736
6984	173665736
7014	173665736
7044	173665736
7074	173665736
7104	173665736
7134	173665736
7164	173665736
7194	184058944
7224	184058944
7254	184058944
7284	184058944
7314	184058944
7344	184058944
7374	184058944
7404	184058944
7434	184058944
7464	184058944
7494	184058944
7524	184058944
7554	184058944
7584	194740591
7614	194740591
7644	194740591
7674	194740591
7704	194740591
7734	194740591
7764	194740591
7794	194740591
7824	194740591
7854	194740591
7884	194740591
7914	194740591
7944	194740591
7974	194740591
8004	205583270
8034	205583270
8064	205583270
8094	205583270
8124	205583270
8154	205583270
8184	205583270
8214	205583270
8244	205583270
8274	205583270
8304	205583270
8334	205583270
8364	205583270
8394	216541480
8424	216541480
8454	216541480
8484	216541480
8514	216541480
8544	216541480
8574	216541480
8604	216541480
8634	216541480
8664	216541480
8694	216541480
8724	216541480
8754	227568500
8784	227568500
8814	227568500
8844	227568500
8874	227568500
8904	227568500
8934	227568500
8964	227568500
8994	227568500
9024	227568500
9054	227568500
9084	227568500
9114	227568500
9144	227568500
9174	227568500
9204	238649063
9234	238649063
9264	238649063
9294	238649063
9324	238649063
9354	238649063
9384	238649063
9414	238649063
9444	238649063
9474	238649063
9504	238649063
9534	238649063
9564	238649063
9594	238649063
9624	238649063
9654	249767013
9684	249767013
9714	249767013
9744	249767013
9774	249767013
9804	249767013
9834	249767013
9864	249767013
9894	249767013
9924	249767013
9954	249767013
9984	249767013
10014	249767013
10044	249767013
10074	260911869
10104	260911869
10134	260911869
10164	260911869
10194	260911869
10224	260911869
10254	260911869
10284	260911869
10314	260911869
10344	260911869
10374	260911869
10404	260911869
10434	260911869
10464	260911869
10494	272080530
10524	272080530
10554	272080530
10584	272080530
10614	272080530
10644	272080530
10674	272080530
10704	272080530
10734	272080530
10764	272080530
10794	272080530
10824	272080530
10854	272080530
10884	272080530
10914	283264427
10944	283264427
10974	283264427
11004	283264427
11034	283264427
11064	283264427
11094	283264427
11124	283264427
11154	283264427
11184	283264427
11214	283264427
11244	283264427
11274	283264427
11304	294458061
11334	294458061
11364	294458061
11394	294458061
11424	294458061
11454	294458061
11484	294458061
11514	294458061
11544	294458061
11574	294458061
11604	294458061
11634	294458061
11664	294458061
11694	305663520
11724	305663520
11754	305663520
11784	305663520
11814	305663520
11844	305663520
11874	305663520
11904	305663520
11934	305663520
11964	305663520
11994	305663520
12024	305663520
12054	305663520
12084	316872204
12114	316872204
12144	316872204
12174	316872204
12204	316872204
12234	316872204
12264	316872204
12294	316872204
12324	316872204
12354	316872204
12384	316872204
12414	316872204
12444	316872204
12474	328084175
12504	328084175
12534	328084175
12564	328084175
12594	328084175
12624	328084175
12654	328084175
12684	328084175
12714	328084175
12744	328084175
12774	328084175
12804	328084175
12834	328084175
12864	328084175
12894	328084175
12924	339303826
12954	339303826
12984	339303826
13014	339303826
13044	339303826
13074	339303826
13104	339303826
13134	339303826
13164	339303826
13194	339303826
13224	339303826
13254	339303826
13284	339303826
13314	339303826
13344	339303826
13374	349133956
13404	349133956
13434	349133956
13464	349133956
13494	349133956
13524	349133956
13554	349133956
13584	349133956
13614	349133956
13644	349133956
13674	349133956
13704	349133956
13734	349133956
13764	349133956
13794	359548436
13824	359548436
13854	359548436
13884	359548436
13914	359548436
13944	359548436
13974	359548436
14004	359548436
14034	359548436
14064	359548436
14094	359548436
14124	359548436
14154	359548436
14184	359548436
14214	370263294
14244	370263294
14274	370263294
14304	370263294
14334	370263294
14364	370263294
14394	370263294
14424	370263294
14454	370263294
14484	370263294
14514	370263294
14544	370263294
14574	370263294
14604	370263294
14634	381139060
14664	381139060
14694	381139060
14724	381139060
14754	381139060
14784	381139060
14814	381139060
14844	381139060
14874	381139060
14904	381139060
14934	381139060
14964	381139060
14994	381139060
15024	392105384
15054	392105384
15084	392105384
15114	392105384
15144	392105384
15174	392105384
15204	392105384
15234	392105384
15264	392105384
15294	392105384
15324	392105384
15354	392105384
15384	392105384
15414	392105384
15444	403133572
15474	403133572
15504	403133572
15534	403133572
15564	403133572
15594	403133572
15624	403133572
15654	403133572
15684	403133572
15714	403133572
15744	403133572
15774	403133572
15804	414209587
15834	414209587
15864	414209587
15894	414209587
15924	414209587
15954	414209587
15984	414209587
16014	414209587
16044	414209587
16074	414209587
16104	414209587
16134	414209587
16164	414209587
16194	414209587
16224	425326152
16254	425326152
16284	425326152
16314	425326152
16344	425326152
16374	425326152
16404	425326152
16434	425326152
16464	425326152
16494	425326152
16524	425326152
16554	425326152
16584	425326152
16614	425326152
16644	425326152
16674	436475277
16704	436475277
16734	436475277
16764	436475277
16794	436475277
16824	436475277
16854	436475277
16884	436475277
16914	436475277
16944	436475277
16974	436475277
17004	436475277
17034	436475277
17064	436475277
17094	436475277
17124	447644982
17154	447644982
17184	447644982
17214	447644982
17244	447644982
17274	447644982
17304	447644982
17334	447644982
17364	447644982
17394	447644982
17424	447644982
17454	447644982
17484	447644982
17514	447644982
17544	458830812
17574	458830812
17604	458830812
17634	458830812
17664	458830812
17694	458830812
17724	458830812
17754	458830812
17784	458830812
17814	458830812
17844	458830812
17874	458830812
17904	458830812
17934	458830812
17964	470027547
17994	470027547
18024	470027547
18054	470027547
18084	470027547
18114	470027547
18144	470027547
18174	470027547
18204	470027547
18234	470027547
18264	470027547
18294	470027547
18324	470027547
18354	470027547
18384	481232975
18414	481232975
18444	481232975
18474	481232975
18504	481232975
18534	481232975
18564	481232975
18594	481232975
18624	481232975
18654	481232975
18684	481232975
18714	481232975
18744	481232975
18774	492443778
