TIMESTAMP - 1508509592	value
2	0
32	0
62	0
92	0
122	0
152	0
182	0
212	0
242	0
272	0
302	0
332	0
362	0
392	0
422	0
452	0
482	0
512	0
542	0
572	0
602	9652134
632	9652134
662	9652134
692	9652134
722	9652134
752	9652134
782	9652134
812	9652134
842	9652134
872	9652134
902	9652134
932	9652134
962	9652134
992	9652134
1022	19870023
1052	19870023
1082	19870023
1112	19870023
1142	19870023
1172	19870023
1202	19870023
1232	19870023
1262	19870023
1292	19870023
1322	19870023
1352	19870023
1382	19870023
1412	30371979
1442	30371979
1472	30371979
1502	30371979
1532	30371979
1562	30371979
1592	30371979
1622	30371979
1652	30371979
1682	30371979
1712	30371979
1742	30371979
1772	30371979
1802	30371979
1832	30371979
1862	41037944
1892	41037944
1922	41037944
1952	41037944
1982	41037944
2012	41037944
2042	41037944
2072	41037944
2102	41037944
2132	41037944
2162	41037944
2192	41037944
2222	41037944
2252	41037944
2282	41037944
2312	41037944
2342	51796462
2372	51796462
2402	51796462
2432	51796462
2462	51796462
2492	51796462
2522	51796462
2552	51796462
2582	51796462
2612	51796462
2642	51796462
2672	51796462
2702	51796462
2732	51796462
2762	51796462
2792	51796462
2822	62625413
2852	62625413
2882	62625413
2912	62625413
2942	62625413
2972	62625413
3002	62625413
3032	62625413
3062	62625413
3092	62625413
3122	62625413
3152	62625413
3182	62625413
3212	62625413
3242	62625413
3272	73500992
3302	73500992
3332	73500992
3362	73500992
3392	73500992
3422	73500992
3452	73500992
3482	73500992
3512	73500992
3542	73500992
3572	73500992
3602	73500992
3632	73500992
3662	73500992
3692	73500992
3722	84403849
3752	84403849
3782	84403849
3812	84403849
3842	84403849
3872	84403849
3902	84403849
3932	84403849
3962	84403849
3992	84403849
4022	84403849
4052	84403849
4082	84403849
4112	84403849
4142	84403849
4172	95330449
4202	95330449
4232	95330449
4262	95330449
4292	95330449
4322	95330449
4352	95330449
4382	95330449
4412	95330449
4442	95330449
4472	95330449
4502	95330449
4532	95330449
4562	95330449
4592	106275448
4622	106275448
4652	106275448
4682	106275448
4712	106275448
4742	106275448
4772	106275448
4802	106275448
4832	106275448
4862	106275448
4892	106275448
4922	106275448
4952	106275448
4982	117235528
5012	117235528
5042	117235528
5072	117235528
5102	117235528
5132	117235528
5162	117235528
5192	117235528
5222	117235528
5252	117235528
5282	117235528
5312	117235528
5342	117235528
5372	117235528
5402	117235528
5432	128205469
5462	128205469
5492	128205469
5522	128205469
5552	128205469
5582	128205469
5612	128205469
5642	128205469
5672	128205469
5702	128205469
5732	128205469
5762	128205469
5792	128205469
5822	128205469
5852	128205469
5882	128205469
5912	139184103
5942	139184103
5972	139184103
6002	139184103
6032	139184103
6062	139184103
6092	139184103
6122	139184103
6152	139184103
6182	139184103
6212	139184103
6242	150163812
6272	150163812
6302	150163812
6332	150163812
6362	150163812
6392	150163812
6422	150163812
6452	150163812
6482	150163812
6512	150163812
6542	150163812
6572	150163812
6602	150163812
6632	150163812
6662	150163812
6692	159862574
6722	159862574
6752	159862574
6782	159862574
6812	159862574
6842	159862574
6872	159862574
6902	159862574
6932	159862574
6962	159862574
6992	159862574
7022	159862574
7052	159862574
7082	159862574
7112	159862574
7142	170106583
7172	170106583
7202	170106583
7232	170106583
7262	170106583
7292	170106583
7322	170106583
7352	170106583
7382	170106583
7412	170106583
7442	170106583
7472	170106583
7502	170106583
7532	170106583
7562	170106583
7592	180629708
7622	180629708
7652	180629708
7682	180629708
7712	180629708
7742	180629708
7772	180629708
7802	180629708
7832	180629708
7862	180629708
7892	180629708
7922	180629708
7952	180629708
7982	180629708
8012	191303260
8042	191303260
8072	191303260
8102	191303260
8132	191303260
8162	191303260
8192	191303260
8222	191303260
8252	191303260
8282	191303260
8312	191303260
8342	191303260
8372	191303260
8402	191303260
8432	202077624
8462	202077624
8492	202077624
8522	202077624
8552	202077624
8582	202077624
8612	202077624
8642	202077624
8672	202077624
8702	202077624
8732	202077624
8762	202077624
8792	202077624
8822	212918307
8852	212918307
8882	212918307
8912	212918307
8942	212918307
8972	212918307
9002	212918307
9032	212918307
9062	212918307
9092	212918307
9122	212918307
9152	212918307
9182	212918307
9212	212918307
9242	212918307
9272	212918307
9302	223804729
9332	223804729
9362	223804729
9392	223804729
9422	223804729
9452	223804729
9482	223804729
9512	223804729
9542	223804729
9572	223804729
9602	223804729
9632	223804729
9662	223804729
9692	223804729
9722	223804729
9752	223804729
9782	234722481
9812	234722481
9842	234722481
9872	234722481
9902	234722481
9932	234722481
9962	234722481
9992	234722481
10022	234722481
10052	234722481
10082	234722481
10112	234722481
10142	234722481
10172	234722481
10202	234722481
10232	245665144
10262	245665144
10292	245665144
10322	245665144
10352	245665144
10382	245665144
10412	245665144
10442	245665144
10472	245665144
10502	245665144
10532	245665144
10562	245665144
10592	245665144
10622	245665144
10652	245665144
10682	256631860
10712	256631860
10742	256631860
10772	256631860
10802	256631860
10832	256631860
10862	256631860
10892	256631860
10922	256631860
10952	256631860
10982	256631860
11012	256631860
11042	256631860
11072	256631860
11102	256631860
11132	267608127
11162	267608127
11192	267608127
11222	267608127
11252	267608127
11282	267608127
11312	267608127
11342	267608127
11372	267608127
11402	267608127
11432	267608127
11462	267608127
11492	267608127
11522	267608127
11552	278596250
11582	278596250
11612	278596250
11642	278596250
11672	278596250
11702	278596250
11732	278596250
11762	278596250
11792	278596250
11822	278596250
11852	278596250
11882	278596250
11912	278596250
11942	278596250
11972	289591960
12002	289591960
12032	289591960
12062	289591960
12092	289591960
12122	289591960
12152	289591960
12182	289591960
12212	289591960
12242	289591960
12272	289591960
12302	289591960
12332	289591960
12362	289591960
12392	300593045
12422	300593045
12452	300593045
12482	300593045
12512	300593045
12542	300593045
12572	300593045
12602	300593045
12632	300593045
12662	300593045
12692	300593045
12722	300593045
12752	300593045
12782	300593045
12812	300593045
12842	311598461
12872	311598461
12902	311598461
12932	311598461
12962	311598461
12992	311598461
13022	311598461
13052	311598461
13082	311598461
13112	311598461
13142	311598461
13172	311598461
13202	311598461
13232	311598461
13262	311598461
13292	311598461
13322	321300241
13352	321300241
13382	321300241
13412	321300241
13442	321300241
13472	321300241
13502	321300241
13532	321300241
13562	321300241
13592	321300241
13622	321300241
13652	321300241
13682	321300241
13712	321300241
13742	321300241
13772	331546565
13802	331546565
13832	331546565
13862	331546565
13892	331546565
13922	331546565
13952	331546565
13982	331546565
14012	331546565
14042	331546565
14072	331546565
14102	331546565
14132	331546565
14162	331546565
14192	331546565
14222	331546565
14252	342058578
14282	342058578
14312	342058578
14342	342058578
14372	342058578
14402	342058578
14432	342058578
14462	342058578
14492	342058578
14522	342058578
14552	342058578
14582	342058578
14612	342058578
14642	342058578
14672	352731427
14702	352731427
14732	352731427
14762	352731427
14792	352731427
14822	352731427
14852	352731427
14882	352731427
14912	352731427
14942	352731427
14972	352731427
15002	352731427
15032	352731427
15062	352731427
15092	352731427
15122	363515683
15152	363515683
15182	363515683
15212	363515683
15242	363515683
15272	363515683
15302	363515683
15332	363515683
15362	363515683
15392	363515683
15422	363515683
15452	363515683
15482	363515683
15512	363515683
15542	374355508
15572	374355508
15602	374355508
15632	374355508
15662	374355508
15692	374355508
15722	374355508
15752	374355508
15782	374355508
15812	374355508
15842	374355508
15872	374355508
15902	374355508
15932	385248318
