t,count
1508268104,0
1508268134,0
1508268164,0
1508268194,5422037
1508268224,5422037
1508268254,10835194
1508268284,10835194
1508268314,16192136
1508268344,16192136
1508268374,21565207
1508268404,21565207
1508268434,26925707
1508268464,26925707
1508268494,32284947
1508268524,32284947
1508268554,32284947
1508268584,37644893
1508268614,37644893
1508268644,42951890
1508268674,42951890
1508268704,48276189
1508268734,48276189
1508268764,53590647
1508268794,53590647
1508268824,58919825
1508268854,58919825
1508268884,64191259
1508268914,64191259
1508268944,69460829
1508268974,69460829
1508269004,69460829
1508269034,74736901
1508269064,74736901
1508269094,80009532
1508269124,80009532
1508269154,85286400
1508269184,85286400
1508269214,90508801
1508269244,90508801
1508269274,95733731
1508269304,95733731
1508269334,100956976
1508269364,100956976
1508269394,106184769
1508269424,106184769
1508269454,111410421
1508269484,111410421
1508269514,116587128
1508269544,116587128
1508269574,121775371
1508269604,121775371
1508269634,126960139
1508269664,126960139
1508269694,132144031
1508269724,132144031
1508269754,137321988
1508269784,137321988
1508269814,142468308
1508269844,142468308
1508269874,147617888
1508269904,147617888
1508269934,152732040
1508269964,152732040
1508269994,157858752
1508270024,157858752
1508270054,162982653
1508270084,162982653
1508270114,168052370
1508270144,168052370
1508270174,173125580
1508270204,173125580
1508270234,178203196
1508270264,178203196
1508270294,183294460
1508270324,183294460
1508270354,188375544
1508270384,193404795
1508270414,193404795
1508270444,198441790
1508270474,198441790
1508270504,203484053
1508270534,203484053
1508270564,208520265
1508270594,208520265
1508270624,213547252
1508270654,213547252
1508270684,218582588
1508270714,218582588
1508270744,223562300
1508270774,223562300
1508270804,228543124
1508270834,228543124
1508270864,233522382
1508270894,238499317
1508270924,238499317
1508270954,243479644
1508270984,243479644
1508271014,248422718
1508271044,248422718
1508271074,253353955
1508271104,253353955
1508271134,258288661
1508271164,258288661
1508271194,264095682
1508271224,264095682
1508271254,264095682
1508271284,269897260
1508271314,269897260
1508271344,275349884
1508271374,275349884
1508271404,275349884
1508271434,280803023
1508271464,280803023
1508271494,286249420
1508271524,286249420
1508271554,291705381
1508271584,291705381
1508271614,297117115
1508271644,297117115
1508271674,297117115
1508271704,302526946
1508271734,302526946
1508271764,307929607
1508271794,307929607
1508271824,313335636
1508271854,313335636
1508271884,318717005
1508271914,318717005
1508271944,318717005
1508271974,324074594
1508272004,324074594
1508272034,329430480
1508272064,329430480
1508272094,334805116
1508272124,334805116
1508272154,340150429
1508272184,340150429
1508272214,345457991
1508272244,345457991
1508272274,345457991
1508272304,350775431
1508272334,350775431
1508272364,356090776
1508272394,356090776
1508272424,361408778
1508272454,361408778
1508272484,366724918
1508272514,366724918
1508272544,371982050
1508272574,371982050
1508272604,377245485
1508272634,377245485
1508272664,382514968
1508272694,382514968
1508272724,387783164
1508272754,387783164
1508272784,393007694
1508272814,393007694
1508272844,393007694
1508272874,398219941
1508272904,398219941
1508272934,403449510
1508272964,403449510
1508272994,408669016
1508273024,408669016
1508273054,413886513
1508273084,413886513
1508273114,419054344
1508273144,419054344
1508273174,424221425
1508273204,424221425
1508273234,429396989
1508273264,429396989
1508273294,434583031
1508273324,434583031
1508273354,439756938
1508273384,439756938
1508273414,444873599
1508273444,444873599
1508273474,449996274
1508273504,449996274
1508273534,455121302
1508273564,455121302
1508273594,460238649
1508273624,460238649
1508273654,465356022
1508273684,465356022
1508273714,470433847
1508273744,470433847
1508273774,475502883
1508273804,480579231
1508273834,480579231
1508273864,485643317
1508273894,485643317
1508273924,490713263
1508273954,490713263
1508273984,495734830
1508274014,495734830
1508274044,500757498
1508274074,500757498
1508274104,505789153
1508274134,505789153
1508274164,510803617
1508274194,510803617
1508274224,515827516
1508274254,515827516
1508274284,520844235
1508274314,520844235
1508274344,525827080
1508274374,530804596
1508274404,530804596
1508274434,535777977
1508274464,535777977
1508274494,540762786
1508274524,540762786
1508274554,545731671
1508274584,545731671
1508274614,550662756
1508274644,550662756
1508274674,555588325
1508274704,555588325
1508274734,560506674
1508274764,560506674
1508274794,566294341
1508274824,566294341
1508274854,566294341
1508274884,572073564
1508274914,572073564
1508274944,577510253
1508274974,577510253
