t,count
1508268077,0
1508268107,0
1508268137,0
1508268167,0
1508268197,0
1508268227,0
1508268257,0
1508268287,0
1508268317,0
1508268347,0
1508268377,0
1508268407,0
1508268437,0
1508268467,0
1508268497,0
1508268527,0
1508268557,0
1508268587,0
1508268617,0
1508268647,0
1508268677,0
1508268707,0
1508268737,0
1508268767,0
1508268797,0
1508268827,0
1508268857,0
1508268887,0
1508268917,0
1508268947,0
1508268977,0
1508269007,0
1508269037,0
1508269067,0
1508269097,0
1508269127,0
1508269157,0
1508269187,0
1508269217,0
1508269247,0
1508269277,0
1508269307,0
1508269337,0
1508269367,0
1508269397,0
1508269427,0
1508269457,0
1508269487,0
1508269517,0
1508269547,0
1508269577,0
1508269607,0
1508269637,0
1508269667,0
1508269697,0
1508269727,0
1508269757,0
1508269787,0
1508269817,0
1508269847,0
1508269877,0
1508269907,0
1508269937,0
1508269967,0
1508269997,0
1508270027,0
1508270057,0
1508270087,0
1508270117,0
1508270147,0
1508270177,0
1508270207,0
1508270237,0
1508270267,0
1508270297,0
1508270327,0
1508270357,0
1508270387,0
1508270417,0
1508270447,0
1508270477,0
1508270507,0
1508270537,0
1508270567,0
1508270597,0
1508270627,0
1508270657,0
1508270687,0
1508270717,0
1508270747,0
1508270777,0
1508270807,0
1508270837,0
1508270867,0
1508270897,0
1508270927,0
1508270957,0
1508270987,0
1508271017,0
1508271047,0
1508271077,0
1508271107,0
1508271137,0
1508271167,0
1508271197,0
1508271227,0
1508271257,0
1508271287,0
1508271317,0
1508271347,0
1508271377,0
1508271407,0
1508271437,0
1508271467,0
1508271497,0
1508271527,0
1508271557,0
1508271587,0
1508271617,0
1508271647,0
1508271677,0
1508271707,0
1508271737,0
1508271767,0
1508271797,0
1508271827,0
1508271857,0
1508271887,0
1508271917,0
1508271947,0
1508271977,0
1508272007,0
1508272037,0
1508272067,0
1508272097,0
1508272127,0
1508272157,0
1508272187,0
1508272217,0
1508272247,0
1508272277,0
1508272307,0
1508272337,0
1508272367,0
1508272397,0
1508272427,0
1508272457,0
1508272487,0
1508272517,0
1508272547,0
1508272577,0
1508272607,0
1508272637,0
1508272667,0
1508272697,0
1508272727,0
1508272757,0
1508272787,0
1508272817,0
1508272847,0
1508272877,0
1508272907,0
1508272937,0
1508272967,0
1508272997,0
1508273027,0
1508273057,0
1508273087,0
1508273117,0
1508273147,0
1508273177,0
1508273207,0
1508273237,0
1508273267,0
1508273297,0
1508273327,0
1508273357,0
1508273387,0
1508273417,0
1508273447,0
1508273477,0
1508273507,0
1508273537,0
1508273567,0
1508273597,0
1508273627,0
1508273657,0
