t,count
1508268077,0
1508268107,0
1508268137,0
1508268167,4336613
1508268197,8667164
1508268227,13000807
1508268257,17336362
1508268287,21672670
1508268317,25942053
1508268347,30213871
1508268377,34479617
1508268407,38751280
1508268437,43028262
1508268467,47295268
1508268497,51567536
1508268527,51567536
1508268557,55835214
1508268587,60105801
1508268617,64320795
1508268647,68535969
1508268677,72746485
1508268707,76968530
1508268737,81173641
1508268767,85393413
1508268797,89612999
1508268827,89612999
1508268857,93824697
1508268887,98034287
1508268917,102186953
1508268947,106350063
1508268977,110506581
1508269007,114663279
1508269037,118825559
1508269067,122982035
1508269097,127136101
1508269127,131290742
1508269157,135448919
1508269187,139610412
1508269217,139610412
1508269247,143718560
1508269277,147826007
1508269307,151932336
1508269337,156037546
1508269367,160143105
1508269397,164245586
1508269427,168349324
1508269457,172455416
1508269487,176560518
1508269517,180611417
1508269547,184662447
1508269577,188715055
1508269607,192765154
1508269637,196813932
1508269667,200857871
1508269697,204909840
1508269727,208956961
1508269757,213004108
1508269787,217051911
1508269817,221053238
1508269847,225051177
1508269877,229052940
1508269907,233042062
1508269937,237036007
1508269967,241026314
1508269997,245017268
1508270027,249007414
1508270057,253007454
1508270087,253007454
1508270117,257001090
1508270147,260944758
1508270177,264879529
1508270207,268815690
1508270237,272751755
1508270267,276691328
1508270297,284575810
1508270327,288510148
1508270357,292446795
1508270387,296392498
1508270417,300274666
1508270447,304159763
1508270477,308040665
1508270507,311929463
1508270537,315814052
1508270567,319693249
1508270597,323577275
1508270627,327460578
1508270657,331343995
1508270687,335226144
1508270717,339055323
1508270747,342885729
1508270777,346711946
1508270807,350539107
1508270837,354365262
1508270867,358192408
1508270897,362015226
1508270927,365843031
1508270957,369674456
1508270987,373498599
1508271017,377324347
1508271047,381102205
1508271077,388645098
1508271107,392418758
1508271137,396195182
1508271167,399973576
1508271197,404742063
1508271227,404742063
1508271257,409525026
1508271287,414298399
1508271317,418665263
1508271347,418665263
1508271377,423036726
1508271407,427405658
1508271437,431779623
1508271467,436143981
1508271497,440518549
1508271527,444879431
1508271557,444879431
1508271587,449245809
1508271617,453583344
1508271647,457891330
1508271677,462202276
1508271707,466523013
1508271737,470841835
1508271767,475155563
1508271797,475155563
1508271827,479471122
1508271857,483784028
1508271887,488104822
1508271917,492366674
1508271947,496627357
1508271977,500890403
1508272007,505146845
1508272037,509406445
1508272067,509406445
1508272097,513673305
1508272127,517933836
1508272157,522193631
1508272187,526450999
1508272217,530660332
1508272247,534861947
1508272277,539066446
1508272307,543274310
1508272337,547478520
1508272367,551684113
1508272397,551684113
1508272427,555896923
