metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160629	50372020	m15_rate	0.061554	0.045148	0.000000	0.002216	0.000000	0.000000	0.012182	0.003324	0.002216	0.001108
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160659	50372021	m15_rate	0.163647	0.164093	0.076719	0.104842	0.069128	0.047242	0.116837	0.102603	0.089762	0.076562
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160689	50372022	m15_rate	0.316825	0.284406	0.189316	0.191008	0.192815	0.161505	0.223613	0.241284	0.217821	0.182284
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160719	50372023	m15_rate	0.433117	0.383423	0.299061	0.306836	0.296978	0.238288	0.351893	0.363050	0.318809	0.298471
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160749	50372024	m15_rate	0.563995	0.471579	0.411953	0.400578	0.398992	0.339981	0.485580	0.472577	0.425302	0.402259
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160779	50372025	m15_rate	0.675740	0.543652	0.493463	0.489731	0.515958	0.457698	0.578935	0.562948	0.525802	0.488337
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160809	50372026	m15_rate	0.800094	0.655801	0.589932	0.615850	0.645684	0.530159	0.683353	0.684244	0.638470	0.585882
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160839	50372027	m15_rate	0.954475	0.817282	0.743314	0.750886	0.812701	0.634275	0.821502	0.804180	0.761933	0.702498
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160869	50372028	m15_rate	1.055457	0.943327	0.890510	0.886663	0.951327	0.762345	0.943268	0.927476	0.879949	0.822723
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160899	50372029	m15_rate	1.111468	1.048828	1.030902	1.000718	1.053805	0.886016	1.037941	1.075072	0.968075	0.916914
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160929	50372030	m15_rate	1.145769	1.093886	1.116912	1.058421	1.122907	0.974651	1.081747	1.139431	1.028035	0.990593
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160959	50372031	m15_rate	1.229613	1.142172	1.139173	1.092535	1.201542	1.008121	1.137189	1.179784	1.078566	1.036885
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511160989	50372032	m15_rate	1.308767	1.172403	1.191606	1.145291	1.269373	1.098688	1.239694	1.248526	1.134140	1.123285
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161019	50372033	m15_rate	1.407918	1.279172	1.279611	1.235864	1.354985	1.167566	1.332390	1.337267	1.205434	1.200261
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161049	50372034	m15_rate	1.489693	1.353182	1.392740	1.315501	1.435027	1.273678	1.426038	1.440963	1.293885	1.274544
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161079	50372035	m15_rate	1.566567	1.443109	1.474947	1.386110	1.514898	1.343623	1.493948	1.522636	1.369397	1.360547
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161109	50372036	m15_rate	1.676163	1.534569	1.550247	1.457570	1.605966	1.428646	1.547923	1.574382	1.432710	1.451740
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161139	50372037	m15_rate	1.789640	1.640447	1.656907	1.561594	1.712847	1.551584	1.669698	1.649617	1.494051	1.589152
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161169	50372038	m15_rate	1.893834	1.713467	1.744917	1.650277	1.824965	1.646245	1.760475	1.763542	1.576078	1.712821
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161199	50372039	m15_rate	1.940407	1.745387	1.852588	1.760125	1.924787	1.734247	1.833640	1.863119	1.659746	1.810557
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161229	50372040	m15_rate	1.959041	1.771601	1.863687	1.758219	1.955053	1.734139	1.822809	1.845649	1.642410	1.783918
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161259	50372041	m15_rate	2.043351	1.845606	1.912207	1.827354	1.972135	1.781030	1.909435	1.926357	1.732832	1.857897
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161289	50372042	m15_rate	2.095737	1.867795	2.043884	1.855492	2.047195	1.864370	1.955946	1.981177	1.784025	1.920850
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161319	50372043	m15_rate	2.171194	1.934295	2.068789	1.904500	2.052570	1.886309	2.004407	2.008238	1.805667	1.942834
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161349	50372044	m15_rate	2.270532	2.032449	2.148519	1.939185	2.089976	1.929408	2.112405	2.075849	1.883187	2.001582
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161379	50372045	m15_rate	2.368940	2.100096	2.233314	2.012293	2.199508	2.004888	2.186578	2.122487	1.941640	2.062746
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161409	50372046	m15_rate	2.469291	2.195239	2.289205	2.094011	2.277212	2.078245	2.273204	2.191662	2.009144	2.122792
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161439	50372047	m15_rate	2.502230	2.239101	2.375979	2.165927	2.375340	2.190379	2.334992	2.247433	2.050138	2.170903
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161469	50372048	m15_rate	2.565888	2.277379	2.398797	2.217143	2.383032	2.221644	2.372056	2.286344	2.081248	2.226279
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161499	50372049	m15_rate	2.623252	2.300839	2.446200	2.271014	2.463572	2.260099	2.432631	2.317308	2.140397	2.280800
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161529	50372050	m15_rate	2.687693	2.360656	2.465841	2.335573	2.495588	2.289006	2.536312	2.381402	2.202615	2.319738
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161559	50372051	m15_rate	2.712666	2.402273	2.514732	2.368478	2.544719	2.329752	2.574247	2.452109	2.224365	2.359591
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161589	50372052	m15_rate	2.739340	2.424143	2.527122	2.401475	2.596381	2.369820	2.588315	2.482200	2.226800	2.373824
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161619	50372053	m15_rate	2.822048	2.493678	2.552250	2.437792	2.624584	2.379345	2.645796	2.529873	2.273317	2.405586
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161649	50372054	m15_rate	2.892312	2.561678	2.633495	2.512025	2.715494	2.457886	2.736913	2.610733	2.352755	2.476414
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161679	50372055	m15_rate	2.942933	2.580267	2.679542	2.555279	2.780703	2.519303	2.768471	2.617779	2.399161	2.542545
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161709	50372056	m15_rate	2.974313	2.569876	2.707636	2.627689	2.814090	2.551265	2.843966	2.677425	2.432246	2.592615
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161739	50372057	m15_rate	3.044192	2.603123	2.759898	2.652162	2.871520	2.596606	2.876611	2.758108	2.455400	2.619206
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161769	50372058	m15_rate	3.063443	2.599460	2.785717	2.694078	2.914329	2.640606	2.937212	2.854428	2.525672	2.685085
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161801	50372060	m15_rate	3.016102	2.549250	2.760785	2.629194	2.869558	2.606943	2.906945	2.777764	2.465096	2.618739
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161829	50372060	m15_rate	3.010470	2.549250	2.760785	2.629194	2.869558	2.606943	2.906945	2.777764	2.465096	2.618739
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161859	50372061	m15_rate	3.002337	2.564559	2.739574	2.647738	2.888412	2.601484	2.904783	2.791826	2.503465	2.638812
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161889	50372062	m15_rate	3.003177	2.564582	2.731610	2.617949	2.870119	2.585827	2.880307	2.749690	2.479635	2.621363
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161919	50372063	m15_rate	2.972839	2.548775	2.727380	2.586320	2.852392	2.574127	2.804491	2.710449	2.448163	2.586305
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161949	50372064	m15_rate	2.959332	2.551684	2.710941	2.573393	2.839056	2.574238	2.805398	2.670573	2.409507	2.588932
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511161979	50372065	m15_rate	2.918030	2.541376	2.701830	2.548191	2.827985	2.554237	2.788518	2.655195	2.404789	2.582702
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162009	50372066	m15_rate	2.880038	2.507086	2.696032	2.521228	2.786417	2.530551	2.763886	2.640115	2.395776	2.561184
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162039	50372067	m15_rate	2.858693	2.497237	2.640368	2.462420	2.781140	2.497530	2.721516	2.614493	2.360915	2.530575
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162069	50372068	m15_rate	2.786817	2.458074	2.606279	2.441465	2.753279	2.491257	2.693534	2.593899	2.322564	2.494546
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162099	50372069	m15_rate	2.748292	2.440038	2.609589	2.428025	2.715626	2.478474	2.663121	2.539289	2.321506	2.484531
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162129	50372070	m15_rate	2.699859	2.408129	2.573284	2.407453	2.702344	2.452310	2.655200	2.512905	2.308615	2.490294
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162159	50372071	m15_rate	2.643949	2.393282	2.549001	2.400736	2.682904	2.418188	2.624977	2.535053	2.288762	2.509407
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162189	50372072	m15_rate	2.604064	2.350704	2.511235	2.383137	2.642813	2.378124	2.577304	2.485933	2.264081	2.486041
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162219	50372073	m15_rate	2.546941	2.317320	2.478226	2.341146	2.594368	2.348104	2.556325	2.448238	2.232453	2.444885
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162249	50372074	m15_rate	2.540193	2.288476	2.443780	2.320386	2.536487	2.283124	2.514203	2.409587	2.194290	2.404219
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162279	50372075	m15_rate	2.498600	2.262665	2.421651	2.269403	2.499362	2.276191	2.485401	2.384129	2.160391	2.381134
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162309	50372076	m15_rate	2.462426	2.238652	2.400509	2.257253	2.478851	2.243112	2.466308	2.370367	2.113612	2.367476
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162339	50372077	m15_rate	2.478875	2.216667	2.369695	2.239139	2.463915	2.216452	2.435922	2.347455	2.092446	2.349962
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162369	50372078	m15_rate	2.470784	2.225793	2.344510	2.230076	2.441066	2.232138	2.450014	2.353251	2.102425	2.334300
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162399	50372079	m15_rate	2.455531	2.217823	2.328770	2.209116	2.437206	2.227505	2.397181	2.311144	2.075873	2.320907
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162429	50372080	m15_rate	2.447209	2.204150	2.321320	2.213274	2.443455	2.220209	2.414656	2.330405	2.098505	2.374445
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162459	50372081	m15_rate	2.449023	2.194889	2.322975	2.215223	2.429347	2.191141	2.419823	2.349403	2.092395	2.371294
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162489	50372082	m15_rate	2.403638	2.151188	2.300491	2.177629	2.403145	2.180480	2.402649	2.327135	2.042451	2.352618
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162519	50372083	m15_rate	2.360933	2.157124	2.268882	2.141310	2.356073	2.147271	2.357997	2.292453	2.001676	2.312796
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162549	50372084	m15_rate	2.368600	2.161773	2.256985	2.119181	2.339761	2.135946	2.383593	2.302584	2.008118	2.317981
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162579	50372085	m15_rate	2.353155	2.167185	2.243720	2.114203	2.331613	2.104063	2.395466	2.279363	1.985796	2.276874
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162609	50372086	m15_rate	2.355860	2.190213	2.222615	2.105055	2.295598	2.095183	2.402609	2.274747	1.962226	2.251191
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162639	50372087	m15_rate	2.341215	2.215719	2.216292	2.113781	2.305631	2.095229	2.451758	2.288613	1.982935	2.259442
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162673	50372089	m15_rate	2.364144	2.220978	2.248211	2.125586	2.302241	2.105003	2.440203	2.258363	2.025635	2.280445
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162699	50372089	m15_rate	2.361325	2.220978	2.248211	2.125586	2.302241	2.105003	2.440203	2.258363	2.025635	2.280445
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162729	50372090	m15_rate	2.394340	2.224783	2.219380	2.106311	2.291352	2.111770	2.434714	2.243719	2.037103	2.242984
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162759	50372091	m15_rate	2.412060	2.209809	2.225434	2.123579	2.285214	2.133126	2.432431	2.220206	2.067351	2.262177
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162789	50372092	m15_rate	2.433527	2.233700	2.217988	2.110014	2.286549	2.133083	2.454004	2.234855	2.086255	2.287364
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162819	50372093	m15_rate	2.446892	2.252845	2.220613	2.104608	2.278318	2.139430	2.436844	2.219399	2.098482	2.281175
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162849	50372094	m15_rate	2.453323	2.227254	2.231916	2.120799	2.275956	2.157152	2.485638	2.203336	2.113889	2.294568
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162879	50372095	m15_rate	2.422370	2.235043	2.249500	2.126397	2.243592	2.175426	2.476219	2.214873	2.100231	2.305343
Table.ReadLatency.lucasdb.tw_ttl_1h_40min	1511162909	50372096	m15_rate	2.413924	2.269506	2.213066	2.159669	2.225035	2.162108	2.466997	2.222159	2.103562	2.316056
