metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207301	50373576	m15_rate	0.101396	0.120851	0.071308	0.119502	0.111783	0.035261	0.072683	0.101670	0.128629	0.110672
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207331	50373577	m15_rate	0.211936	0.208773	0.199339	0.222703	0.190952	0.143403	0.172982	0.227419	0.255626	0.231743
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207361	50373578	m15_rate	0.359999	0.322057	0.323268	0.331842	0.249205	0.258855	0.315279	0.328181	0.369316	0.344771
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207391	50373579	m15_rate	0.460878	0.405569	0.408068	0.454120	0.356855	0.357204	0.451604	0.421440	0.481884	0.459488
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207421	50373580	m15_rate	0.592004	0.515902	0.553441	0.595493	0.482695	0.483064	0.611639	0.561535	0.620837	0.580064
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207451	50373581	m15_rate	0.718927	0.641064	0.665509	0.698152	0.587000	0.613559	0.752171	0.678572	0.698865	0.670369
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207481	50373582	m15_rate	0.824161	0.763085	0.797448	0.790095	0.717599	0.724598	0.866306	0.787405	0.798309	0.763018
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207511	50373583	m15_rate	0.973431	0.852857	0.940656	0.896235	0.855607	0.840692	0.992865	0.901798	0.920478	0.855087
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207541	50373584	m15_rate	1.079472	0.912429	1.063851	0.985862	0.976146	0.962592	1.103963	0.993731	1.035744	0.953933
Table.ReadLatency.lucasdb.tw_ttl_1h_50min	1511207571	50373585	m15_rate	1.173953	0.999417	1.167865	1.067070	1.056486	1.083064	1.188940	1.096689	1.128438	1.037116
