metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282001	50376066	m15_rate	0.000000	0.000000	0.000000	0.002216	0.002216	0.000000	0.000000	0.000000	0.000000	0.000000
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282031	50376067	m15_rate	0.038275	0.040527	0.032990	0.059341	0.063420	0.021959	0.017649	0.049064	0.025137	0.042841
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282061	50376068	m15_rate	0.129583	0.125387	0.130362	0.145861	0.177185	0.079884	0.124589	0.141279	0.121230	0.114607
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282091	50376069	m15_rate	0.231054	0.240231	0.231831	0.243525	0.293636	0.189027	0.233072	0.244673	0.220752	0.208136
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282121	50376070	m15_rate	0.324380	0.345275	0.328172	0.324366	0.391193	0.260458	0.318491	0.334029	0.296645	0.291104
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282151	50376071	m15_rate	0.390453	0.445712	0.457499	0.420771	0.490552	0.360177	0.424630	0.421387	0.412328	0.407515
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282211	50376073	m15_rate	0.532510	0.588851	0.575732	0.507906	0.634566	0.502489	0.584147	0.547261	0.525880	0.541185
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282211	50376073	m15_rate	0.532510	0.588851	0.575732	0.528041	0.634566	0.502489	0.584147	0.547261	0.525880	0.541185
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282241	50376074	m15_rate	0.633045	0.677767	0.647314	0.655777	0.736218	0.561865	0.702774	0.658423	0.597166	0.613125
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282271	50376075	m15_rate	0.757692	0.793090	0.726605	0.745743	0.839023	0.666776	0.795764	0.785476	0.693420	0.688205
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282301	50376076	m15_rate	0.805890	0.842537	0.823694	0.800243	0.905794	0.748082	0.889542	0.833975	0.741625	0.762760
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282331	50376077	m15_rate	0.877827	0.904228	0.890846	0.879922	0.997268	0.820777	0.983868	0.912487	0.829607	0.817689
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282361	50376078	m15_rate	0.981958	0.968619	0.956863	0.951562	1.077274	0.867162	1.038884	0.975329	0.905065	0.879578
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282391	50376079	m15_rate	1.019837	1.011028	0.985539	1.002384	1.119524	0.946970	1.077955	1.016460	0.951756	0.918813
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282426	50376080	m15_rate	1.096276	1.108248	1.102208	1.065281	1.189441	0.997973	1.113936	1.133632	1.022149	0.980279
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282451	50376081	m15_rate	1.105669	1.116844	1.137157	1.087134	1.220672	1.061941	1.156995	1.163204	1.028223	0.992907
Table.ReadLatency.lucasdb.tw_ttl_1h_240min	1511282481	50376082	m15_rate	1.177606	1.143807	1.174096	1.111776	1.289068	1.108103	1.183656	1.181944	1.071893	1.028097
