metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121359	50370711	m15_rate	0.035310	0.022111	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121389	50370712	m15_rate	0.121777	0.130849	0.049702	0.062486	0.048527	0.036449	0.118307	0.064757	0.061359	0.073389
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121419	50370713	m15_rate	0.239118	0.261945	0.182629	0.203779	0.145427	0.135972	0.244527	0.191571	0.180748	0.191160
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121449	50370714	m15_rate	0.337990	0.392175	0.287895	0.346966	0.273829	0.248276	0.391725	0.292239	0.301600	0.291050
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121479	50370715	m15_rate	0.423427	0.484638	0.403802	0.415090	0.373717	0.328437	0.490289	0.378431	0.373548	0.391568
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121509	50370716	m15_rate	0.540954	0.612756	0.517407	0.531485	0.458015	0.436884	0.617393	0.495900	0.461760	0.496960
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121539	50370717	m15_rate	0.631670	0.738835	0.626150	0.647193	0.571828	0.567905	0.775119	0.613114	0.561240	0.585552
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121569	50370718	m15_rate	0.762003	0.858917	0.713726	0.764970	0.715003	0.673975	0.916854	0.733098	0.717905	0.685528
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121599	50370719	m15_rate	0.864023	0.956456	0.841394	0.885049	0.841357	0.801333	1.022103	0.885709	0.847222	0.785459
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121629	50370720	m15_rate	0.971430	1.062933	0.938182	0.982901	0.976464	0.950001	1.131760	0.962865	0.938498	0.872803
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121659	50370721	m15_rate	0.994427	1.071956	1.031815	0.997367	1.058822	1.043090	1.160810	1.003131	1.006637	0.905643
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121689	50370722	m15_rate	1.093760	1.156972	1.030864	1.032890	1.092094	1.056179	1.240933	1.080100	1.048279	0.974887
