metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028659	50367621	count	0	0	0	0	0	0	0	0	0	0
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028689	50367622	count	9738118	5011007	0	0	0	0	0	0	6296237	6956209
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028719	50367623	count	29205877	19988614	9894341	19645671	9815773	9812760	19623084	17940893	18869708	20814382
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028749	50367624	count	48392324	44785741	20013812	39263060	29952793	19632732	29428928	35831194	37627026	34620584
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028779	50367625	count	67806209	64966886	39337211	48777266	49296719	39061708	48762192	53609124	56174734	48452678
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028809	50367626	count	86594475	79493830	58931703	68324553	68904886	68447844	68333503	70900750	68161708	69075021
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028839	50367627	count	115516791	103935774	88274798	87210288	87893419	77418131	96979907	88818473	93140300	82267862
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028869	50367628	count	134818553	128301005	106833021	116134410	117055045	106589331	116381894	115447462	111635541	116539830
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028899	50367629	count	163121431	152573383	126347695	145301625	136487758	125995577	154634765	141702152	142552355	144079793
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028929	50367630	count	191908918	181890141	164469757	164118630	165049240	154455232	183636360	168190206	167483886	170968016
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028959	50367631	count	220296347	206121966	193532898	193130396	194056745	183526219	202482296	194283076	191816291	191402472
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511028989	50367632	count	249112329	230708787	212631715	221652026	222789216	212187120	241331368	229762909	216618935	218507804
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029021	50367634	count	268387273	269928585	261169599	260267803	271435792	250907515	279404826	264877095	253680869	266131399
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029049	50367634	count	287205148	269928585	261169599	260267803	271435792	250907515	279404826	264877095	253680869	266131399
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029079	50367635	count	291288240	279838809	279753537	279106878	290271728	279425839	289160718	286173595	273403869	272924237
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029109	50367636	count	319951661	309038372	293179391	298447881	305297530	289205431	313030395	303934929	291603805	289803198
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029139	50367637	count	348269822	333356498	322255456	311681604	334241798	312150548	341601676	330177055	316388395	316597303
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029169	50367638	count	376873983	357548882	350803045	340209050	362754669	340382940	370659994	365594452	340909198	343269292
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029199	50367639	count	405088004	391375536	379598503	369079078	391604120	369366152	399081463	391599395	371564189	370344156
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029234	50367641	count	424230047	410711824	427355472	407712019	439514548	416887594	437723197	426733688	408275568	403756527
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029259	50367641	count	424230047	410711824	427355472	407712019	439514548	416887594	437723197	426733688	408275568	403756527
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029289	50367642	count	429489852	411284980	427355472	407712019	439514548	416887594	437723197	426733688	408275568	410578403
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029319	50367643	count	458324936	430535749	433150233	424583943	444812152	413770079	452599367	436622766	447713053	425540762
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029349	50367644	count	486482693	464149659	461930451	443965966	473770853	442734411	480697374	462655225	465408736	445771811
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029379	50367645	count	515142128	488240950	480526833	472148043	492546009	471102734	509477199	489007956	483360404	472361139
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029409	50367646	count	543319343	516745612	509305553	500785991	521437259	499851529	537853473	585479200	496028647	499008077
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029439	50367647	count	571912218	545550584	537644720	529088268	559665141	528679162	576459905	550301433	526221415	525630690
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029469	50367648	count	599812984	569354676	566412910	557688935	578828937	547244449	605239582	576640002	550442489	552540993
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029499	50367649	count	628388633	602902929	595383765	586721334	617224438	585406151	633528960	611232180	580827595	579330533
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029529	50367650	count	656756804	631363387	633201669	615541692	645622792	613658487	662115582	637304437	611205285	605923973
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029559	50367651	count	675260405	645363271	652136852	634491434	664735570	632668879	690357388	654232581	635337852	632619868
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029589	50367652	count	688650317	659769725	670831111	653100327	693016592	651898731	703848950	675315124	653527768	645547922
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029619	50367653	count	707728174	678465437	680423725	662753159	702615832	670398974	713378253	692889284	660744094	659075731
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029649	50367654	count	735657320	702458851	703455333	685036223	725361753	683059289	741641793	718815733	684441568	686461903
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029679	50367655	count	764039565	731017572	731769555	713170251	753435736	711712351	770242264	744995355	708744457	712439592
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029709	50367656	count	792028648	759395192	760381148	741835560	782141981	739960463	798483551	770829954	732770303	739151732
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029739	50367657	count	820580113	782972086	788435415	770305860	810432382	758863804	836878473	805697423	762872154	765665293
Table.TotalDiskSpaceUsed.lucasdb.iot_data_tw	1511029769	50367658	count	848846470	810885003	817240121	798940673	839252761	796508253	865547604	831580311	792978342	791985501
