metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511023979	50367465	count	9100811	8767492	0	0	0	1375778744	0	0	0	0
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024009	50367466	count	36266666	26210217	9331977	19972479	14925160	10986380	27937910	21613430	22605243	18475519
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024039	50367467	count	63261202	52198268	37048332	46533836	37214664	32956665	55803772	43219771	45174777	42931919
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024069	50367468	count	89765863	77759690	64971164	72848643	66421331	59828912	83129243	71660275	67625276	67081116
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024099	50367469	count	116684083	112312299	92226749	100517271	95440200	87225986	110844452	99573351	97224263	97768291
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024129	50367470	count	152134517	137887482	119855916	126821761	124860022	119601087	137953245	127609340	127017449	122096621
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024159	50367471	count	178916969	163820652	147093754	152823095	153930950	141484842	165524863	162637234	149032943	152204462
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024189	50367472	count	205434201	189377021	174680756	185812315	182733209	173955055	193235425	191143913	178201439	176680233
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024219	50367473	count	232274330	215350504	201764996	205510583	211867333	195812241	229659307	212197120	200484779	200753887
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024249	50367474	count	258858294	240830645	229314571	238710770	240756367	228520910	257263329	247138486	230000235	230994341
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024279	50367475	count	279127753	258175250	266270491	258249815	270197177	266601950	275140235	268432164	251778703	242580960
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024309	50367476	count	297048331	277243496	275057366	277638910	284645173	266264089	295212889	289550602	274059469	266645757
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024339	50367477	count	323650927	302652579	304248231	323813256	313593760	293090617	331673681	310167884	303508596	290582269
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024369	50367478	count	350392086	328466624	322176410	343383487	328236270	309190592	350097659	328994438	318423640	314950038
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024399	50367479	count	385655227	353938480	386488853	348008186	654363975	341555412	386171265	356711945	339818409	339031402
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024429	50367480	count	403493389	378333031	377150153	380565702	391515342	368471501	413668865	391741532	368969039	393319469
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024459	50367481	count	439028749	412663310	403025433	405514018	413211518	384671133	439444937	412861065	391183696	391820753
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024489	50367482	count	459076797	441377970	430392490	433822491	442350095	422079664	467902399	442920610	422942309	417043936
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024519	50367483	count	498622129	460803670	460580123	464182434	475818846	447936364	498097625	474967510	448235448	445248616
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024549	50367484	count	528510213	499432218	491392087	494926038	508974121	474011224	528732331	499396697	482154790	479681921
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024579	50367485	count	558112871	527963744	522074667	523868455	542608142	505922913	558804407	531544178	507258214	505948508
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024609	50367486	count	588116473	556066254	552337530	552490420	567282741	537138902	599791657	564078831	541246592	532829690
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024639	50367487	count	617104050	583383780	583034008	580876590	600489909	566996525	630128246	596384450	566498882	566124930
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024669	50367488	count	645777656	611130596	613158629	609877438	632781036	591256856	660399975	628991297	600468637	592639663
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024699	50367489	count	664949254	638277778	642975901	638609248	664312637	627177321	689380069	660031616	625739598	619350027
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024729	50367490	count	683645212	638348266	662646442	652589842	680238508	639292336	689380069	660031616	634264279	626081513
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024759	50367491	count	703418065	656717684	671902281	667117338	688975653	650659296	709262638	676207035	643813863	639392895
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024789	50367492	count	731705958	693159467	691692131	686663781	712428914	674704740	737933744	706593786	675674975	666040759
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024819	50367493	count	760491831	720953072	730371997	714986026	744298600	704517335	767425959	737012769	707883947	699007714
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024849	50367494	count	789158945	748529575	759856331	743872925	775864890	734611465	806669671	767844491	731607681	725434351
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024879	50367495	count	817440404	775827382	789166357	779597727	807657501	758551896	835439877	798367209	763740222	758316274
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024909	50367496	count	855660936	803465801	818033319	807845342	839223274	794481094	864762868	829226907	795567974	784917523
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024939	50367497	count	883758581	839742581	857198686	836345515	870749248	818206358	893772038	867467098	819759190	810899022
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024969	50367498	count	912213818	857982023	876145532	864600114	902423937	848116462	923155423	885392650	843550518	844274629
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511024999	50367499	count	930806283	885065736	905380764	886107513	927635258	872541111	952496735	915858994	869457927	864124267
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511025029	50367500	count	959291926	905064880	934048466	914414679	951385017	896224492	981220338	938740760	893015756	883322671
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511025059	50367501	count	951410641	905064880	953597952	921617021	975103048	932316211	1000746301	1007240391	925039611	889995231
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511025093	50367503	count	960959429	909531120	954667813	938100617	990625545	950344061	1002730067	990635966	907722763	888158810
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511025121	50367504	count	980069199	937213618	974273461	952421424	1130979970	927201035	1041573246	973890187	923389381	908070965
Table.TotalDiskSpaceUsed.lucasdb.iot_data_dt	1511025149	50367504	count	1018063802	937213618	974273461	952421424	1130979970	927201035	1041573246	973890187	923389381	908070965
