t,count
1508268079,0
1508268109,0
1508268139,0
1508268169,0
1508268199,0
1508268229,0
1508268259,0
1508268289,0
1508268319,0
1508268349,0
1508268379,0
1508268409,0
1508268439,0
1508268469,0
1508268499,0
1508268529,0
1508268559,0
1508268589,0
1508268619,0
1508268649,0
1508268679,0
1508268709,0
1508268739,0
1508268769,0
1508268799,0
1508268829,0
1508268859,0
1508268889,0
1508268919,0
1508268949,0
1508268979,0
1508269009,0
1508269039,0
1508269069,0
1508269099,0
1508269129,0
1508269159,0
1508269189,0
1508269219,0
1508269249,0
1508269279,0
1508269309,0
1508269339,0
1508269369,0
1508269399,0
1508269429,0
1508269459,0
1508269489,0
1508269519,0
1508269549,0
1508269579,0
1508269609,0
1508269639,0
1508269669,0
1508269699,0
1508269729,0
1508269759,0
1508269789,0
1508269819,0
1508269849,0
1508269879,0
1508269909,0
1508269939,0
1508269969,0
1508269999,0
1508270029,0
1508270059,0
1508270089,0
1508270119,0
1508270149,0
1508270179,0
1508270209,0
1508270239,0
1508270269,0
1508270299,0
1508270329,0
1508270359,0
1508270389,0
1508270419,0
1508270449,0
1508270479,0
1508270509,0
1508270539,0
1508270569,0
1508270599,0
1508270629,0
1508270659,0
1508270689,0
1508270719,0
1508270749,0
1508270779,0
1508270809,0
1508270839,0
1508270869,0
1508270899,0
1508270929,0
1508270959,0
1508270989,0
1508271019,0
1508271049,0
1508271079,0
1508271109,0
1508271139,0
1508271169,0
1508271199,0
1508271229,0
1508271259,0
1508271289,0
1508271319,0
1508271349,0
1508271379,0
1508271409,0
1508271439,0
1508271469,0
1508271499,0
1508271529,0
1508271559,0
1508271589,0
1508271619,0
1508271649,0
1508271679,0
1508271709,0
1508271739,0
1508271769,0
1508271799,0
1508271829,0
1508271859,0
1508271889,0
1508271919,0
1508271949,0
1508271979,0
1508272009,0
1508272039,0
1508272069,0
1508272099,0
1508272129,0
1508272159,0
1508272189,0
1508272219,0
1508272249,0
1508272279,0
1508272309,0
1508272339,0
1508272369,0
1508272399,0
1508272429,0
1508272459,0
1508272489,0
1508272519,0
1508272549,0
1508272579,0
1508272609,0
1508272639,0
1508272669,0
1508272699,0
1508272729,0
1508272759,0
1508272789,0
1508272819,0
1508272849,0
1508272879,0
1508272909,0
1508272939,0
1508272969,0
1508272999,0
1508273029,0
1508273059,0
1508273089,0
1508273119,0
1508273149,0
1508273179,0
1508273209,0
1508273239,0
1508273269,0
1508273299,0
1508273329,0
1508273359,0
1508273389,0
1508273419,0
1508273449,0
1508273479,0
1508273509,0
1508273539,0
1508273569,0
1508273599,0
1508273629,0
1508273659,0
1508273689,0
1508273719,0
1508273749,0
1508273779,0
1508273809,0
1508273839,0
1508273869,0
1508273899,0
1508273929,0
1508273959,0
1508273989,0
1508274019,0
1508274049,0
1508274079,0
1508274109,0
1508274139,0
1508274169,0
1508274199,0
1508274229,0
1508274259,0
1508274289,0
1508274319,0
1508274349,0
1508274379,0
1508274409,0
1508274439,0
1508274469,0
1508274499,0
1508274529,0
1508274559,0
1508274589,0
1508274619,0
1508274649,0
1508274679,0
1508274709,0
1508274739,0
1508274769,0
1508274799,0
1508274829,0
1508274859,0
1508274889,0
1508274919,0
1508274949,0
1508274979,0
1508275009,0
1508275039,0
1508275069,0
1508275099,0
1508275129,0
1508275159,0
1508275189,0
1508275219,0
1508275249,0
1508275279,0
1508275309,0
1508275339,0
1508275369,0
1508275399,0
1508275429,0
1508275459,0
1508275489,0
1508275519,0
1508275549,0
1508275579,0
1508275609,0
1508275639,0
1508275669,0
1508275699,0
1508275729,0
1508275759,0
1508275789,0
1508275819,0
1508275849,0
1508275879,0
1508275909,0
1508275939,0
1508275969,0
1508275999,0
1508276029,0
1508276059,0
1508276089,0
1508276119,0
1508276149,0
1508276179,0
1508276209,0
1508276239,0
1508276269,0
1508276299,0
1508276329,0
1508276359,0
1508276389,0
1508276419,0
1508276449,0
1508276479,0
1508276509,0
1508276539,0
1508276569,0
1508276599,0
1508276629,0
1508276659,0
1508276689,0
1508276719,0
1508276749,0
1508276779,0
1508276809,0
1508276839,0
1508276869,0
1508276899,0
1508276929,0
1508276959,0
1508276989,0
1508277019,0
1508277049,0
1508277079,0
1508277109,0
1508277139,0
1508277169,0
1508277199,0
1508277229,0
1508277259,0
1508277289,0
1508277319,0
1508277349,0
1508277379,0
1508277409,0
1508277439,0
1508277469,0
1508277499,0
1508277529,0
1508277559,0
1508277589,0
1508277619,0
1508277649,0
1508277679,0
1508277709,0
1508277739,0
1508277769,0
1508277799,0
1508277829,0
1508277859,0
1508277889,0
1508277919,0
1508277949,0
1508277979,0
1508278009,0
1508278039,0
1508278069,0
1508278099,0
1508278129,0
1508278159,0
1508278189,0
1508278219,0
1508278249,0
1508278279,0
1508278309,0
1508278339,0
1508278369,0
1508278399,0
1508278429,0
1508278459,0
1508278489,0
1508278519,0
1508278549,0
1508278579,0
1508278609,0
1508278639,0
1508278669,0
1508278699,0
1508278729,0
1508278759,0
1508278789,0
1508278819,0
1508278849,0
