t,count
1508195449,0
1508195479,0
1508195509,0
1508195539,0
1508195569,0
1508195599,0
1508195629,0
1508195659,0
1508195689,7594410
1508195719,7594410
1508195749,7594410
1508195779,7594410
1508195809,7594410
1508195839,16073039
1508195869,16073039
1508195899,16073039
1508195929,16073039
1508195959,16073039
1508195989,16073039
1508196019,25016149
1508196049,25016149
1508196079,25016149
1508196109,25016149
1508196139,25016149
1508196169,34215302
1508196199,34215302
1508196229,34215302
1508196259,34215302
1508196289,34215302
1508196319,43614527
1508196349,43614527
1508196379,43614527
1508196409,43614527
1508196439,43614527
1508196469,53161636
1508196499,53161636
1508196529,53161636
1508196559,53161636
1508196589,53161636
1508196619,53161636
1508196649,62821826
1508196679,62821826
1508196709,62821826
1508196739,62821826
1508196769,62821826
1508196799,72554516
1508196829,72554516
1508196859,72554516
1508196889,72554516
1508196919,72554516
1508196949,82365629
1508196979,82365629
1508197009,82365629
1508197039,82365629
1508197069,82365629
1508197099,92229944
1508197129,92229944
1508197159,92229944
1508197189,92229944
1508197219,92229944
1508197249,102145342
1508197279,102145342
1508197309,102145342
1508197339,102145342
1508197369,102145342
1508197399,112090509
1508197429,112090509
1508197459,112090509
1508197489,112090509
1508197519,122073456
1508197549,122073456
1508197579,122073456
1508197609,122073456
1508197639,122073456
1508197669,132089883
1508197699,132089883
1508197729,132089883
1508197759,132089883
1508197789,132089883
1508197819,142138870
1508197849,142138870
1508197879,142138870
1508197909,142138870
1508197939,142138870
1508197969,152212892
1508197999,152212892
1508198029,152212892
1508198059,152212892
1508198089,162304176
1508198119,162304176
1508198149,162304176
1508198179,162304176
1508198209,162304176
1508198239,172417177
1508198269,172417177
1508198299,172417177
1508198329,172417177
1508198359,172417177
1508198389,182550944
1508198419,182550944
1508198449,182550944
1508198479,182550944
1508198509,182550944
1508198539,182550944
1508198569,189881739
1508198599,189881739
1508198629,189881739
1508198659,189881739
1508198689,198142593
1508198719,198142593
1508198749,198142593
1508198779,198142593
1508198809,206869147
1508198839,206869147
1508198869,206869147
1508198899,206869147
1508198929,206869147
1508198959,215860673
1508198989,215860673
1508199019,215860673
1508199049,215860673
1508199079,225052477
1508199109,225052477
1508199139,225052477
1508199169,225052477
1508199199,225052477
1508199229,234420207
1508199259,234420207
1508199289,234420207
1508199319,234420207
1508199349,234420207
1508199379,234420207
1508199409,243936937
1508199439,243936937
1508199469,243936937
1508199499,243936937
1508199529,243936937
1508199559,253567668
1508199589,253567668
1508199619,253567668
1508199649,253567668
1508199679,253567668
1508199709,253567668
1508199739,263292399
1508199769,263292399
1508199799,263292399
1508199829,263292399
1508199859,263292399
1508199889,273086922
1508199919,273086922
1508199949,273086922
1508199979,273086922
1508200009,273086922
1508200039,282936983
1508200069,282936983
1508200099,282936983
1508200129,282936983
1508200159,282936983
1508200189,292839357
1508200219,292839357
1508200249,292839357
1508200279,292839357
1508200309,292839357
1508200339,302776503
1508200369,302776503
1508200399,302776503
1508200429,302776503
1508200459,302776503
1508200489,312747222
1508200519,312747222
1508200549,312747222
1508200579,312747222
1508200609,312747222
1508200639,322743131
1508200669,322743131
1508200699,322743131
1508200729,322743131
1508200759,322743131
1508200789,332754245
1508200819,332754245
1508200849,332754245
1508200879,332754245
1508200909,332754245
1508200939,342794539
1508200969,342794539
1508200999,342794539
1508201029,342794539
1508201059,342794539
1508201089,352859992
1508201119,352859992
1508201149,352859992
1508201179,352859992
1508201209,352859992
1508201239,362954656
1508201269,362954656
1508201299,362954656
1508201329,362954656
1508201359,362954656
1508201389,373063512
1508201419,373063512
1508201449,373063512
1508201479,373063512
1508201509,383184441
1508201539,383184441
1508201569,383184441
1508201599,383184441
1508201629,383184441
1508201659,393318301
1508201689,393318301
1508201719,393318301
1508201749,393318301
1508201779,393318301
1508201809,403467304
1508201839,403467304
1508201869,403467304
1508201899,403467304
1508201929,413627181
1508201959,413627181
1508201989,413627181
1508202019,413627181
1508202049,413627181
1508202079,423791482
1508202109,423791482
1508202139,423791482
1508202169,423791482
1508202199,433964445
1508202229,433964445
1508202259,433964445
1508202289,433964445
1508202319,433964445
1508202349,444149264
1508202379,444149264
1508202409,444149264
1508202439,444149264
1508202469,454338383
1508202499,454338383
1508202529,454338383
1508202559,454338383
1508202589,454338383
1508202619,464533983
1508202649,464533983
1508202679,464533983
1508202709,464533983
1508202739,474737325
1508202769,474737325
1508202799,474737325
1508202829,474737325
1508202859,474737325
1508202889,474737325
1508202919,484945856
1508202949,484945856
1508202979,484945856
1508203009,484945856
1508203039,484945856
1508203069,484945856
1508203099,495159793
1508203129,495159793
1508203159,495159793
1508203189,495159793
1508203219,495159793
1508203249,505381255
1508203279,505381255
1508203309,505381255
1508203339,505381255
1508203369,505381255
1508203399,515607017
1508203429,515607017
1508203459,515607017
1508203489,515607017
1508203519,515607017
1508203549,515607017
1508203579,525839415
1508203609,525839415
1508203639,525839415
1508203669,525839415
1508203699,525839415
1508203729,536081395
1508203759,536081395
1508203789,536081395
1508203819,536081395
1508203849,536081395
1508203879,546326631
1508203909,546326631
1508203939,546326631
1508203969,546326631
1508203999,546326631
1508204029,556575123
1508204059,556575123
1508204089,556575123
1508204119,556575123
1508204149,556575123
1508204179,566826995
1508204209,566826995
1508204239,566826995
1508204269,566826995
1508204299,566826995
1508204329,577080924
1508204359,577080924
1508204389,577080924
1508204419,577080924
1508204449,577080924
1508204479,587335959
1508204509,587335959
1508204539,587335959
1508204569,587335959
1508204599,587335959
1508204629,597593206
1508204659,597593206
1508204689,597593206
1508204719,597593206
1508204749,597593206
1508204779,607852603
1508204809,607852603
