t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1508268079,0,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,calls/second,milliseconds
1508268109,2049,1.358102,0.035481,0.017085,0.055976,0.029521,0.035425,0.051012,0.073457,0.105778,1.131752,63.311390,25.124008,5.542127,1.878567,calls/second,milliseconds
1508268139,6447,36.157190,0.047890,0.020502,0.509697,0.035425,0.042510,0.061214,0.088148,0.126934,0.654949,103.371806,72.213416,18.730609,6.538560,calls/second,milliseconds
1508268169,11894,43.388628,0.056332,0.017085,0.712632,0.029521,0.042510,0.061214,0.088148,0.152321,1.629722,128.766532,114.548109,34.068688,12.222843,calls/second,milliseconds
1508268199,17413,43.388628,0.055810,0.017085,0.673643,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,142.260781,141.876521,48.407082,17.882859,calls/second,milliseconds
1508268229,23006,43.388628,0.060072,0.017085,0.838774,0.035425,0.042510,0.061214,0.088148,0.152321,1.358102,150.988934,159.554979,61.567126,23.416588,calls/second,milliseconds
1508268259,28550,43.388628,0.057458,0.017085,0.758269,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,156.553157,169.499565,73.307738,28.712557,calls/second,milliseconds
1508268289,34351,43.388628,0.052882,0.017085,0.633841,0.042510,0.051012,0.061214,0.088148,0.126934,1.131752,161.727184,178.887202,84.732798,34.110557,calls/second,milliseconds
1508268319,40054,43.388628,0.049947,0.017085,0.508307,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,165.260612,183.250312,94.724325,39.210950,calls/second,milliseconds
1508268349,45490,43.388628,0.050719,0.017085,0.503848,0.042510,0.051012,0.061214,0.088148,0.152321,1.131752,167.015414,182.158059,102.965044,43.874507,calls/second,milliseconds
1508268379,50687,43.388628,0.052518,0.017085,0.615219,0.042510,0.051012,0.061214,0.088148,0.152321,1.131752,167.633647,178.760213,109.685285,48.127233,calls/second,milliseconds
1508268409,55957,43.388628,0.053689,0.017085,0.615107,0.042510,0.051012,0.061214,0.088148,0.152321,1.131752,168.356674,177.454932,115.957402,52.306959,calls/second,milliseconds
1508268439,61149,43.388628,0.056590,0.017085,0.710291,0.042510,0.051012,0.061214,0.088148,0.152321,1.131752,168.750051,176.284210,121.558691,56.325140,calls/second,milliseconds
1508268469,66319,43.388628,0.053207,0.017085,0.618026,0.042510,0.051012,0.061214,0.088148,0.152321,1.131752,169.004467,174.041331,126.235925,60.075626,calls/second,milliseconds
1508268499,71551,43.388628,0.054430,0.017085,0.618961,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,169.389774,173.992903,130.764431,63.804204,calls/second,milliseconds
1508268529,76877,43.388628,0.056075,0.017085,0.683069,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,169.943164,175.711100,135.329770,67.574272,calls/second,milliseconds
1508268559,82172,43.388628,0.059939,0.017085,0.767420,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,170.350280,175.584828,139.163132,71.117367,calls/second,milliseconds
1508268589,87483,43.388628,0.060390,0.017085,0.792825,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,170.728255,176.029264,142.762905,74.589959,calls/second,milliseconds
1508268619,92615,43.388628,0.062970,0.017085,0.847830,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,170.759742,174.294295,145.506940,77.770295,calls/second,milliseconds
1508268649,97796,43.388628,0.062300,0.017085,0.825064,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,170.860636,173.782655,148.131119,80.895392,calls/second,milliseconds
1508268679,103031,43.388628,0.055740,0.017085,0.684820,0.035425,0.042510,0.061214,0.088148,0.152321,1.358102,171.042988,173.792946,150.579283,83.943254,calls/second,milliseconds
1508268709,108242,43.388628,0.062426,0.017085,0.825501,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,171.168932,174.053292,152.819244,86.897678,calls/second,milliseconds
1508268739,113557,43.388628,0.063572,0.017085,0.893957,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,171.436771,174.858691,155.039796,89.824121,calls/second,milliseconds
1508268769,118774,43.388628,0.055916,0.017085,0.682402,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,171.545662,174.736936,156.905104,92.605307,calls/second,milliseconds
1508268799,124013,43.388628,0.059960,0.017085,0.769695,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,171.674842,174.478386,158.554147,95.282134,calls/second,milliseconds
1508268829,129224,43.388628,0.056063,0.017085,0.684538,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,171.748192,174.601281,160.112647,97.894118,calls/second,milliseconds
1508268859,134623,43.388628,0.060197,0.017085,0.766203,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,172.069791,176.442235,161.889903,100.543488,calls/second,milliseconds
1508268889,139924,43.388628,0.059087,0.017085,0.765455,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,172.241592,176.852937,163.354221,103.058150,calls/second,milliseconds
1508268919,145090,43.388628,0.062008,0.017085,0.821883,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.239653,175.275063,164.241070,105.339532,calls/second,milliseconds
1508268949,150311,43.388628,0.059875,0.017085,0.744332,0.042510,0.051012,0.061214,0.088148,0.219342,1.629722,172.299677,174.487137,165.069585,107.554216,calls/second,milliseconds
1508268979,155522,43.388628,0.055883,0.017085,0.635171,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.346937,174.048973,165.861509,109.712797,calls/second,milliseconds
1508269009,160670,43.388628,0.054256,0.017085,0.530288,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.322928,173.050006,166.431318,111.751711,calls/second,milliseconds
1508269039,165956,43.388628,0.053636,0.017085,0.553368,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.445629,174.554346,167.439411,113.892526,calls/second,milliseconds
1508269069,171248,43.388628,0.055901,0.017085,0.635050,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,172.564339,174.851126,168.202886,115.911848,calls/second,milliseconds
1508269099,176387,43.388628,0.057026,0.017085,0.638659,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.526673,173.458949,168.541008,117.745057,calls/second,milliseconds
1508269129,181688,43.388628,0.053792,0.017085,0.530577,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.645025,174.762265,169.283311,119.663711,calls/second,milliseconds
1508269159,186820,43.388628,0.060665,0.017085,0.721474,0.042510,0.051012,0.073457,0.088148,0.182785,1.955666,172.601910,173.415588,169.514153,121.371951,calls/second,milliseconds
1508269189,191790,43.388628,0.058055,0.017085,0.667111,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,172.415191,172.186863,169.658091,123.003631,calls/second,milliseconds
1508269219,195851,43.388628,0.058548,0.017085,0.684243,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,171.441526,156.163671,165.720677,123.159567,calls/second,milliseconds
1508269249,201587,43.388628,0.055338,0.017085,0.633266,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,171.947331,170.016199,168.153702,125.392613,calls/second,milliseconds
1508269279,207267,36.157190,0.053775,0.017085,0.552829,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,172.380527,177.853217,170.213517,127.503396,calls/second,milliseconds
1508269309,212586,36.157190,0.054696,0.017085,0.553202,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,172.490775,177.575269,170.948107,129.161047,calls/second,milliseconds
1508269339,217815,36.157190,0.052429,0.017085,0.470719,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.541716,176.045434,171.204501,130.619118,calls/second,milliseconds
1508269369,223035,43.388628,0.058746,0.017085,0.687472,0.035425,0.051012,0.061214,0.088148,0.219342,1.955666,172.577495,175.635002,171.590607,132.084234,calls/second,milliseconds
1508269399,228293,43.388628,0.062357,0.017085,0.748118,0.042510,0.051012,0.073457,0.088148,0.219342,1.955666,172.634073,175.013711,171.828664,133.461591,calls/second,milliseconds
1508269429,233529,43.388628,0.059403,0.017085,0.719430,0.035425,0.051012,0.061214,0.088148,0.219342,1.955666,172.679874,175.342096,172.192226,134.843588,calls/second,milliseconds
1508269459,238693,43.388628,0.057455,0.017085,0.657840,0.042510,0.051012,0.073457,0.088148,0.219342,1.955666,172.661022,173.899497,172.147406,136.052844,calls/second,milliseconds
1508269489,244083,43.388628,0.055873,0.017085,0.623872,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.816623,176.540225,172.942561,137.509315,calls/second,milliseconds
1508269519,249380,43.388628,0.052925,0.017085,0.550540,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,172.894936,176.481976,173.249076,138.775171,calls/second,milliseconds
1508269549,254534,43.388628,0.056750,0.017085,0.627494,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.867624,174.667566,173.132722,139.866154,calls/second,milliseconds
1508269579,259684,36.157190,0.057449,0.017085,0.665895,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,172.848204,173.516835,173.000141,140.910959,calls/second,milliseconds
1508269609,264914,36.157190,0.058008,0.017085,0.665524,0.035425,0.051012,0.061214,0.088148,0.182785,1.955666,172.878071,173.616266,173.078192,141.990141,calls/second,milliseconds
1508269639,270174,43.388628,0.061396,0.017085,0.753080,0.042510,0.051012,0.061214,0.088148,0.182785,1.955666,172.924651,174.242271,173.315575,143.093158,calls/second,milliseconds
1508269669,275441,43.388628,0.059255,0.017085,0.694495,0.035425,0.051012,0.061214,0.088148,0.182785,1.955666,172.971276,174.332442,173.422829,144.120716,calls/second,milliseconds
1508269699,280656,43.388628,0.057313,0.017085,0.630147,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,172.986180,174.069668,173.486791,145.105689,calls/second,milliseconds
1508269729,285969,43.388628,0.064441,0.017085,0.830731,0.042510,0.051012,0.061214,0.088148,0.152321,2.346799,173.065361,175.450969,173.892856,146.177027,calls/second,milliseconds
1508269759,291083,43.388628,0.058715,0.017085,0.695836,0.035425,0.051012,0.061214,0.088148,0.152321,2.346799,173.018534,173.131585,173.494108,146.948969,calls/second,milliseconds
1508269789,296298,43.388628,0.059357,0.017085,0.720592,0.042510,0.051012,0.073457,0.088148,0.152321,1.955666,173.032433,173.121762,173.461517,147.808317,calls/second,milliseconds
1508269819,301624,43.388628,0.052835,0.017085,0.552611,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.105189,175.611867,174.030070,148.845137,calls/second,milliseconds
1508269849,306847,43.388628,0.054805,0.017085,0.625841,0.035425,0.051012,0.061214,0.088148,0.126934,1.629722,173.123470,175.007380,174.021725,149.667009,calls/second,milliseconds
1508269879,312135,43.388628,0.060491,0.017085,0.750840,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,173.175333,175.642461,174.250141,150.542940,calls/second,milliseconds
1508269909,317418,43.388628,0.055251,0.017085,0.641861,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.226666,175.890956,174.386414,151.363850,calls/second,milliseconds
1508269939,322727,43.388628,0.057104,0.017085,0.660951,0.035425,0.051012,0.061214,0.088148,0.152321,1.955666,173.287250,176.146291,174.583368,152.185976,calls/second,milliseconds
1508269969,327894,43.388628,0.061580,0.017085,0.752421,0.042510,0.051012,0.073457,0.088148,0.182785,1.955666,173.271495,174.825157,174.408624,152.859754,calls/second,milliseconds
1508269999,332880,52.066354,0.057849,0.017085,0.705772,0.035425,0.051012,0.061214,0.088148,0.152321,1.955666,173.160151,171.810178,173.690863,153.317480,calls/second,milliseconds
1508270029,338123,52.066354,0.057578,0.017085,0.704252,0.035425,0.051012,0.061214,0.088148,0.152321,1.955666,173.185044,172.636403,173.693127,153.985128,calls/second,milliseconds
1508270059,343383,43.388628,0.058858,0.017085,0.723481,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,173.217474,174.068607,173.937902,154.715583,calls/second,milliseconds
1508270089,348588,43.388628,0.052805,0.017085,0.556901,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.218382,173.708740,173.851692,155.315369,calls/second,milliseconds
1508270119,353808,43.388628,0.056451,0.017085,0.631139,0.042510,0.051012,0.061214,0.088148,0.182785,1.955666,173.231884,174.001079,173.909733,155.943164,calls/second,milliseconds
1508270149,358950,43.388628,0.057106,0.017085,0.633791,0.035425,0.051012,0.061214,0.088148,0.152321,2.346799,173.206147,172.930273,173.676424,156.452723,calls/second,milliseconds
1508270179,364225,36.157190,0.050332,0.017085,0.429263,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.243407,173.861597,173.851658,157.078829,calls/second,milliseconds
1508270209,369344,36.157190,0.051591,0.017085,0.432395,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,173.206507,172.586420,173.540212,157.521149,calls/second,milliseconds
1508270239,374565,36.157190,0.053632,0.017085,0.522525,0.035425,0.051012,0.061214,0.088148,0.152321,1.955666,173.217804,173.446968,173.636292,158.078317,calls/second,milliseconds
1508270269,379740,36.157190,0.053226,0.017085,0.525637,0.035425,0.051012,0.061214,0.088148,0.152321,1.955666,173.208768,172.278360,173.345313,158.488599,calls/second,milliseconds
1508270299,384789,36.157190,0.052254,0.017085,0.439122,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,173.142059,171.295282,173.047817,158.875662,calls/second,milliseconds
1508270329,389963,36.157190,0.053674,0.017085,0.524906,0.035425,0.051012,0.061214,0.088148,0.152321,1.955666,173.133161,171.460268,172.914347,159.294030,calls/second,milliseconds
1508270359,395173,36.157190,0.055995,0.017085,0.602909,0.035425,0.051012,0.061214,0.088148,0.152321,1.955666,173.138021,172.149871,173.007630,159.776454,calls/second,milliseconds
1508270389,400394,36.157190,0.053623,0.017085,0.523388,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,173.152065,172.743341,173.065280,160.229793,calls/second,milliseconds
1508270419,405672,36.157190,0.056166,0.017085,0.609838,0.035425,0.051012,0.061214,0.088148,0.152321,1.955666,173.185235,173.656374,173.281013,160.726391,calls/second,milliseconds
1508270449,410875,36.157190,0.052833,0.017085,0.532352,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.190443,173.325305,173.250520,161.128333,calls/second,milliseconds
1508270479,415952,36.157190,0.051869,0.017085,0.492886,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.140860,171.880668,172.916547,161.411246,calls/second,milliseconds
1508270509,421133,36.157190,0.051432,0.017085,0.493628,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.135479,172.411602,172.949598,161.799890,calls/second,milliseconds
1508270539,426395,43.388628,0.049254,0.017085,0.469288,0.035425,0.051012,0.061214,0.088148,0.126934,1.358102,173.163398,173.357553,173.103060,162.216927,calls/second,milliseconds
1508270569,431623,52.066354,0.056770,0.017085,0.700568,0.042510,0.051012,0.061214,0.088148,0.126934,1.629722,173.175646,174.070237,173.296701,162.640423,calls/second,milliseconds
1508270599,436711,52.066354,0.055740,0.020502,0.675061,0.035425,0.051012,0.061214,0.088148,0.126934,1.629722,173.131649,171.769420,172.852663,162.839049,calls/second,milliseconds
1508270629,441789,36.157190,0.050337,0.020502,0.436955,0.035425,0.042510,0.061214,0.088148,0.152321,1.955666,173.086055,171.099591,172.635347,163.095323,calls/second,milliseconds
1508270659,447051,36.157190,0.051257,0.020502,0.435875,0.042510,0.051012,0.061214,0.088148,0.126934,1.955666,173.115422,172.795017,172.881196,163.491645,calls/second,milliseconds
1508270689,452204,36.157190,0.048379,0.017085,0.321033,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.099700,172.043818,172.674932,163.727390,calls/second,milliseconds
1508270719,457289,36.157190,0.050449,0.017085,0.435682,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.058515,171.395507,172.478558,163.954280,calls/second,milliseconds
1508270749,462417,36.157190,0.051273,0.020502,0.435139,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,173.035268,171.071550,172.294480,164.170092,calls/second,milliseconds
1508270779,467697,36.157190,0.052850,0.017085,0.524208,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.067640,172.477602,172.514517,164.512094,calls/second,milliseconds
1508270809,472972,36.157190,0.050024,0.017085,0.431739,0.029521,0.051012,0.061214,0.088148,0.152321,1.629722,173.097751,174.298834,172.963513,164.929864,calls/second,milliseconds
1508270839,478324,43.388628,0.055674,0.017085,0.606699,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.156107,175.317560,173.358052,165.330407,calls/second,milliseconds
1508270869,483537,43.388628,0.052938,0.020502,0.531889,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.160164,175.124666,173.505908,165.644992,calls/second,milliseconds
1508270899,488705,36.157190,0.050051,0.017085,0.430501,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.151441,174.310497,173.458776,165.886233,calls/second,milliseconds
1508270929,493826,36.157190,0.052970,0.017085,0.523686,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.126900,173.122930,173.220498,166.050480,calls/second,milliseconds
1508270959,499017,36.157190,0.055168,0.017085,0.578030,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.126769,172.764762,173.123771,166.252133,calls/second,milliseconds
1508270989,503972,36.157190,0.054361,0.017085,0.582524,0.035425,0.042510,0.061214,0.088148,0.152321,1.629722,173.044287,172.183346,172.957953,166.420702,calls/second,milliseconds
1508271019,508175,36.157190,0.056332,0.017085,0.596685,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,172.707061,158.650923,169.247616,165.336318,calls/second,milliseconds
1508271049,513941,36.157190,0.051582,0.017085,0.499304,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,172.904883,171.879240,171.441038,166.220263,calls/second,milliseconds
1508271079,519804,36.157190,0.051285,0.017085,0.490237,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.127519,180.759018,173.591546,167.129969,calls/second,milliseconds
1508271109,525203,36.157190,0.048685,0.017085,0.423044,0.035425,0.051012,0.061214,0.088148,0.126934,1.131752,173.195631,180.661849,174.367931,167.616183,calls/second,milliseconds
1508271139,530409,43.388628,0.055156,0.017085,0.601997,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.195743,177.652460,174.202708,167.778466,calls/second,milliseconds
1508271169,535543,43.388628,0.051904,0.017085,0.528058,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.180429,175.380959,174.016147,167.926796,calls/second,milliseconds
1508271199,540701,36.157190,0.056496,0.017085,0.576323,0.042510,0.051012,0.073457,0.088148,0.152321,1.955666,173.169022,173.920737,173.800633,168.052524,calls/second,milliseconds
1508271229,545899,43.388628,0.056957,0.017085,0.631690,0.042510,0.051012,0.061214,0.088148,0.182785,2.346799,173.168324,173.562898,173.745081,168.222922,calls/second,milliseconds
1508271259,551088,43.388628,0.055407,0.017085,0.558059,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,173.167210,173.178645,173.666759,168.378691,calls/second,milliseconds
1508271289,556370,74.975550,0.066395,0.017085,0.957849,0.042510,0.051012,0.061214,0.088148,0.152321,2.346799,173.194862,173.778875,173.823540,168.609398,calls/second,milliseconds
1508271319,561453,74.975550,0.065004,0.017085,0.894910,0.042510,0.051012,0.061214,0.088148,0.182785,2.816159,173.159938,172.119688,173.455980,168.656011,calls/second,milliseconds
1508271349,566644,36.157190,0.054108,0.017085,0.524638,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,173.158964,172.204762,173.352389,168.777682,calls/second,milliseconds
1508271379,571874,36.157190,0.052998,0.017085,0.432834,0.042510,0.051012,0.073457,0.088148,0.152321,1.955666,173.169035,173.027665,173.439378,168.957619,calls/second,milliseconds
1508271409,577161,36.157190,0.052300,0.017085,0.403232,0.042510,0.051012,0.061214,0.088148,0.182785,1.955666,173.194898,174.473605,173.727009,169.202289,calls/second,milliseconds
1508271439,582407,36.157190,0.058005,0.017085,0.533975,0.042510,0.051012,0.073457,0.088148,0.182785,2.346799,173.207540,174.699676,173.846159,169.391396,calls/second,milliseconds
1508271469,587615,36.157190,0.053710,0.017085,0.469681,0.042510,0.051012,0.073457,0.088148,0.152321,1.955666,173.215457,174.737395,173.941859,169.570733,calls/second,milliseconds
1508271499,592794,52.066354,0.060313,0.017085,0.707838,0.042510,0.051012,0.073457,0.088148,0.182785,2.346799,173.210502,173.675385,173.773029,169.656578,calls/second,milliseconds
1508271529,597926,52.066354,0.061940,0.017085,0.767082,0.042510,0.051012,0.073457,0.088148,0.152321,2.346799,173.190407,172.819252,173.515767,169.700646,calls/second,milliseconds
1508271559,603068,36.157190,0.058306,0.017085,0.629794,0.042510,0.051012,0.061214,0.088148,0.182785,2.346799,173.175751,172.142823,173.286026,169.746542,calls/second,milliseconds
1508271589,608206,36.157190,0.058817,0.017085,0.631418,0.042510,0.051012,0.061214,0.088148,0.152321,2.346799,173.155280,171.377360,173.030169,169.776675,calls/second,milliseconds
1508271619,613299,36.157190,0.055519,0.017085,0.557249,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,173.131199,170.746821,172.730104,169.780471,calls/second,milliseconds
1508271649,618447,36.157190,0.055375,0.017085,0.554128,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,173.117995,171.413976,172.689301,169.862355,calls/second,milliseconds
1508271679,623700,36.157190,0.054780,0.017085,0.553593,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,173.134750,172.992837,172.975923,170.055212,calls/second,milliseconds
1508271709,629094,36.157190,0.054187,0.017085,0.508731,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,173.188893,175.563881,173.577104,170.356764,calls/second,milliseconds
1508271739,634378,36.157190,0.054388,0.017085,0.574761,0.042510,0.051012,0.061214,0.088148,0.152321,1.131752,173.214171,175.720902,173.784039,170.532499,calls/second,milliseconds
1508271769,639630,36.157190,0.056290,0.017085,0.582329,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,173.227020,175.544266,173.892398,170.674476,calls/second,milliseconds
1508271799,644773,36.157190,0.052198,0.017085,0.440311,0.042510,0.051012,0.061214,0.088148,0.152321,2.346799,173.214097,174.161133,173.705340,170.714947,calls/second,milliseconds
1508271829,650009,43.388628,0.056696,0.017085,0.616505,0.042510,0.051012,0.061214,0.088148,0.152321,2.816159,173.224397,173.762514,173.643246,170.791160,calls/second,milliseconds
1508271859,655253,43.388628,0.060169,0.017085,0.669971,0.042510,0.051012,0.061214,0.088148,0.152321,2.816159,173.237638,174.706005,173.900907,170.974500,calls/second,milliseconds
1508271889,660522,43.388628,0.057006,0.017085,0.602570,0.042510,0.051012,0.061214,0.088148,0.152321,2.816159,173.256426,175.436972,174.141891,171.152733,calls/second,milliseconds
1508271919,665585,36.157190,0.053397,0.017085,0.407104,0.042510,0.051012,0.061214,0.088148,0.182785,1.955666,173.220171,172.147384,173.435882,171.005549,calls/second,milliseconds
1508271949,670767,36.157190,0.053045,0.017085,0.415715,0.042510,0.051012,0.061214,0.088148,0.182785,2.346799,173.215870,172.602063,173.481191,171.104212,calls/second,milliseconds
1508271979,676122,30.130992,0.051630,0.017085,0.303068,0.042510,0.051012,0.061214,0.088148,0.182785,1.955666,173.257842,174.836598,173.957404,171.347249,calls/second,milliseconds
1508272009,681336,36.157190,0.052794,0.017085,0.410594,0.042510,0.051012,0.061214,0.088148,0.182785,1.955666,173.261005,174.584966,173.939926,171.424460,calls/second,milliseconds
1508272039,686447,36.157190,0.051913,0.017085,0.407850,0.042510,0.051012,0.061214,0.088148,0.152321,2.346799,173.240303,172.842372,173.630987,171.403545,calls/second,milliseconds
1508272069,691712,36.157190,0.054643,0.017085,0.473019,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,173.257238,173.414159,173.715082,171.506681,calls/second,milliseconds
1508272099,696909,43.388628,0.053229,0.017085,0.454285,0.042510,0.051012,0.061214,0.088148,0.182785,2.346799,173.257053,173.554437,173.704423,171.574605,calls/second,milliseconds
1508272129,702217,43.388628,0.058053,0.017085,0.621608,0.042510,0.051012,0.073457,0.088148,0.152321,2.816159,173.283445,175.440689,174.094917,171.775877,calls/second,milliseconds
1508272159,707373,43.388628,0.051939,0.017085,0.448515,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,173.273666,173.699456,173.803393,171.751516,calls/second,milliseconds
1508272189,712592,43.388628,0.054130,0.017085,0.510950,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,173.277558,174.011374,173.882047,171.846681,calls/second,milliseconds
1508272219,717817,43.388628,0.051902,0.017085,0.445286,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,173.285319,173.970814,173.884318,171.914069,calls/second,milliseconds
1508272249,723175,36.157190,0.055898,0.017085,0.586310,0.035425,0.051012,0.061214,0.088148,0.126934,1.955666,173.323045,175.421367,174.251600,172.105689,calls/second,milliseconds
1508272279,728275,36.157190,0.059363,0.017085,0.619643,0.042510,0.051012,0.073457,0.088148,0.152321,2.346799,173.296807,173.780385,173.982034,172.084209,calls/second,milliseconds
1508272309,733461,36.157190,0.052218,0.017085,0.468300,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,173.296648,173.314199,173.858257,172.104198,calls/second,milliseconds
1508272339,738588,36.157190,0.051617,0.017085,0.466616,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.278339,171.861706,173.438107,172.016013,calls/second,milliseconds
1508272369,743759,43.388628,0.056942,0.017085,0.617520,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,173.273279,172.207795,173.386714,172.045706,calls/second,milliseconds
1508272399,748948,43.388628,0.059481,0.017085,0.666442,0.042510,0.051012,0.061214,0.088148,0.182785,2.346799,173.270759,172.840243,173.456629,172.115472,calls/second,milliseconds
1508272429,754175,36.157190,0.058894,0.017085,0.612609,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,173.277790,173.668408,173.541422,172.185421,calls/second,milliseconds
1508272459,759327,36.157190,0.059041,0.020502,0.596323,0.042510,0.051012,0.061214,0.088148,0.219342,2.346799,173.267143,172.756485,173.280996,172.137141,calls/second,milliseconds
1508272489,764535,36.157190,0.059355,0.017085,0.591394,0.042510,0.051012,0.061214,0.088148,0.219342,2.346799,173.269260,173.145855,173.321109,172.188393,calls/second,milliseconds
1508272519,769673,43.388628,0.063481,0.017085,0.763477,0.042510,0.051012,0.061214,0.088148,0.219342,2.346799,173.254098,172.641710,173.178037,172.175862,calls/second,milliseconds
1508272549,774846,52.066354,0.065240,0.017085,0.839560,0.042510,0.051012,0.073457,0.088148,0.219342,2.346799,173.250461,172.683093,173.065323,172.165662,calls/second,milliseconds
1508272579,780022,52.066354,0.063347,0.017085,0.761877,0.042510,0.051012,0.061214,0.088148,0.182785,2.346799,173.245174,172.494535,172.957705,172.156600,calls/second,milliseconds
1508272609,785111,36.157190,0.058046,0.017085,0.631484,0.042510,0.051012,0.061214,0.088148,0.152321,1.955666,173.219527,171.577640,172.707044,172.097445,calls/second,milliseconds
1508272639,790418,36.157190,0.060184,0.017085,0.658099,0.042510,0.051012,0.061214,0.088148,0.152321,2.346799,173.244413,173.446778,173.057523,172.238398,calls/second,milliseconds
1508272669,795599,36.157190,0.060020,0.020502,0.641284,0.042510,0.051012,0.061214,0.088148,0.152321,2.346799,173.241619,173.835603,173.139952,172.290939,calls/second,milliseconds
1508272699,800764,43.388628,0.061092,0.020502,0.710236,0.035425,0.051012,0.061214,0.088148,0.182785,2.346799,173.234615,173.462422,173.081741,172.296651,calls/second,milliseconds
1508272729,805933,43.388628,0.056660,0.020502,0.592595,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,173.228791,172.524112,172.880001,172.252266,calls/second,milliseconds
