t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1508196169,125206,43.388628,0.061434,0.017085,0.814686,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,171.815458,175.752959,158.836664,95.726996,calls/second,milliseconds
1508196199,130376,43.388628,0.062469,0.017085,0.816380,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,171.837221,175.107651,160.271626,98.289254,calls/second,milliseconds
1508196229,135541,43.388628,0.054459,0.017085,0.615823,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,171.849704,173.965915,161.374034,100.699110,calls/second,milliseconds
1508196259,140512,43.388628,0.054982,0.017085,0.620365,0.042510,0.051012,0.073457,0.088148,0.152321,1.629722,171.625890,170.330470,161.736502,102.815696,calls/second,milliseconds
1508196289,145730,43.388628,0.060205,0.017085,0.796694,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,171.706144,171.492149,162.831284,105.124339,calls/second,milliseconds
1508196319,150963,43.388628,0.057970,0.017085,0.714103,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,171.800057,172.968384,164.034667,107.432006,calls/second,milliseconds
1508196349,156219,43.388628,0.061238,0.017085,0.795025,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,171.912788,173.673394,165.020426,109.625221,calls/second,milliseconds
1508196379,161487,43.388628,0.056903,0.017085,0.709059,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.029557,174.703636,166.098756,111.813105,calls/second,milliseconds
1508196409,166744,43.388628,0.058511,0.017085,0.708528,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.121974,174.665984,166.887656,113.863369,calls/second,milliseconds
1508196439,171953,43.388628,0.059952,0.017085,0.791511,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,172.174172,173.878067,167.442621,115.793204,calls/second,milliseconds
1508196469,177032,43.388628,0.065295,0.017085,0.897595,0.042510,0.051012,0.073457,0.088148,0.219342,1.629722,172.090298,172.438961,167.745655,117.593187,calls/second,milliseconds
1508196499,182082,43.388628,0.064516,0.017085,0.900833,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,171.984385,171.359224,167.947072,119.307602,calls/second,milliseconds
1508196529,187269,43.388628,0.064038,0.017085,0.899710,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.010345,171.570064,168.306014,121.024719,calls/second,milliseconds
1508196559,192585,43.388628,0.056863,0.017085,0.683272,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.148582,173.598183,169.141250,122.864365,calls/second,milliseconds
1508196589,197730,43.388628,0.053122,0.017085,0.585931,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,172.131625,172.337032,169.289194,124.434023,calls/second,milliseconds
1508196619,202919,43.388628,0.057188,0.017085,0.684156,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.147104,172.875558,169.701395,126.046101,calls/second,milliseconds
1508196649,208219,43.388628,0.054642,0.017085,0.616283,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,172.264959,174.282461,170.345219,127.699093,calls/second,milliseconds
1508196679,213437,43.388628,0.059095,0.017085,0.738767,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.299742,173.880302,170.630668,129.196015,calls/second,milliseconds
1508196709,218637,52.066354,0.068185,0.017085,0.986882,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.329545,174.158262,170.977563,130.672248,calls/second,milliseconds
1508196739,223982,52.066354,0.064979,0.017085,0.942103,0.035425,0.051012,0.073457,0.088148,0.182785,1.358102,172.464279,175.480841,171.570164,132.196194,calls/second,milliseconds
1508196769,229179,52.066354,0.063515,0.017085,0.875446,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.478076,174.724342,171.795197,133.566697,calls/second,milliseconds
1508196799,234323,52.066354,0.057408,0.017085,0.747926,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,172.459386,173.625187,171.841716,134.837817,calls/second,milliseconds
1508196829,239565,52.066354,0.054680,0.017085,0.658727,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,172.508348,173.645922,171.984850,136.098524,calls/second,milliseconds
1508196859,244674,43.388628,0.052010,0.017085,0.506053,0.042510,0.051012,0.073457,0.088148,0.182785,1.131752,172.462212,172.190896,171.782046,137.204701,calls/second,milliseconds
1508196889,249839,43.388628,0.050839,0.017085,0.506221,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,172.455622,172.322806,171.873771,138.371064,calls/second,milliseconds
1508196919,254926,43.388628,0.055174,0.017085,0.620119,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.397324,171.421861,171.711191,139.414159,calls/second,milliseconds
1508196949,260083,43.388628,0.051128,0.017085,0.508383,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,172.386670,171.292111,171.676172,140.462168,calls/second,milliseconds
1508196979,265204,43.388628,0.056008,0.017085,0.658150,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,172.354136,170.859268,171.560869,141.447266,calls/second,milliseconds
1508197009,270365,43.388628,0.055974,0.017085,0.657811,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,172.348230,171.349472,171.617038,142.454191,calls/second,milliseconds
1508197039,275671,43.388628,0.053427,0.017085,0.585563,0.035425,0.051012,0.073457,0.088148,0.152321,1.358102,172.432815,173.374245,172.094805,143.575501,calls/second,milliseconds
1508197069,280932,43.388628,0.056228,0.017085,0.653757,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,172.482596,174.423823,172.451789,144.632446,calls/second,milliseconds
1508197099,286090,43.388628,0.052185,0.017085,0.508379,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,172.476619,173.306351,172.360349,145.512443,calls/second,milliseconds
1508197129,291399,43.388628,0.058305,0.017085,0.656844,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.556849,175.005327,172.869079,146.568464,calls/second,milliseconds
1508197159,296638,43.388628,0.055027,0.017085,0.554285,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.588889,174.067710,172.838735,147.419877,calls/second,milliseconds
1508197189,301434,43.388628,0.062324,0.017085,0.810754,0.042510,0.051012,0.073457,0.088148,0.219342,1.629722,172.374884,172.156932,172.553575,148.158417,calls/second,milliseconds
1508197219,305652,43.388628,0.056948,0.017085,0.676073,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,171.838513,157.714934,168.623799,147.581921,calls/second,milliseconds
1508197249,311286,43.388628,0.059652,0.017085,0.753852,0.035425,0.051012,0.061214,0.088148,0.219342,1.629722,172.103361,169.604343,170.487180,148.915059,calls/second,milliseconds
1508197279,317211,43.388628,0.056894,0.017085,0.646332,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.518056,180.857274,173.048131,150.500192,calls/second,milliseconds
1508197309,322631,43.388628,0.053656,0.017085,0.582253,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,172.648458,181.048228,173.922573,151.545661,calls/second,milliseconds
1508197339,327751,43.388628,0.053556,0.017085,0.584982,0.035425,0.051012,0.061214,0.088148,0.219342,1.358102,172.613987,176.935996,173.602843,152.169183,calls/second,milliseconds
1508197369,332955,43.388628,0.055262,0.017085,0.617893,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,172.630157,176.434126,173.771331,152.928305,calls/second,milliseconds
1508197399,338219,43.388628,0.054400,0.017085,0.616769,0.035425,0.051012,0.061214,0.088148,0.219342,1.358102,172.672227,175.289244,173.748899,153.603851,calls/second,milliseconds
1508197429,343370,43.388628,0.053819,0.017085,0.617247,0.035425,0.051012,0.061214,0.088148,0.219342,1.358102,172.659159,173.768154,173.507935,154.180173,calls/second,milliseconds
1508197459,348688,43.388628,0.051867,0.017085,0.504945,0.042510,0.051012,0.061214,0.105778,0.219342,1.358102,172.727662,175.328950,173.915036,154.954367,calls/second,milliseconds
1508197489,353825,43.388628,0.050367,0.017085,0.505706,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,172.706062,174.183547,173.770802,155.526288,calls/second,milliseconds
1508197519,359067,43.388628,0.055485,0.017085,0.649546,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,172.735149,173.787640,173.678276,156.090391,calls/second,milliseconds
1508197549,364238,43.388628,0.052103,0.017085,0.544792,0.042510,0.051012,0.061214,0.088148,0.152321,1.131752,172.729976,173.400595,173.588876,156.636056,calls/second,milliseconds
1508197579,369429,43.388628,0.053330,0.017085,0.616667,0.035425,0.051012,0.061214,0.088148,0.182785,1.131752,172.734239,173.931761,173.705910,157.232477,calls/second,milliseconds
1508197609,374641,43.388628,0.057630,0.017085,0.711028,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,172.748161,173.476225,173.581057,157.727473,calls/second,milliseconds
1508197639,379774,43.388628,0.053453,0.017085,0.617415,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,172.725356,172.707448,173.403679,158.187190,calls/second,milliseconds
1508197669,385008,43.388628,0.056706,0.017085,0.711158,0.035425,0.051012,0.061214,0.088148,0.219342,1.358102,172.749097,173.316261,173.467721,158.707160,calls/second,milliseconds
1508197699,390222,43.388628,0.063593,0.017085,0.869383,0.042510,0.051012,0.061214,0.088148,0.219342,1.629722,172.762671,173.022795,173.425632,159.178936,calls/second,milliseconds
1508197729,395412,43.388628,0.068223,0.020502,1.002862,0.035425,0.051012,0.061214,0.088148,0.219342,1.629722,172.766242,173.362636,173.503196,159.674739,calls/second,milliseconds
1508197759,400756,43.388628,0.062039,0.017085,0.865532,0.035425,0.051012,0.061214,0.088148,0.219342,1.358102,172.835281,174.838353,173.843202,160.245017,calls/second,milliseconds
1508197789,405995,43.388628,0.055833,0.017085,0.707953,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,172.856364,174.822122,173.977354,160.739522,calls/second,milliseconds
1508197819,411235,43.388628,0.052557,0.017085,0.613835,0.035425,0.051012,0.061214,0.088148,0.152321,1.131752,172.881207,174.366334,173.955325,161.166375,calls/second,milliseconds
1508197849,416462,43.388628,0.050595,0.020502,0.503736,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,172.896318,174.372690,173.974384,161.590995,calls/second,milliseconds
1508197879,421758,43.388628,0.055606,0.020502,0.680026,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,172.942700,175.706653,174.327681,162.118241,calls/second,milliseconds
1508197909,426986,43.388628,0.052916,0.017085,0.582961,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,172.958752,175.256838,174.345230,162.524295,calls/second,milliseconds
1508197939,432160,43.388628,0.051817,0.017085,0.504719,0.042510,0.051012,0.061214,0.088148,0.219342,1.358102,172.950181,174.125147,174.137142,162.838868,calls/second,milliseconds
1508197969,437542,43.388628,0.047889,0.017085,0.358639,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,173.029539,176.794270,174.730530,163.410656,calls/second,milliseconds
1508197999,442809,43.388628,0.050582,0.017085,0.502274,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.059371,175.860918,174.696853,163.769944,calls/second,milliseconds
1508198029,447947,43.388628,0.051190,0.017085,0.504123,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.038287,174.128351,174.417060,164.033454,calls/second,milliseconds
1508198059,453119,43.388628,0.047263,0.017085,0.360354,0.035425,0.051012,0.061214,0.088148,0.152321,1.131752,173.028431,172.830597,174.101362,164.266576,calls/second,milliseconds
1508198089,458408,43.388628,0.049754,0.017085,0.464269,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.068217,174.827134,174.450138,164.708428,calls/second,milliseconds
1508198119,463573,52.066354,0.053247,0.017085,0.629580,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.058143,173.155450,174.104175,164.909761,calls/second,milliseconds
1508198149,468670,52.066354,0.061777,0.017085,0.881037,0.035425,0.042510,0.061214,0.088148,0.152321,1.629722,173.023043,172.917522,173.946829,165.156592,calls/second,milliseconds
1508198179,473929,43.388628,0.052399,0.017085,0.584787,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.048091,173.069049,173.855407,165.411403,calls/second,milliseconds
1508198209,479195,43.388628,0.055387,0.017085,0.682223,0.035425,0.042510,0.061214,0.088148,0.182785,1.358102,173.072643,174.185383,174.098245,165.774645,calls/second,milliseconds
1508198239,484398,43.388628,0.057602,0.017085,0.751249,0.035425,0.042510,0.061214,0.088148,0.182785,1.358102,173.078699,173.551679,173.995486,166.014631,calls/second,milliseconds
1508198269,489654,43.388628,0.061735,0.017085,0.829102,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,173.101631,173.691033,173.973861,166.268062,calls/second,milliseconds
1508198299,494864,43.388628,0.057101,0.017085,0.711596,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.107271,173.955577,174.005329,166.531415,calls/second,milliseconds
1508198329,500049,43.388628,0.054293,0.017085,0.618677,0.035425,0.051012,0.061214,0.088148,0.182785,1.629722,173.104382,173.881258,173.962133,166.760430,calls/second,milliseconds
1508198359,505196,43.388628,0.054388,0.017085,0.618076,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,173.088132,173.047708,173.768775,166.930721,calls/second,milliseconds
1508198389,510399,43.388628,0.055918,0.017085,0.664486,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,173.092089,173.042630,173.685940,167.125667,calls/second,milliseconds
1508198419,515596,43.388628,0.061658,0.017085,0.831751,0.035425,0.051012,0.061214,0.088148,0.219342,1.629722,173.093586,172.509874,173.511944,167.281723,calls/second,milliseconds
1508198449,520759,43.388628,0.060623,0.017085,0.795660,0.042510,0.051012,0.061214,0.088148,0.219342,1.629722,173.083728,172.766499,173.496620,167.481765,calls/second,milliseconds
1508198479,525959,43.388628,0.062493,0.017085,0.869822,0.035425,0.042510,0.061214,0.088148,0.182785,1.629722,173.085996,172.955188,173.438125,167.656999,calls/second,milliseconds
1508198509,531081,43.388628,0.058703,0.017085,0.771562,0.029521,0.042510,0.061214,0.088148,0.182785,1.629722,173.062981,171.866150,173.147460,167.747475,calls/second,milliseconds
1508198539,536274,43.388628,0.059539,0.017085,0.771206,0.042510,0.051012,0.061214,0.088148,0.219342,1.629722,173.061581,173.031478,173.333183,167.989967,calls/second,milliseconds
1508198569,541414,43.388628,0.055666,0.017085,0.685259,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,173.044948,172.068143,173.042915,168.063338,calls/second,milliseconds
1508198599,546564,43.388628,0.055041,0.017085,0.656955,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,173.031692,171.523377,172.832794,168.154904,calls/second,milliseconds
1508198629,551751,43.388628,0.054237,0.017085,0.553607,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.031148,172.412056,172.929630,168.341981,calls/second,milliseconds
1508198659,556884,43.388628,0.056430,0.017085,0.658055,0.035425,0.051012,0.061214,0.088148,0.219342,1.358102,173.014410,172.147650,172.828898,168.458317,calls/second,milliseconds
1508198689,562127,43.388628,0.061579,0.017085,0.825429,0.035425,0.051012,0.061214,0.088148,0.219342,1.358102,173.030444,172.400552,172.854463,168.611932,calls/second,milliseconds
1508198719,567423,43.388628,0.062674,0.017085,0.845840,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,173.062776,174.934890,173.408809,168.940987,calls/second,milliseconds
1508198749,572853,43.388628,0.062364,0.017085,0.841692,0.035425,0.051012,0.073457,0.105778,0.219342,1.358102,173.134591,176.703122,173.974025,169.281845,calls/second,milliseconds
1508198779,578120,43.388628,0.058254,0.017085,0.764135,0.035425,0.051012,0.061214,0.088148,0.182785,1.131752,173.156495,176.455635,174.137465,169.489972,calls/second,milliseconds
1508198809,583448,43.388628,0.056245,0.017085,0.678306,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,173.196006,176.838096,174.456054,169.752411,calls/second,milliseconds
1508198839,588749,43.388628,0.058602,0.017085,0.763217,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.226771,177.078102,174.770453,170.016539,calls/second,milliseconds
1508198869,594139,43.388628,0.055593,0.017085,0.677101,0.029521,0.051012,0.061214,0.088148,0.182785,1.358102,173.283292,177.469958,175.105044,170.288693,calls/second,milliseconds
1508198899,599214,43.388628,0.053576,0.017085,0.615209,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,173.247685,174.634259,174.672404,170.299176,calls/second,milliseconds
1508198929,604387,43.388628,0.057508,0.017085,0.711459,0.035425,0.051012,0.061214,0.088148,0.182785,1.629722,173.240324,172.946503,174.264392,170.302309,calls/second,milliseconds
1508198959,609595,43.388628,0.057784,0.020502,0.695970,0.035425,0.051012,0.061214,0.088148,0.182785,1.629722,173.243632,173.093944,174.244398,170.429233,calls/second,milliseconds
1508198989,614579,43.388628,0.056922,0.020502,0.672100,0.035425,0.051012,0.061214,0.088148,0.152321,1.629722,173.182015,173.008085,174.164322,170.529576,calls/second,milliseconds
1508199019,618758,43.388628,0.056231,0.020502,0.705950,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,172.899516,158.066642,170.136899,169.244273,calls/second,milliseconds
1508199049,624537,43.388628,0.058088,0.017085,0.799616,0.029521,0.051012,0.061214,0.088148,0.152321,1.358102,173.063461,171.638052,172.245566,169.998618,calls/second,milliseconds
1508199079,630232,43.388628,0.059065,0.017085,0.809388,0.035425,0.051012,0.061214,0.088148,0.152321,1.358102,173.201979,178.409182,173.887623,170.641599,calls/second,milliseconds
1508199109,635744,43.388628,0.059210,0.017085,0.788078,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,173.286573,180.640052,174.963360,171.124626,calls/second,milliseconds
1508199139,640934,43.388628,0.059298,0.017085,0.791312,0.035425,0.051012,0.061214,0.088148,0.182785,1.358102,173.285560,177.305269,174.755778,171.182274,calls/second,milliseconds
1508199169,646147,43.388628,0.059509,0.017085,0.794198,0.035425,0.051012,0.061214,0.088148,0.219342,1.358102,173.289401,175.631816,174.625217,171.256260,calls/second,milliseconds
1508199199,651406,43.388628,0.063427,0.017085,0.824221,0.042510,0.051012,0.061214,0.105778,0.263210,1.629722,173.305676,175.833676,174.781782,171.421294,calls/second,milliseconds
1508199229,656612,43.388628,0.061856,0.017085,0.789172,0.042510,0.051012,0.061214,0.088148,0.219342,1.629722,173.307146,174.467986,174.569866,171.459448,calls/second,milliseconds
1508199259,661910,43.388628,0.064680,0.017085,0.838936,0.042510,0.051012,0.073457,0.088148,0.219342,1.629722,173.333222,175.373952,174.763865,171.627341,calls/second,milliseconds
1508199289,667229,43.388628,0.065790,0.017085,0.891581,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,173.364170,175.924554,174.972073,171.802946,calls/second,milliseconds
1508199319,672509,43.388628,0.063849,0.017085,0.842169,0.042510,0.051012,0.073457,0.088148,0.219342,1.629722,173.384474,176.071241,175.123953,171.960595,calls/second,milliseconds
1508199349,677675,43.388628,0.070560,0.017085,1.004149,0.042510,0.051012,0.073457,0.088148,0.219342,1.629722,173.375476,174.504835,174.871565,171.979429,calls/second,milliseconds
1508199379,682903,43.388628,0.066512,0.020502,0.894667,0.042510,0.051012,0.073457,0.088148,0.219342,1.629722,173.382165,174.410479,174.834459,172.062595,calls/second,milliseconds
1508199409,688058,43.388628,0.062805,0.020502,0.824541,0.042510,0.051012,0.073457,0.088148,0.219342,1.629722,173.370404,172.956855,174.487482,172.036384,calls/second,milliseconds
1508199439,693299,43.388628,0.069780,0.017085,0.963053,0.042510,0.051012,0.073457,0.105778,0.219342,1.955666,173.380499,173.127461,174.416964,172.094349,calls/second,milliseconds
1508199469,698509,43.388628,0.068766,0.017085,0.949017,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.381623,173.541179,174.375010,172.155094,calls/second,milliseconds
1508199499,703749,43.388628,0.063515,0.017085,0.806554,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,173.392111,174.001475,174.406168,172.238553,calls/second,milliseconds
1508199529,709042,43.388628,0.061139,0.020502,0.767359,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.414218,175.146511,174.630719,172.386258,calls/second,milliseconds
1508199559,714182,43.388628,0.059135,0.017085,0.730455,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,173.399230,173.910861,174.405981,172.383823,calls/second,milliseconds
1508199589,719343,43.388628,0.059726,0.017085,0.731868,0.042510,0.051012,0.073457,0.088148,0.219342,1.629722,173.389444,172.827763,174.105422,172.346996,calls/second,milliseconds
1508199619,724600,43.388628,0.055254,0.017085,0.617489,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,173.402640,173.729219,174.238492,172.452591,calls/second,milliseconds
1508199649,729922,43.388628,0.053722,0.017085,0.505530,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.430979,174.703128,174.455487,172.587668,calls/second,milliseconds
1508199679,735086,43.388628,0.054186,0.017085,0.562084,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,173.420415,173.473760,174.203418,172.563371,calls/second,milliseconds
1508199709,740326,43.388628,0.054754,0.017085,0.561105,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,173.430094,174.343997,174.325084,172.657987,calls/second,milliseconds
1508199739,745450,43.388628,0.050839,0.017085,0.505333,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.410904,172.016687,173.804841,172.535785,calls/second,milliseconds
1508199769,750809,43.388628,0.051891,0.017085,0.466489,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.448383,174.856208,174.328660,172.758365,calls/second,milliseconds
1508199799,756046,43.388628,0.057487,0.017085,0.682356,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.454612,175.116911,174.448107,172.851349,calls/second,milliseconds
1508199829,761282,43.388628,0.056551,0.017085,0.681755,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.463450,174.523949,174.408540,172.892281,calls/second,milliseconds
1508199859,766593,43.388628,0.058002,0.017085,0.680233,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.487648,175.569812,174.673819,173.033462,calls/second,milliseconds
1508199889,771742,43.388628,0.057898,0.017085,0.684025,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.475371,174.786950,174.591177,173.060101,calls/second,milliseconds
1508199919,776899,43.388628,0.059706,0.017085,0.686432,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,173.464704,173.675638,174.278231,172.998790,calls/second,milliseconds
1508199949,782126,43.388628,0.057468,0.020502,0.685045,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,173.468401,173.087459,174.128654,172.991986,calls/second,milliseconds
1508199979,787277,43.388628,0.056657,0.017085,0.684389,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,173.457975,172.902086,174.001322,172.986320,calls/second,milliseconds
1508200009,792456,43.388628,0.056647,0.017085,0.655662,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,173.452498,172.190329,173.719976,172.922418,calls/second,milliseconds
1508200039,797547,43.388628,0.055804,0.017085,0.657369,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.428360,171.375040,173.428717,172.851293,calls/second,milliseconds
1508200069,802828,43.388628,0.055025,0.017085,0.585937,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.445373,173.561105,173.734327,172.973901,calls/second,milliseconds
