t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1508185639,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.218571,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185669,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.203159,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185699,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.187740,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185729,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.172368,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185759,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.156987,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185789,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.141620,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185819,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.126259,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185849,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.110908,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185879,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.095569,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185909,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.080239,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185939,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.064917,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185969,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.049609,0.000000,0.000000,0.000000,calls/second,milliseconds
1508185999,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.034309,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186029,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.019000,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186059,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,47.003739,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186089,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.988466,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186119,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.973188,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186149,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.957957,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186179,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.942697,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186209,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.927485,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186239,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.912265,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186269,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.897054,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186299,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.881850,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186329,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.866665,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186359,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.851462,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186389,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.836291,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186419,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.821148,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186449,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.805994,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186479,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.790854,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186509,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.775716,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186539,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.760599,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186569,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.745484,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186599,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.730383,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186629,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.715290,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186659,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.700206,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186689,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.685131,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186719,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.670069,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186749,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.655012,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186779,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.639970,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186809,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.624914,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186839,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.609907,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186869,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.594892,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186899,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.579868,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186929,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.564893,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186959,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.549902,0.000000,0.000000,0.000000,calls/second,milliseconds
1508186989,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.534926,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187019,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.519954,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187049,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.505003,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187079,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.490054,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187109,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.475118,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187139,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.460186,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187169,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.445269,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187199,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.430359,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187229,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.415457,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187259,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.400569,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187289,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.385687,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187319,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.370814,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187349,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.355954,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187379,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.341100,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187409,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.326260,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187439,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.311424,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187469,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.296584,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187499,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.281791,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187529,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.266980,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187559,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.252186,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187589,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.237400,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187619,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.222627,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187649,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.207858,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187679,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.193101,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187709,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.178332,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187739,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.163613,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187769,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.148887,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187799,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.134145,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187829,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.119452,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187859,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.104751,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187889,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.090060,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187919,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.075378,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187949,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.060681,0.000000,0.000000,0.000000,calls/second,milliseconds
1508187979,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.046040,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188009,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.031386,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188039,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.016742,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188069,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,46.002104,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188099,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.987479,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188129,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.972862,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188159,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.958251,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188189,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.943655,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188219,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.929065,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188249,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.914468,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188279,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.899914,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188309,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.885352,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188339,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.870798,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188369,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.856257,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188399,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.841722,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188429,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.827182,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188459,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.812682,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188489,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.798177,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188519,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.783679,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188549,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.769192,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188579,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.754711,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188609,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.740230,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188639,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.725782,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188669,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.711330,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188699,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.696870,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188729,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.682454,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188759,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.668032,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188789,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.653615,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188819,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.639210,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188849,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.624815,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188879,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.610409,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188909,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.596048,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188939,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.581678,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188969,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.567318,0.000000,0.000000,0.000000,calls/second,milliseconds
1508188999,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.552966,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189029,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.538622,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189059,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.524285,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189089,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.509967,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189119,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.495634,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189149,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.481346,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189179,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.467031,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189209,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.452759,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189239,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.438481,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189269,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.424210,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189299,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.409947,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189329,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.395694,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189359,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.381452,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189389,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.367216,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189419,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.352974,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189449,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.338776,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189479,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.324568,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189509,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.310367,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189539,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.296180,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189569,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.281997,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189599,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.267828,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189629,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.253661,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189659,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.239507,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189689,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.225361,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189719,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.211226,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189749,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.197076,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189779,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.182978,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189809,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.168869,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189839,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.154765,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189869,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.140673,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189899,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.126569,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189929,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.112513,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189959,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.098447,0.000000,0.000000,0.000000,calls/second,milliseconds
1508189989,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.084390,0.000000,0.000000,0.000000,calls/second,milliseconds
1508190019,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.070339,0.000000,0.000000,0.000000,calls/second,milliseconds
1508190049,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.056302,0.000000,0.000000,0.000000,calls/second,milliseconds
1508190079,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.042269,0.000000,0.000000,0.000000,calls/second,milliseconds
1508190109,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.028247,0.000000,0.000000,0.000000,calls/second,milliseconds
1508190139,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.014213,0.000000,0.000000,0.000000,calls/second,milliseconds
1508190169,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,45.000229,0.000000,0.000000,0.000000,calls/second,milliseconds
1508190199,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.986232,0.000000,0.000000,0.000000,calls/second,milliseconds
1508190229,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.972245,0.000000,0.000000,0.000000,calls/second,milliseconds
1508190259,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.958264,0.000000,0.000000,0.000000,calls/second,milliseconds
1508190289,4339077,0.000000,NaN,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,44.944295,0.000000,0.000000,0.000000,calls/second,milliseconds
