t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1508119699,154392,43.388628,0.052301,0.017085,0.504866,0.042510,0.051012,0.061214,0.088148,0.182785,1.131752,171.489128,174.444188,165.326617,109.179150,calls/second,milliseconds
1508119729,159677,52.066354,0.059728,0.017085,0.746963,0.042510,0.051012,0.073457,0.088148,0.219342,1.131752,171.647902,175.049061,166.357350,111.375898,calls/second,milliseconds
1508119759,164860,52.066354,0.058465,0.017085,0.691467,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,171.682401,173.829631,166.918568,113.373460,calls/second,milliseconds
1508119789,169753,43.388628,0.058080,0.017085,0.657004,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,171.423656,169.120111,166.619575,115.035888,calls/second,milliseconds
1508119819,174085,43.388628,0.060699,0.017085,0.732964,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,170.624640,161.059490,164.503952,115.975097,calls/second,milliseconds
1508119849,180122,43.388628,0.057845,0.020502,0.712235,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,171.500986,176.943492,167.976936,118.760338,calls/second,milliseconds
1508119879,185866,43.388628,0.064753,0.017085,0.836261,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.052334,182.615483,170.248929,121.159085,calls/second,milliseconds
1508119909,191077,43.388628,0.057113,0.017085,0.675936,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.095760,179.132808,170.556320,122.872621,calls/second,milliseconds
1508119939,196303,43.388628,0.059245,0.017085,0.678692,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.156731,177.494839,170.993663,124.587589,calls/second,milliseconds
1508119969,201530,43.388628,0.057277,0.020502,0.679589,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,172.210308,176.043098,171.250758,126.196908,calls/second,milliseconds
1508119999,206667,43.388628,0.053141,0.020502,0.505367,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.185467,174.056710,171.214212,127.660630,calls/second,milliseconds
1508120029,211964,43.388628,0.053423,0.017085,0.505707,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.291823,175.174235,171.752147,129.273789,calls/second,milliseconds
1508120059,217115,43.388628,0.056993,0.017085,0.618404,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.277833,173.997775,171.789884,130.679070,calls/second,milliseconds
1508120089,222340,43.388628,0.054283,0.017085,0.507170,0.042510,0.051012,0.073457,0.088148,0.219342,1.629722,172.322095,173.929635,171.976701,132.090774,calls/second,milliseconds
1508120119,227576,43.388628,0.053767,0.017085,0.506731,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,172.372825,174.393847,172.246050,133.489566,calls/second,milliseconds
1508120149,232873,43.388628,0.057034,0.017085,0.616328,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.465088,175.041828,172.613921,134.887355,calls/second,milliseconds
1508120179,238184,43.388628,0.058340,0.017085,0.708582,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.564878,175.717023,173.036558,136.271483,calls/second,milliseconds
1508120209,243476,43.388628,0.056681,0.017085,0.614091,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.641620,176.029046,173.330816,137.576073,calls/second,milliseconds
1508120239,248573,43.388628,0.055555,0.017085,0.617008,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.589086,173.603655,173.009083,138.637787,calls/second,milliseconds
1508120269,253949,43.388628,0.056370,0.017085,0.614599,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,172.719741,175.837728,173.619899,139.975887,calls/second,milliseconds
1508120299,259131,43.388628,0.051812,0.017085,0.504589,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,172.724264,174.858489,173.585347,141.066454,calls/second,milliseconds
1508120329,264464,43.388628,0.058329,0.017085,0.707869,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.822904,175.753111,173.950737,142.260066,calls/second,milliseconds
1508120359,269696,43.388628,0.057610,0.017085,0.708552,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.853430,175.159868,173.982690,143.310307,calls/second,milliseconds
1508120389,274906,43.388628,0.058400,0.017085,0.709786,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.868808,174.817042,174.022673,144.330306,calls/second,milliseconds
1508120419,280021,43.388628,0.055231,0.017085,0.618319,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,172.825039,172.762161,173.619307,145.165852,calls/second,milliseconds
1508120449,285216,43.388628,0.055054,0.017085,0.618201,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,172.831027,173.158107,173.612892,146.095320,calls/second,milliseconds
1508120479,290593,43.388628,0.055939,0.017085,0.618722,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.945398,175.291343,174.118145,147.173226,calls/second,milliseconds
1508120509,295842,43.388628,0.057737,0.017085,0.684862,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.980373,175.307757,174.192811,148.080054,calls/second,milliseconds
1508120539,300878,43.388628,0.064819,0.017085,0.850736,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.892718,172.372397,173.626122,148.742996,calls/second,milliseconds
1508120569,306119,43.388628,0.066915,0.017085,0.940470,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.919319,173.049661,173.683751,149.579379,calls/second,milliseconds
1508120599,311315,43.388628,0.062633,0.017085,0.796418,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.927979,173.071425,173.648747,150.358668,calls/second,milliseconds
1508120629,316467,43.388628,0.062049,0.017085,0.816681,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.908529,172.441131,173.471843,151.062949,calls/second,milliseconds
1508120659,321593,43.388628,0.068999,0.017085,0.928405,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.875525,171.844515,173.202098,151.703126,calls/second,milliseconds
1508120689,326767,43.388628,0.058720,0.017085,0.719962,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.868880,171.946683,173.109923,152.376916,calls/second,milliseconds
1508120719,331903,43.388628,0.060108,0.017085,0.719598,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.843034,171.674823,172.941763,152.999211,calls/second,milliseconds
1508120749,337052,43.388628,0.060313,0.017085,0.748858,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.824109,171.886552,172.861115,153.624615,calls/second,milliseconds
1508120779,342282,43.388628,0.057323,0.017085,0.655496,0.042510,0.051012,0.073457,0.088148,0.152321,1.629722,172.844100,172.543521,172.943121,154.284469,calls/second,milliseconds
1508120809,347391,43.388628,0.054414,0.017085,0.590714,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,172.808714,171.309405,172.654036,154.799375,calls/second,milliseconds
1508120839,352581,43.388628,0.057510,0.017085,0.660275,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.811627,171.894892,172.674955,155.392488,calls/second,milliseconds
1508120869,357799,43.388628,0.054797,0.017085,0.589168,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.828273,172.619495,172.830873,156.016127,calls/second,milliseconds
1508120899,363095,43.388628,0.052004,0.017085,0.468306,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,172.881368,174.394336,173.219699,156.700232,calls/second,milliseconds
1508120929,368144,43.388628,0.054663,0.017085,0.588618,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,172.816496,171.820550,172.719797,157.070309,calls/second,milliseconds
1508120959,373330,43.388628,0.054390,0.017085,0.589101,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,172.817422,172.176857,172.690274,157.571519,calls/second,milliseconds
1508120989,378529,43.388628,0.055693,0.017085,0.589718,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.823694,172.835124,172.786851,158.099604,calls/second,milliseconds
1508121019,383673,43.388628,0.060342,0.017085,0.774883,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,172.805338,172.347033,172.653079,158.533971,calls/second,milliseconds
1508121049,389017,43.388628,0.059926,0.017085,0.744552,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.874845,174.729314,173.182365,159.178138,calls/second,milliseconds
1508121079,394158,43.388628,0.061609,0.017085,0.825778,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,172.856573,173.587820,173.076547,159.602169,calls/second,milliseconds
1508121109,399352,43.388628,0.066154,0.017085,0.919614,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.860421,173.153381,173.023688,160.025965,calls/second,milliseconds
1508121139,404578,43.388628,0.067770,0.017085,0.966024,0.042510,0.051012,0.061214,0.088148,0.182785,1.629722,172.877110,173.641671,173.151068,160.496043,calls/second,milliseconds
1508121169,409821,43.388628,0.064470,0.017085,0.848174,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.901305,173.936425,173.280417,160.955998,calls/second,milliseconds
1508121199,415129,43.388628,0.064677,0.017085,0.894849,0.042510,0.051012,0.061214,0.088148,0.182785,1.358102,172.951368,175.036690,173.612112,161.474337,calls/second,milliseconds
1508121229,420298,43.388628,0.066169,0.017085,0.917979,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,172.943742,173.894956,173.499837,161.835071,calls/second,milliseconds
1508121259,425412,43.388628,0.065200,0.017085,0.921056,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,172.913493,172.661240,173.228822,162.123703,calls/second,milliseconds
1508121289,430627,43.388628,0.066627,0.017085,0.920162,0.042510,0.051012,0.073457,0.088148,0.152321,1.629722,172.924835,173.071207,173.260858,162.498103,calls/second,milliseconds
1508121319,435862,43.388628,0.059992,0.017085,0.796791,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,172.943055,173.728806,173.393511,162.896178,calls/second,milliseconds
1508121349,441097,43.388628,0.060865,0.017085,0.771640,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,172.959126,174.026902,173.477973,163.268370,calls/second,milliseconds
1508121379,446167,43.388628,0.056905,0.017085,0.687606,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,172.915366,172.104217,173.092440,163.471863,calls/second,milliseconds
1508121409,451369,43.388628,0.060783,0.017085,0.773100,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,172.920822,172.652810,173.113500,163.793491,calls/second,milliseconds
1508121439,456521,43.388628,0.054019,0.017085,0.619997,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,172.907597,172.165026,172.938711,164.037886,calls/second,milliseconds
1508121469,461690,43.388628,0.055654,0.017085,0.623871,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,172.900942,172.454362,172.945369,164.332526,calls/second,milliseconds
1508121499,466862,43.388628,0.051950,0.017085,0.513546,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,172.895312,172.569837,172.905118,164.599802,calls/second,milliseconds
1508121529,472033,43.388628,0.055013,0.017085,0.619571,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,172.889353,172.790923,172.863294,164.854052,calls/second,milliseconds
1508121559,477313,43.388628,0.053928,0.020502,0.586065,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,172.923304,173.979144,173.127914,165.206831,calls/second,milliseconds
1508121589,482260,43.388628,0.054779,0.020502,0.591630,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,172.837062,169.789148,172.357600,165.209923,calls/second,milliseconds
1508121619,486588,43.388628,0.051283,0.017085,0.520696,0.042510,0.051012,0.061214,0.088148,0.126934,1.358102,172.533238,161.618259,169.720785,164.512178,calls/second,milliseconds
1508121649,492447,43.388628,0.055050,0.017085,0.619505,0.042510,0.051012,0.061214,0.088148,0.152321,1.629722,172.772494,174.852930,172.166464,165.526480,calls/second,milliseconds
1508121679,498258,43.388628,0.058911,0.017085,0.782778,0.042510,0.051012,0.061214,0.088148,0.126934,1.629722,172.988691,182.399497,174.242229,166.458997,calls/second,milliseconds
1508121709,503534,43.388628,0.064297,0.017085,0.860941,0.042510,0.051012,0.073457,0.088148,0.152321,1.955666,173.020340,179.816710,174.363267,166.754094,calls/second,milliseconds
1508121739,508876,43.388628,0.065443,0.017085,0.928730,0.042510,0.051012,0.073457,0.088148,0.152321,1.629722,173.071658,179.242320,174.766822,167.143949,calls/second,milliseconds
1508121769,514184,43.388628,0.061458,0.017085,0.786642,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,173.108616,178.389117,174.950279,167.454988,calls/second,milliseconds
1508121799,519346,43.388628,0.057121,0.017085,0.707684,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,173.100390,175.857060,174.678524,167.607934,calls/second,milliseconds
1508121829,524452,43.388628,0.054904,0.017085,0.616216,0.042510,0.051012,0.073457,0.088148,0.152321,1.131752,173.071796,173.524779,174.240246,167.689351,calls/second,milliseconds
1508121859,529605,43.388628,0.056878,0.017085,0.711330,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.056393,172.737226,173.972420,167.811285,calls/second,milliseconds
1508121889,534843,43.388628,0.057905,0.017085,0.711197,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.074021,173.467815,174.087684,168.056249,calls/second,milliseconds
1508121919,539926,43.388628,0.055437,0.017085,0.666334,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.039039,171.694967,173.618181,168.093246,calls/second,milliseconds
1508121949,545121,43.388628,0.056906,0.017085,0.665944,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,173.037872,172.074763,173.529786,168.244151,calls/second,milliseconds
1508121979,550370,43.388628,0.056421,0.017085,0.712117,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.058129,173.561171,173.759447,168.497068,calls/second,milliseconds
1508122009,555697,43.388628,0.055313,0.017085,0.615777,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.100533,175.255821,174.102456,168.784909,calls/second,milliseconds
1508122039,560911,43.388628,0.056743,0.017085,0.710132,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.106760,174.672116,174.070673,168.948251,calls/second,milliseconds
1508122069,566098,43.388628,0.057755,0.017085,0.683289,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.105008,174.165650,173.968414,169.078853,calls/second,milliseconds
1508122099,571291,43.388628,0.055686,0.017085,0.635233,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.104928,173.778332,173.892195,169.212873,calls/second,milliseconds
1508122129,576482,43.388628,0.059474,0.017085,0.700964,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.104074,173.456276,173.816653,169.341019,calls/second,milliseconds
1508122159,581644,43.388628,0.053262,0.017085,0.586212,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,173.094997,172.923799,173.607741,169.413125,calls/second,milliseconds
1508122189,586854,43.388628,0.054953,0.017085,0.586708,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,173.100241,173.248360,173.625628,169.556908,calls/second,milliseconds
1508122219,592048,43.388628,0.061336,0.017085,0.809586,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.100588,173.421012,173.614770,169.685576,calls/second,milliseconds
1508122249,597184,43.388628,0.054103,0.017085,0.564882,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,173.083851,172.588965,173.384307,169.734416,calls/second,milliseconds
1508122279,602415,43.388628,0.053458,0.017085,0.586941,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.092722,173.093491,173.425577,169.867905,calls/second,milliseconds
1508122309,607629,43.388628,0.058256,0.017085,0.727592,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.099693,173.373110,173.479215,170.003986,calls/second,milliseconds
1508122339,612848,43.388628,0.063569,0.017085,0.882239,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.108364,173.859274,173.550678,170.140423,calls/second,milliseconds
1508122369,618116,43.388628,0.061638,0.017085,0.807209,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,173.129140,174.448130,173.718184,170.309692,calls/second,milliseconds
1508122399,623430,43.388628,0.059636,0.017085,0.767608,0.042510,0.051012,0.073457,0.088148,0.152321,1.629722,173.162550,175.582794,174.046941,170.533829,calls/second,milliseconds
1508122429,628670,43.388628,0.062148,0.017085,0.813956,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.175002,175.485433,174.161988,170.688148,calls/second,milliseconds
1508122459,633887,43.388628,0.062149,0.017085,0.800717,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.180828,174.696852,174.101332,170.781331,calls/second,milliseconds
1508122489,639188,43.388628,0.053916,0.017085,0.619810,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.209467,175.352986,174.352230,170.978694,calls/second,milliseconds
1508122519,644451,43.388628,0.057666,0.017085,0.712140,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.225869,175.564383,174.455758,171.122614,calls/second,milliseconds
1508122549,649782,43.388628,0.056474,0.017085,0.710395,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.263505,176.722783,174.802844,171.349210,calls/second,milliseconds
1508122579,655025,43.388628,0.054736,0.017085,0.615356,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.273379,175.851565,174.723757,171.432167,calls/second,milliseconds
1508122609,660260,43.388628,0.052860,0.017085,0.545155,0.042510,0.051012,0.061214,0.088148,0.152321,1.358102,173.284874,175.481157,174.753892,171.551042,calls/second,milliseconds
1508122639,665376,43.388628,0.056242,0.017085,0.589568,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.262392,173.591811,174.370361,171.524131,calls/second,milliseconds
1508122669,670543,43.388628,0.052845,0.017085,0.585731,0.042510,0.051012,0.061214,0.088148,0.152321,1.131752,173.255296,173.129802,174.153274,171.540716,calls/second,milliseconds
1508122699,675643,43.388628,0.055116,0.017085,0.587791,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.230439,171.956143,173.796152,171.504778,calls/second,milliseconds
1508122729,680852,43.388628,0.055541,0.017085,0.587444,0.042510,0.051012,0.073457,0.088148,0.152321,1.358102,173.233397,172.530169,173.766440,171.570015,calls/second,milliseconds
1508122759,686035,43.388628,0.055723,0.017085,0.619979,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.229748,172.371063,173.636328,171.598675,calls/second,milliseconds
1508122789,691316,43.388628,0.059917,0.017085,0.686722,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.249205,173.823850,173.862560,171.743119,calls/second,milliseconds
1508122819,696598,43.388628,0.055435,0.017085,0.587324,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.272009,174.727553,174.098688,171.895176,calls/second,milliseconds
1508122849,701765,43.388628,0.056526,0.017085,0.587576,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.264056,173.883907,173.910084,171.899888,calls/second,milliseconds
1508122879,706958,43.388628,0.052852,0.017085,0.507886,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.262796,173.316849,173.814898,171.935688,calls/second,milliseconds
1508122909,712180,52.066354,0.060694,0.017085,0.787125,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,173.269123,173.750221,173.863141,172.013435,calls/second,milliseconds
1508122939,717412,52.066354,0.054174,0.017085,0.559248,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.276559,173.767162,173.864693,172.075061,calls/second,milliseconds
1508122969,722684,52.066354,0.056799,0.017085,0.660834,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.294875,174.677993,174.074505,172.205952,calls/second,milliseconds
1508122999,727844,52.066354,0.058385,0.017085,0.661409,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.285574,173.471589,173.861797,172.195253,calls/second,milliseconds
1508123029,732963,43.388628,0.056101,0.017085,0.619868,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.267002,172.625945,173.625837,172.168984,calls/second,milliseconds
1508123059,738261,43.388628,0.060461,0.017085,0.713383,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,173.290363,173.893392,173.851458,172.295274,calls/second,milliseconds
1508123089,743677,43.388628,0.061797,0.017085,0.767652,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.340622,176.643041,174.523922,172.578285,calls/second,milliseconds
1508123119,748852,43.388628,0.062313,0.017085,0.769496,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,173.333338,175.026829,174.281665,172.555453,calls/second,milliseconds
1508123149,754173,43.388628,0.061371,0.017085,0.767468,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.362910,176.110362,174.595898,172.719199,calls/second,milliseconds
1508123179,759335,43.388628,0.069108,0.017085,0.962876,0.042510,0.051012,0.073457,0.088148,0.219342,1.629722,173.352521,174.455553,174.336320,172.691256,calls/second,milliseconds
1508123209,764458,43.388628,0.064291,0.017085,0.825697,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.336148,172.972466,173.990121,172.625958,calls/second,milliseconds
1508123239,769633,43.388628,0.057695,0.017085,0.686107,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.330629,173.090771,173.911281,172.642902,calls/second,milliseconds
1508123269,774629,43.388628,0.061024,0.017085,0.750775,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.285046,170.225001,173.159838,172.426742,calls/second,milliseconds
1508123299,779788,43.388628,0.058122,0.017085,0.689254,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,173.276237,170.751754,172.997833,172.394434,calls/second,milliseconds
1508123329,784982,43.388628,0.058927,0.017085,0.688152,0.042510,0.051012,0.073457,0.088148,0.219342,1.358102,173.275508,171.922461,173.088013,172.446475,calls/second,milliseconds
1508123359,790196,43.388628,0.058722,0.017085,0.687022,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,173.278834,172.635386,173.154208,172.490664,calls/second,milliseconds
1508123389,795005,43.388628,0.058313,0.017085,0.695134,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,173.193893,166.958810,171.899896,172.089647,calls/second,milliseconds
1508123419,799282,43.388628,0.060224,0.020502,0.709900,0.042510,0.051012,0.073457,0.088148,0.182785,1.629722,172.994954,159.339666,169.150997,171.111348,calls/second,milliseconds
