t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit,duration_unit
1508170969,100360,43.388628,0.069313,0.017085,0.845024,0.042510,0.051012,0.073457,0.105778,0.219342,1.955666,170.450143,174.405803,149.107675,82.196102,calls/second,milliseconds
1508170999,105558,43.388628,0.076873,0.017085,1.059994,0.042510,0.051012,0.073457,0.105778,0.219342,1.955666,170.586210,174.268913,151.477434,85.205896,calls/second,milliseconds
1508171029,110822,52.066354,0.077600,0.017085,1.083658,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,170.812106,174.035096,153.566786,88.096884,calls/second,milliseconds
1508171059,115846,52.066354,0.076324,0.017085,1.012681,0.042510,0.051012,0.073457,0.105778,0.219342,1.955666,170.664903,172.779189,155.222263,90.814357,calls/second,milliseconds
1508171089,120972,52.066354,0.074410,0.017085,0.950670,0.042510,0.051012,0.073457,0.105778,0.219342,1.955666,170.672847,171.486230,156.552948,93.382748,calls/second,milliseconds
1508171119,126190,43.388628,0.069086,0.020502,0.796091,0.051012,0.051012,0.073457,0.105778,0.219342,1.629722,170.806880,172.399291,158.173908,96.010975,calls/second,milliseconds
1508171149,131418,43.388628,0.069294,0.017085,0.848198,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,170.941156,172.882270,159.659652,98.561775,calls/second,milliseconds
1508171179,136574,43.388628,0.070476,0.017085,0.918919,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,170.975246,172.528049,160.891881,100.992768,calls/second,milliseconds
1508171209,141749,43.388628,0.070476,0.017085,0.918030,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,171.030239,172.233116,161.906309,103.304830,calls/second,milliseconds
1508171239,146946,43.388628,0.069294,0.020502,0.869217,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,171.107662,173.268528,163.144764,105.652951,calls/second,milliseconds
1508171269,152063,43.388628,0.066982,0.020502,0.795559,0.042510,0.051012,0.073457,0.105778,0.182785,1.131752,171.086045,172.564822,163.927147,107.806577,calls/second,milliseconds
1508171299,157165,43.388628,0.064820,0.020502,0.713393,0.042510,0.051012,0.073457,0.105778,0.219342,1.131752,171.056613,171.624143,164.510644,109.846885,calls/second,milliseconds
1508171329,162425,43.388628,0.068293,0.020502,0.825316,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,171.191497,172.579077,165.397442,111.943121,calls/second,milliseconds
1508171359,167729,43.388628,0.061675,0.020502,0.682838,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,171.362774,174.042013,166.460931,114.063272,calls/second,milliseconds
1508171389,172972,43.388628,0.061456,0.020502,0.652912,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,171.457312,174.399904,167.264955,116.057844,calls/second,milliseconds
1508171419,178259,52.066354,0.067218,0.020502,0.801169,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,171.601732,174.775391,168.041028,118.004265,calls/second,milliseconds
1508171449,183387,52.066354,0.071521,0.020502,0.878217,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,171.577696,174.393590,168.601502,119.838530,calls/second,milliseconds
1508171479,188619,43.388628,0.071694,0.020502,0.846212,0.051012,0.051012,0.073457,0.105778,0.219342,1.358102,171.660239,173.755264,168.970739,121.562605,calls/second,milliseconds
1508171509,193862,43.388628,0.066410,0.017085,0.792341,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,171.742406,174.591452,169.606937,123.334774,calls/second,milliseconds
1508171539,199007,43.388628,0.065841,0.017085,0.794778,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,171.736544,173.409142,169.793949,124.916066,calls/second,milliseconds
1508171569,204275,43.388628,0.069079,0.017085,0.845665,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,171.833555,174.228134,170.319324,126.567287,calls/second,milliseconds
1508171599,209314,43.388628,0.066771,0.017085,0.772282,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,171.738212,172.312478,170.226398,127.969436,calls/second,milliseconds
1508171629,214672,43.388628,0.070613,0.020502,0.845432,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,171.903891,174.251490,170.876049,129.577439,calls/second,milliseconds
1508171659,219771,43.388628,0.071397,0.020502,0.848042,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,171.858427,172.414374,170.787426,130.902777,calls/second,milliseconds
1508171689,225069,43.388628,0.065961,0.017085,0.767762,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,171.960177,173.569630,171.209897,132.355301,calls/second,milliseconds
1508171719,230282,43.388628,0.059741,0.017085,0.615883,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.007107,174.170880,171.582239,133.757607,calls/second,milliseconds
1508171749,235387,43.388628,0.063180,0.017085,0.684917,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,171.967016,172.461293,171.438614,134.949489,calls/second,milliseconds
1508171779,240756,43.388628,0.067111,0.017085,0.742867,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,172.112863,175.202368,172.126648,136.378377,calls/second,milliseconds
1508171809,245997,43.388628,0.065910,0.020502,0.682402,0.042510,0.051012,0.073457,0.105778,0.315852,1.629722,172.171094,174.887728,172.356005,137.630017,calls/second,milliseconds
1508171839,251129,43.388628,0.075877,0.020502,0.917805,0.051012,0.051012,0.073457,0.105778,0.315852,1.629722,172.148271,173.752296,172.324439,138.757788,calls/second,milliseconds
1508171869,256252,43.388628,0.066354,0.017085,0.771273,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,172.120971,172.654992,172.180019,139.807603,calls/second,milliseconds
1508171899,261454,43.388628,0.066305,0.017085,0.795348,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,172.146095,172.813794,172.246456,140.890805,calls/second,milliseconds
1508171929,266592,43.388628,0.064362,0.017085,0.713627,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,172.128709,172.031105,172.131886,141.880548,calls/second,milliseconds
1508171959,271717,43.388628,0.062658,0.020502,0.620859,0.042510,0.051012,0.073457,0.105778,0.263210,1.358102,172.104029,171.944006,172.123619,142.870664,calls/second,milliseconds
1508171989,276673,43.388628,0.059998,0.020502,0.512345,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,171.975491,172.237832,172.181862,143.849724,calls/second,milliseconds
1508172019,280882,43.388628,0.063591,0.020502,0.606269,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,171.395568,156.945916,168.156620,143.373235,calls/second,milliseconds
1508172049,286539,43.388628,0.059328,0.017085,0.591706,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,171.700438,169.711331,170.167457,144.878017,calls/second,milliseconds
1508172079,292297,43.388628,0.056911,0.017085,0.478000,0.042510,0.051012,0.073457,0.088148,0.182785,1.358102,172.061736,178.449126,172.197720,146.404302,calls/second,milliseconds
1508172109,297654,43.388628,0.060389,0.017085,0.591857,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.174478,179.607090,173.129096,147.574018,calls/second,milliseconds
1508172139,302846,43.388628,0.063265,0.017085,0.678678,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.189655,176.323674,172.933850,148.343584,calls/second,milliseconds
1508172169,307908,43.388628,0.061786,0.020502,0.616144,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.128395,173.668014,172.610829,149.038329,calls/second,milliseconds
1508172199,313034,43.388628,0.061955,0.017085,0.623686,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.110859,172.440247,172.426104,149.748152,calls/second,milliseconds
1508172229,318160,43.388628,0.056871,0.017085,0.512425,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.087141,171.978387,172.307505,150.450465,calls/second,milliseconds
1508172259,323359,43.388628,0.057279,0.020502,0.513427,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.110164,172.282513,172.365917,151.188135,calls/second,milliseconds
1508172289,328523,43.388628,0.061013,0.020502,0.624263,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.110350,173.011655,172.559536,151.950574,calls/second,milliseconds
1508172319,333769,43.388628,0.062035,0.020502,0.619723,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.152745,172.281600,172.401890,152.570394,calls/second,milliseconds
1508172349,338994,43.388628,0.068877,0.020502,0.772310,0.042510,0.051012,0.073457,0.105778,0.315852,1.629722,172.183751,173.731597,172.786901,153.355788,calls/second,milliseconds
1508172379,344147,52.066354,0.066505,0.017085,0.807132,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.177180,172.509893,172.589802,153.925306,calls/second,milliseconds
1508172409,349418,52.066354,0.064835,0.017085,0.804637,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.229637,174.213084,172.993495,154.676301,calls/second,milliseconds
1508172439,354510,43.388628,0.067915,0.020502,0.849041,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.192871,172.822535,172.741962,155.188330,calls/second,milliseconds
1508172469,359676,43.388628,0.069731,0.020502,0.871433,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.193252,172.347736,172.605719,155.715188,calls/second,milliseconds
1508172499,364854,43.388628,0.068070,0.020502,0.796127,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.198669,172.918336,172.703885,156.301925,calls/second,milliseconds
1508172529,370026,43.388628,0.068608,0.020502,0.795345,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.201907,172.710309,172.593144,156.796965,calls/second,milliseconds
1508172559,375090,43.388628,0.062500,0.017085,0.714309,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.155221,171.740809,172.386727,157.244648,calls/second,milliseconds
1508172589,380299,43.388628,0.065046,0.017085,0.796785,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.174958,172.205134,172.428883,157.754948,calls/second,milliseconds
1508172619,385654,43.388628,0.068193,0.017085,0.823711,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.256660,174.371282,172.928759,158.407908,calls/second,milliseconds
1508172649,390876,43.388628,0.064256,0.017085,0.683516,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.283655,174.453495,173.072249,158.932592,calls/second,milliseconds
1508172679,396188,43.388628,0.067381,0.020502,0.766245,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.345731,175.056234,173.319979,159.479836,calls/second,milliseconds
1508172709,401343,43.388628,0.064008,0.017085,0.682478,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.339639,174.379254,173.343777,159.943144,calls/second,milliseconds
1508172739,406573,43.388628,0.066177,0.017085,0.798165,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.365359,174.073356,173.327529,160.374545,calls/second,milliseconds
1508172769,411719,43.388628,0.063895,0.017085,0.743466,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.354323,173.682406,173.297425,160.788570,calls/second,milliseconds
1508172799,417066,43.388628,0.062715,0.020502,0.680350,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.427822,175.247565,173.680435,161.328671,calls/second,milliseconds
1508172829,422306,43.388628,0.067216,0.020502,0.766270,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.454453,175.213039,173.813980,161.779240,calls/second,milliseconds
1508172859,427545,43.388628,0.068613,0.020502,0.767245,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.480891,175.123123,173.949384,162.221814,calls/second,milliseconds
1508172889,432774,43.388628,0.063023,0.017085,0.681388,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.502886,174.718649,173.956129,162.608172,calls/second,milliseconds
1508172919,437785,43.388628,0.061465,0.017085,0.656777,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.438076,171.941321,173.360015,162.775014,calls/second,milliseconds
1508172949,443086,43.388628,0.060066,0.017085,0.585382,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.487818,173.545312,173.586696,163.198486,calls/second,milliseconds
1508172979,448268,43.388628,0.061156,0.017085,0.586197,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.488994,173.371622,173.525404,163.517009,calls/second,milliseconds
1508173009,453554,43.388628,0.062524,0.020502,0.584793,0.042510,0.051012,0.073457,0.105778,0.263210,1.358102,172.533004,174.179994,173.689094,163.900520,calls/second,milliseconds
1508173039,458761,52.066354,0.069095,0.017085,0.837374,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,172.544811,174.249840,173.745760,164.240558,calls/second,milliseconds
1508173069,464005,52.066354,0.068120,0.017085,0.876285,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.570188,174.226986,173.781365,164.564009,calls/second,milliseconds
1508173099,469409,52.066354,0.068617,0.017085,0.872165,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.653378,176.349148,174.302538,165.043740,calls/second,milliseconds
1508173129,474848,52.066354,0.066759,0.020502,0.795017,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.747921,178.221034,174.931414,165.562954,calls/second,milliseconds
1508173159,480042,43.388628,0.064684,0.020502,0.678418,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.751892,177.005886,174.983126,165.889902,calls/second,milliseconds
1508173189,485241,52.066354,0.065089,0.020502,0.661116,0.042510,0.051012,0.073457,0.105778,0.263210,1.955666,172.757681,175.638670,174.824853,166.132324,calls/second,milliseconds
1508173219,490358,52.066354,0.061379,0.020502,0.663016,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.734732,172.992100,174.273719,166.228155,calls/second,milliseconds
1508173249,495616,52.066354,0.063415,0.020502,0.747119,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.761099,174.605816,174.562717,166.592704,calls/second,milliseconds
1508173279,500834,43.388628,0.060756,0.020502,0.615673,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.773260,173.593226,174.303912,166.763884,calls/second,milliseconds
1508173309,506105,43.388628,0.064082,0.020502,0.707659,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.802283,174.191711,174.390109,167.041287,calls/second,milliseconds
1508173339,511275,43.388628,0.062065,0.020502,0.615173,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.798597,174.452842,174.396875,167.282468,calls/second,milliseconds
1508173369,516414,43.388628,0.056934,0.017085,0.505043,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.783233,173.199535,174.086248,167.407978,calls/second,milliseconds
1508173399,521590,43.388628,0.052863,0.017085,0.361268,0.042510,0.051012,0.073457,0.105778,0.182785,1.131752,172.780900,172.776443,173.912610,167.567932,calls/second,milliseconds
1508173429,526795,43.388628,0.061127,0.020502,0.682833,0.042510,0.051012,0.073457,0.105778,0.152321,1.131752,172.788120,173.542326,173.975533,167.796732,calls/second,milliseconds
1508173459,531974,43.388628,0.059799,0.020502,0.584856,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.786615,172.616019,173.678227,167.895024,calls/second,milliseconds
1508173489,537087,43.388628,0.058668,0.020502,0.467821,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.763889,172.415496,173.515252,168.027764,calls/second,milliseconds
1508173519,542234,43.388628,0.061511,0.017085,0.587709,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.750924,172.222591,173.331337,168.142495,calls/second,milliseconds
1508173549,547450,43.388628,0.058397,0.017085,0.586643,0.042510,0.051012,0.073457,0.105778,0.152321,1.629722,172.762890,172.553159,173.316368,168.308019,calls/second,milliseconds
1508173579,552560,43.388628,0.059716,0.017085,0.619720,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.740035,171.696583,173.015214,168.367326,calls/second,milliseconds
1508173609,557834,43.388628,0.061264,0.017085,0.617957,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.767329,173.529843,173.323557,168.625441,calls/second,milliseconds
1508173639,563132,43.388628,0.061955,0.017085,0.615544,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.803751,174.878468,173.616843,168.877467,calls/second,milliseconds
1508173669,568381,43.388628,0.062015,0.017085,0.582866,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.823542,174.713971,173.694668,169.059617,calls/second,milliseconds
1508173699,573633,52.066354,0.063314,0.017085,0.719850,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.841963,174.422843,173.738682,169.227675,calls/second,milliseconds
1508173729,578752,52.066354,0.063850,0.017085,0.747931,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.824013,173.344221,173.546304,169.309632,calls/second,milliseconds
1508173759,584001,43.388628,0.060966,0.017085,0.616020,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.841298,174.325490,173.758952,169.521474,calls/second,milliseconds
1508173789,588787,52.066354,0.066249,0.017085,0.760479,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.726283,171.511994,173.149871,169.451477,calls/second,milliseconds
1508173819,593009,52.066354,0.069890,0.020502,0.858035,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.444946,156.831425,169.108832,168.161906,calls/second,milliseconds
1508173849,598648,52.066354,0.063344,0.017085,0.756650,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.580966,170.189586,171.175039,168.905028,calls/second,milliseconds
1508173879,604338,43.388628,0.058443,0.017085,0.612370,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.725499,177.257532,172.748607,169.519131,calls/second,milliseconds
1508173909,609892,43.388628,0.056503,0.017085,0.498444,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.833096,180.631916,174.052563,170.077489,calls/second,milliseconds
1508173939,615127,52.066354,0.060797,0.017085,0.623406,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.845108,178.386937,174.107664,170.225358,calls/second,milliseconds
1508173969,620303,62.479625,0.068796,0.017085,0.877210,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.844408,176.316701,174.017219,170.321680,calls/second,milliseconds
1508173999,625458,62.479625,0.070648,0.017085,0.888985,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.836207,173.937647,173.678525,170.327076,calls/second,milliseconds
1508174029,630591,62.479625,0.074443,0.017085,0.962460,0.051012,0.051012,0.073457,0.105778,0.219342,1.629722,172.821755,173.290641,173.564951,170.398878,calls/second,milliseconds
1508174059,635795,43.388628,0.061253,0.017085,0.625209,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.827107,173.594674,173.586630,170.508832,calls/second,milliseconds
1508174089,641115,43.388628,0.062921,0.017085,0.715414,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.863544,174.981871,173.885886,170.710688,calls/second,milliseconds
1508174119,646293,43.388628,0.060833,0.017085,0.619769,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.860565,174.187180,173.777951,170.776468,calls/second,milliseconds
1508174149,651441,43.388628,0.064670,0.017085,0.714912,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.849766,173.149757,173.569274,170.803295,calls/second,milliseconds
1508174179,656527,43.388628,0.065143,0.017085,0.716359,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.825220,171.802526,173.186170,170.761040,calls/second,milliseconds
1508174209,661690,43.388628,0.066015,0.020502,0.715950,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.819455,171.212726,172.956965,170.764253,calls/second,milliseconds
1508174239,666933,43.388628,0.063639,0.017085,0.666220,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.834413,173.175557,173.301235,170.956754,calls/second,milliseconds
1508174269,672034,43.388628,0.063917,0.017085,0.755315,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.813098,172.178405,173.042665,170.944161,calls/second,milliseconds
1508174299,677352,52.066354,0.065219,0.017085,0.803656,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.847136,173.705623,173.304991,171.101890,calls/second,milliseconds
1508174329,682466,52.066354,0.063821,0.020502,0.724397,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.828816,172.087482,172.982579,171.064856,calls/second,milliseconds
1508174359,687729,43.388628,0.067286,0.020502,0.769477,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.848654,173.973719,173.288978,171.229587,calls/second,milliseconds
1508174389,692869,43.388628,0.065267,0.020502,0.685074,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.837362,173.519960,173.245166,171.282108,calls/second,milliseconds
1508174419,698027,43.388628,0.061744,0.017085,0.587240,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.830645,172.430429,172.991445,171.258062,calls/second,milliseconds
1508174449,703196,43.388628,0.058377,0.017085,0.586833,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.826422,172.290427,172.905820,171.285567,calls/second,milliseconds
1508174479,708352,43.388628,0.056234,0.017085,0.469071,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.819541,171.625864,172.694118,171.266166,calls/second,milliseconds
1508174509,713714,43.388628,0.063228,0.020502,0.682537,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.862655,174.998714,173.405618,171.558000,calls/second,milliseconds
1508174539,718943,43.388628,0.058547,0.020502,0.505171,0.042510,0.051012,0.073457,0.105778,0.182785,1.358102,172.871974,174.944056,173.521943,171.657311,calls/second,milliseconds
1508174569,724117,62.479625,0.066334,0.020502,0.774838,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.870139,173.246468,173.284972,171.639022,calls/second,milliseconds
1508174599,729377,62.479625,0.073382,0.020502,0.920546,0.042510,0.051012,0.073457,0.105778,0.263210,1.629722,172.887875,174.777686,173.651465,171.819182,calls/second,milliseconds
1508174629,734479,43.388628,0.062431,0.020502,0.684735,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.867758,172.911262,173.314726,171.763689,calls/second,milliseconds
1508174659,739650,43.388628,0.065487,0.020502,0.748424,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.864272,172.552633,173.174390,171.765317,calls/second,milliseconds
1508174689,744937,43.388628,0.066090,0.020502,0.769970,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.887749,173.792125,173.425123,171.898422,calls/second,milliseconds
1508174719,750204,43.388628,0.066982,0.020502,0.768627,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.906078,174.294488,173.593753,172.007353,calls/second,milliseconds
1508174749,755454,43.388628,0.070614,0.020502,0.844856,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.920546,174.754449,173.776963,172.122790,calls/second,milliseconds
1508174779,760584,43.388628,0.066526,0.020502,0.710851,0.051012,0.051012,0.073457,0.105778,0.263210,1.358102,172.907280,173.533400,173.588877,172.112949,calls/second,milliseconds
1508174809,765830,43.388628,0.065639,0.017085,0.792844,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.920577,173.617904,173.570225,172.152885,calls/second,milliseconds
1508174839,771022,43.388628,0.063152,0.017085,0.710670,0.042510,0.051012,0.073457,0.105778,0.219342,1.358102,172.920083,173.435018,173.518408,172.180929,calls/second,milliseconds
1508174869,776189,43.388628,0.063354,0.017085,0.711294,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.917064,172.779495,173.397575,172.185732,calls/second,milliseconds
1508174899,781345,43.388628,0.067282,0.017085,0.795095,0.042510,0.051012,0.073457,0.105778,0.182785,1.629722,172.908623,172.938772,173.382983,172.220913,calls/second,milliseconds
1508174929,786549,43.388628,0.063144,0.017085,0.618350,0.051012,0.051012,0.073457,0.105778,0.219342,1.358102,172.910316,172.545023,173.258266,172.216657,calls/second,milliseconds
1508174959,791607,43.388628,0.065671,0.020502,0.658242,0.051012,0.051012,0.073457,0.105778,0.219342,1.629722,172.884272,171.943909,173.059288,172.182977,calls/second,milliseconds
1508174989,796738,43.388628,0.068731,0.017085,0.853658,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.873396,171.679367,172.836216,172.131624,calls/second,milliseconds
1508175019,801861,43.388628,0.065736,0.017085,0.777072,0.042510,0.051012,0.073457,0.105778,0.219342,1.629722,172.859795,171.402981,172.641130,172.086368,calls/second,milliseconds
