metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019509	50367316	count	0	0	0	0	0	0	0	0	0	0
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019539	50367317	count	0	0	0	0	0	0	0	0	0	0
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019570	50367319	count	0	0	0	24128185	0	0	0	0	26619518	0
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019599	50367319	count	37357148	0	0	24128185	0	0	0	0	26619518	0
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019629	50367320	count	37357148	37277271	0	24128185	26400387	0	0	32316594	26619518	0
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019659	50367321	count	83893516	37277271	0	66123476	72653114	0	0	77292144	72846311	84202188
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019689	50367322	count	121101493	74760429	0	90371635	98925733	0	0	103042314	99344097	84202188
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019719	50367323	count	121101493	74760429	46935167	132963168	98925733	0	0	147897573	145426852	121617557
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019749	50367324	count	185835375	139724579	93686500	132963168	144794474	0	0	147897573	145426852	121617557
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019779	50367325	count	185835375	139724579	93686500	217207291	210281643	56246164	55995364	211701779	210960439	186660713
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019809	50367326	count	223027066	176862311	93686500	217207291	236592188	140455624	102819603	237406799	237315644	186660713
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019839	50367327	count	223027066	176862311	167885968	258971411	282610084	140455624	149431333	282351045	283278124	224213229
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019869	50367328	count	287722958	241269730	167885968	318368424	282610084	140455624	149431333	282351045	283278124	224213229
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019899	50367329	count	287722958	241269730	205433905	342277177	347833446	205206996	223532736	372048431	348607883	224213229
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019929	50367330	count	324756416	278923542	205433905	342277177	373984586	205206996	260994459	372048431	374894601	289325077
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019959	50367331	count	389059260	278923542	270842036	384187474	419553701	242509314	260994459	416923050	420576386	289325077
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511019989	50367332	count	389059260	343634833	308040919	467451971	484428960	307348690	325914868	416923050	420576386	326708428
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511020019	50367333	count	426123468	380626990	308040919	467451971	484428960	307348690	325914868	480390322	485340954	326708428
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511020049	50367334	count	426123468	380626990	372776559	509085598	510581019	345505591	325914868	480390322	485340954	391462144
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511020079	50367335	count	490669270	444799911	372776559	509085598	556173660	345505591	372353600	512199661	511420059	391462144
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511020109	50367336	count	490669270	444799911	410041774	568218884	622187745	345505591	446162095	562880177	556872226	428369909
Table.CompactionBytesWritten.lucasdb.iot_data_tw	1511020139	50367337	count	490669270	444799911	474844348	568218884	622187745	566393983	446162095	562880177	556872226	428369909
