t,count
1508093750,0
1508093780,0
1508093810,0
1508093840,0
1508093870,0
1508093900,0
1508093930,0
1508093960,0
1508093990,0
1508094020,7758893
1508094050,7758893
1508094080,7758893
1508094110,7758893
1508094140,7758893
1508094170,7758893
1508094200,7758893
1508094230,16005460
1508094260,16005460
1508094290,16005460
1508094320,16005460
1508094350,16005460
1508094380,16005460
1508094410,25222681
1508094440,25222681
1508094470,25222681
1508094500,25222681
1508094530,25222681
1508094560,25222681
1508094590,34841593
1508094620,34841593
1508094650,34841593
1508094680,34841593
1508094710,34841593
1508094740,34841593
1508094770,34841593
1508094800,44710305
1508094830,44710305
1508094860,44710305
1508094890,44710305
1508094920,44710305
1508094950,44710305
1508094980,54763378
1508095010,54763378
1508095040,54763378
1508095070,54763378
1508095100,54763378
1508095130,54763378
1508095160,64953378
1508095190,64953378
1508095220,64953378
1508095250,64953378
1508095280,64953378
1508095310,64953378
1508095340,75256180
1508095370,75256180
1508095400,75256180
1508095430,75256180
1508095460,75256180
1508095490,75256180
1508095520,85634428
1508095550,85634428
1508095580,85634428
1508095610,85634428
1508095640,85634428
1508095670,85634428
1508095700,96074054
1508095730,96074054
1508095760,96074054
1508095790,96074054
1508095820,96074054
1508095850,96074054
1508095880,106565931
1508095910,106565931
1508095940,106565931
1508095970,106565931
1508096000,106565931
1508096030,106565931
1508096060,117101273
1508096090,117101273
1508096120,117101273
1508096150,117101273
1508096180,117101273
1508096210,127684380
1508096240,127684380
1508096270,127684380
1508096300,127684380
1508096330,127684380
1508096360,127684380
1508096390,138292584
1508096420,138292584
1508096450,138292584
1508096480,138292584
1508096510,138292584
1508096540,138292584
1508096570,148923673
1508096600,148923673
1508096630,148923673
1508096660,148923673
1508096690,148923673
1508096720,159572210
1508096750,159572210
1508096780,159572210
1508096810,159572210
1508096840,159572210
1508096870,159572210
1508096900,170248728
1508096930,170248728
1508096960,170248728
1508096990,170248728
1508097020,170248728
1508097050,180940389
1508097080,180940389
1508097110,180940389
1508097140,180940389
1508097170,180940389
1508097200,180940389
1508097230,191646304
1508097260,191646304
1508097290,191646304
1508097320,191646304
1508097350,191646304
1508097380,202368437
1508097410,202368437
1508097440,202368437
1508097470,202368437
1508097500,202368437
1508097530,202368437
1508097560,213102519
1508097590,213102519
1508097620,213102519
1508097650,213102519
1508097680,213102519
1508097710,213102519
1508097740,213102519
1508097770,223845201
1508097800,223845201
1508097830,223845201
1508097860,223845201
1508097890,223845201
1508097920,223845201
1508097950,234604225
1508097980,234604225
1508098010,234604225
1508098040,234604225
1508098070,234604225
1508098100,234604225
1508098130,245365399
1508098160,245365399
1508098190,245365399
1508098220,245365399
1508098250,245365399
1508098280,245365399
1508098310,245365399
1508098340,256135204
1508098370,256135204
1508098400,256135204
1508098430,256135204
1508098460,256135204
1508098490,256135204
1508098520,266910384
1508098550,266910384
1508098580,266910384
1508098610,266910384
1508098640,266910384
1508098670,266910384
1508098700,277697451
1508098730,277697451
1508098760,277697451
1508098790,277697451
1508098820,277697451
1508098850,277697451
1508098880,288490968
1508098910,288490968
1508098940,288490968
1508098970,288490968
1508099000,288490968
1508099030,288490968
1508099060,299287741
1508099090,299287741
1508099120,299287741
1508099150,299287741
1508099180,299287741
1508099210,299287741
1508099240,310088969
1508099270,310088969
1508099300,310088969
1508099330,310088969
1508099360,310088969
1508099390,310088969
1508099420,320894373
1508099450,320894373
1508099480,320894373
1508099510,320894373
1508099540,320894373
1508099570,320894373
1508099600,331701927
1508099630,331701927
1508099660,331701927
1508099690,331701927
1508099720,331701927
1508099750,331701927
1508099780,342513812
1508099810,342513812
1508099840,342513812
1508099870,342513812
1508099900,342513812
1508099930,353330090
1508099960,353330090
1508099990,353330090
1508100020,353330090
1508100050,353330090
1508100080,353330090
1508100110,364148580
1508100140,364148580
1508100170,364148580
1508100200,364148580
1508100230,364148580
1508100260,374967070
1508100290,374967070
1508100320,374967070
1508100350,374967070
1508100380,374967070
1508100410,374967070
1508100440,385785560
1508100470,385785560
1508100500,385785560
1508100530,385785560
1508100560,385785560
1508100590,396605125
1508100620,396605125
1508100650,396605125
1508100680,396605125
1508100710,396605125
1508100740,396605125
1508100770,407426840
1508100800,407426840
1508100830,407426840
1508100860,407426840
1508100890,407426840
1508100920,418249630
1508100950,418249630
1508100980,418249630
1508101010,418249630
1508101040,418249630
1508101070,418249630
1508101100,429075676
