metric_join	timestamp	ts_join	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
iostat.sda.write_byte_per_second	1511160616	50372020	219443.681	NULL	NULL	3132187.852	NULL	148551.015	NULL	3346775.256	NULL	NULL
iostat.sda.write_byte_per_second	1511160646	50372021	1515239.561	NULL	NULL	2142092.681	NULL	2067827.322	NULL	2074880.770	NULL	NULL
iostat.sda.write_byte_per_second	1511160676	50372022	2400853.197	NULL	NULL	4198426.459	NULL	4202538.013	NULL	2715530.804	NULL	NULL
iostat.sda.write_byte_per_second	1511160706	50372023	3997139.764	NULL	NULL	3830849.746	NULL	4111480.662	NULL	5210575.069	NULL	NULL
iostat.sda.write_byte_per_second	1511160736	50372024	2826095.045	NULL	NULL	3642456.858	NULL	2752450.802	NULL	3897215.284	NULL	NULL
iostat.sda.write_byte_per_second	1511160766	50372025	3557765.718	NULL	NULL	4999419.999	NULL	4977049.600	NULL	3344722.682	NULL	NULL
iostat.sda.write_byte_per_second	1511160796	50372026	2964306.627	NULL	NULL	3670772.182	NULL	3668241.533	NULL	4818890.425	NULL	NULL
iostat.sda.write_byte_per_second	1511160826	50372027	3700362.551	NULL	NULL	5576453.893	NULL	5676836.596	NULL	4901715.060	NULL	NULL
iostat.sda.write_byte_per_second	1511160856	50372028	3108448.455	NULL	NULL	3610763.432	NULL	4195122.960	NULL	4986085.120	NULL	NULL
iostat.sda.write_byte_per_second	1511160886	50372029	4081024.901	NULL	NULL	3430164.275	NULL	4251923.331	NULL	3597129.869	NULL	NULL
iostat.sda.write_byte_per_second	1511160916	50372030	8881490.325	NULL	NULL	3186579.738	NULL	7378181.205	NULL	4225797.046	NULL	NULL
iostat.sda.write_byte_per_second	1511160946	50372031	2200493.975	NULL	NULL	9736010.776	NULL	3702482.035	NULL	3247040.874	NULL	NULL
iostat.sda.write_byte_per_second	1511160976	50372032	3254270.138	NULL	NULL	4490935.194	NULL	5468553.911	NULL	9583921.449	NULL	NULL
iostat.sda.write_byte_per_second	1511161006	50372033	3006138.664	NULL	NULL	4644145.099	NULL	3635208.956	NULL	5862440.965	NULL	NULL
iostat.sda.write_byte_per_second	1511161036	50372034	3649620.084	NULL	NULL	4436336.645	NULL	4946982.137	NULL	3737135.221	NULL	NULL
iostat.sda.write_byte_per_second	1511161066	50372035	3094560.578	NULL	NULL	4502187.883	NULL	3453486.972	NULL	5607009.543	NULL	NULL
iostat.sda.write_byte_per_second	1511161096	50372036	3555111.280	NULL	NULL	2869426.850	NULL	4879515.509	NULL	2162690.097	NULL	NULL
iostat.sda.write_byte_per_second	1511161126	50372037	3063688.113	NULL	NULL	5186645.167	NULL	2533179.330	NULL	4765984.054	NULL	NULL
iostat.sda.write_byte_per_second	1511161156	50372038	4118846.910	NULL	NULL	3846667.001	NULL	6139639.911	NULL	4823296.628	NULL	NULL
iostat.sda.write_byte_per_second	1511161186	50372039	9630966.114	NULL	NULL	4897260.314	NULL	2581982.400	NULL	4245951.742	NULL	NULL
iostat.sda.write_byte_per_second	1511161216	50372040	1474531.526	NULL	NULL	1939002.223	NULL	9890057.443	NULL	3186988.674	NULL	NULL
iostat.sda.write_byte_per_second	1511161246	50372041	3779433.584	NULL	NULL	8219202.002	NULL	5115787.126	NULL	4148350.014	NULL	NULL
iostat.sda.write_byte_per_second	1511161276	50372042	2641226.732	NULL	NULL	7167569.558	NULL	2436334.148	NULL	10573028.320	NULL	NULL
iostat.sda.write_byte_per_second	1511161306	50372043	3495208.708	NULL	NULL	4071200.616	NULL	4856315.976	NULL	4962563.738	NULL	NULL
iostat.sda.write_byte_per_second	1511161336	50372044	3157183.049	NULL	NULL	5496692.104	NULL	3789355.589	NULL	5070055.392	NULL	NULL
iostat.sda.write_byte_per_second	1511161366	50372045	3860289.754	NULL	NULL	3504473.489	NULL	5559131.978	NULL	4588689.813	NULL	NULL
iostat.sda.write_byte_per_second	1511161396	50372046	3379655.924	NULL	NULL	5492483.285	NULL	4265293.701	NULL	4394318.238	NULL	NULL
