metric_join	timestamp	ts_join	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
iostat.sda.write_byte_per_second	1511131486	50371049	1666871.517	NULL	NULL	4456039.144	NULL	1327447.549	NULL	1135557.308	NULL	NULL
iostat.sda.write_byte_per_second	1511131516	50371050	2136608.285	NULL	NULL	3371964.082	NULL	1939045.908	NULL	1966759.673	NULL	NULL
iostat.sda.write_byte_per_second	1511131546	50371051	2489681.772	NULL	NULL	1328428.714	NULL	2310460.384	NULL	1919905.184	NULL	NULL
iostat.sda.write_byte_per_second	1511131576	50371052	2896770.774	NULL	NULL	3322328.362	NULL	2552728.413	NULL	2932752.617	NULL	NULL
iostat.sda.write_byte_per_second	1511131606	50371053	3871530.711	NULL	NULL	1337139.945	NULL	3090451.475	NULL	1579744.147	NULL	NULL
iostat.sda.write_byte_per_second	1511131636	50371054	1809721.542	NULL	NULL	4089581.276	NULL	1782715.549	NULL	3824538.208	NULL	NULL
iostat.sda.write_byte_per_second	1511131666	50371055	3607906.916	NULL	NULL	2920822.890	NULL	2936536.334	NULL	1696441.699	NULL	NULL
iostat.sda.write_byte_per_second	1511131696	50371056	1774617.674	NULL	NULL	1547731.204	NULL	1714514.743	NULL	2824294.618	NULL	NULL
iostat.sda.write_byte_per_second	1511131726	50371057	3505451.531	NULL	NULL	3400670.924	NULL	3630137.737	NULL	2669065.718	NULL	NULL
iostat.sda.write_byte_per_second	1511131756	50371058	2509830.803	NULL	NULL	2137019.173	NULL	1467761.047	NULL	2181329.948	NULL	NULL
iostat.sda.write_byte_per_second	1511131786	50371059	2807777.527	NULL	NULL	2502086.164	NULL	3042781.576	NULL	1649720.058	NULL	NULL
iostat.sda.write_byte_per_second	1511131816	50371060	3962520.393	NULL	NULL	1572742.566	NULL	1462681.600	NULL	2962835.447	NULL	NULL
iostat.sda.write_byte_per_second	1511131846	50371061	1611248.097	NULL	NULL	5099134.928	NULL	5818728.165	NULL	3659263.165	NULL	NULL
iostat.sda.write_byte_per_second	1511131876	50371062	5627232.103	NULL	NULL	3422769.530	NULL	2719217.466	NULL	904482.015	NULL	NULL
iostat.sda.write_byte_per_second	1511131906	50371063	3112663.574	NULL	NULL	2970525.875	NULL	2807548.321	NULL	1567889.247	NULL	NULL
iostat.sda.write_byte_per_second	1511131936	50371064	3557046.189	NULL	NULL	1768757.929	NULL	1299524.008	NULL	3942028.966	NULL	NULL
iostat.sda.write_byte_per_second	1511131966	50371065	1630235.274	NULL	NULL	3247801.161	NULL	3524664.280	NULL	2886040.803	NULL	NULL
iostat.sda.write_byte_per_second	1511131996	50371066	2949459.414	NULL	NULL	2784756.612	NULL	3372319.320	NULL	2939834.962	NULL	NULL
iostat.sda.write_byte_per_second	1511132026	50371067	4700958.296	NULL	NULL	2090799.620	NULL	1559877.267	NULL	3568982.752	NULL	NULL
iostat.sda.write_byte_per_second	1511132056	50371068	1841788.730	NULL	NULL	3572289.027	NULL	3362486.896	NULL	5898447.543	NULL	NULL
