metric_join	timestamp	ts_join	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
iostat.sda.write_byte_per_second	1511121916	50370730	6483012.965	NULL	NULL	3083680.436	NULL	3514969.724	NULL	5611320.636	NULL	NULL
iostat.sda.write_byte_per_second	1511121946	50370731	4171510.413	NULL	NULL	9242692.993	NULL	9189173.887	NULL	4337664.978	NULL	NULL
iostat.sda.write_byte_per_second	1511121976	50370732	2686291.284	NULL	NULL	3297520.052	NULL	3293468.822	NULL	3331041.732	NULL	NULL
iostat.sda.write_byte_per_second	1511122006	50370733	4077249.409	NULL	NULL	2945995.977	NULL	1277218.754	NULL	4240045.914	NULL	NULL
iostat.sda.write_byte_per_second	1511122036	50370734	3253899.851	NULL	NULL	2686398.743	NULL	4364424.256	NULL	3334757.705	NULL	NULL
iostat.sda.write_byte_per_second	1511122066	50370735	4057062.441	NULL	NULL	3356185.460	NULL	2939698.219	NULL	1475299.836	NULL	NULL
iostat.sda.write_byte_per_second	1511122096	50370736	2010441.770	NULL	NULL	4305909.539	NULL	4396144.529	NULL	4125818.205	NULL	NULL
iostat.sda.write_byte_per_second	1511122126	50370737	3364715.962	NULL	NULL	2919670.752	NULL	1898822.977	NULL	3489122.953	NULL	NULL
iostat.sda.write_byte_per_second	1511122156	50370738	4043299.123	NULL	NULL	1906600.495	NULL	3324859.628	NULL	4212235.651	NULL	NULL
iostat.sda.write_byte_per_second	1511122186	50370739	3424959.854	NULL	NULL	4281678.758	NULL	3973250.562	NULL	3209766.400	NULL	NULL
iostat.sda.write_byte_per_second	1511122216	50370740	4192520.821	NULL	NULL	3137477.220	NULL	3326889.095	NULL	4147612.204	NULL	NULL
iostat.sda.write_byte_per_second	1511122246	50370741	12205902.046	NULL	NULL	4193788.061	NULL	4240718.829	NULL	8761250.730	NULL	NULL
iostat.sda.write_byte_per_second	1511122276	50370742	689712.687	NULL	NULL	9947012.566	NULL	6276176.786	NULL	4484938.751	NULL	NULL
iostat.sda.write_byte_per_second	1511122306	50370743	4067136.280	NULL	NULL	3241266.240	NULL	6994053.754	NULL	4147750.270	NULL	NULL
iostat.sda.write_byte_per_second	1511122336	50370744	3270416.245	NULL	NULL	3855009.046	NULL	3839728.093	NULL	1987758.014	NULL	NULL
iostat.sda.write_byte_per_second	1511122366	50370745	4416361.776	NULL	NULL	3295287.909	NULL	2250069.548	NULL	3154602.240	NULL	NULL
iostat.sda.write_byte_per_second	1511122396	50370746	3246523.047	NULL	NULL	1895082.908	NULL	3235412.940	NULL	4201668.986	NULL	NULL
iostat.sda.write_byte_per_second	1511122426	50370747	4070603.319	NULL	NULL	4128469.768	NULL	4163509.101	NULL	3171152.130	NULL	NULL
iostat.sda.write_byte_per_second	1511122456	50370748	2159903.039	NULL	NULL	3186158.326	NULL	3218354.288	NULL	4450980.985	NULL	NULL
iostat.sda.write_byte_per_second	1511122486	50370749	3205227.542	NULL	NULL	4156915.813	NULL	4205793.824	NULL	3212883.180	NULL	NULL
iostat.sda.write_byte_per_second	1511122516	50370750	9432224.205	NULL	NULL	3193725.333	NULL	2848788.674	NULL	4159897.348	NULL	NULL
iostat.sda.write_byte_per_second	1511122546	50370751	6414897.566	NULL	NULL	2286111.935	NULL	2060002.982	NULL	3194834.841	NULL	NULL
iostat.sda.write_byte_per_second	1511122576	50370752	2689027.314	NULL	NULL	2614705.804	NULL	3194042.009	NULL	9718260.207	NULL	NULL
iostat.sda.write_byte_per_second	1511122606	50370753	2418489.303	NULL	NULL	11579807.030	NULL	10224561.637	NULL	1400095.991	NULL	NULL
iostat.sda.write_byte_per_second	1511122636	50370754	3282783.683	NULL	NULL	2002261.795	NULL	3230655.918	NULL	4309246.874	NULL	NULL
iostat.sda.write_byte_per_second	1511122666	50370755	4163685.454	NULL	NULL	3989501.749	NULL	3707287.626	NULL	3071490.425	NULL	NULL
iostat.sda.write_byte_per_second	1511122696	50370756	3175241.745	NULL	NULL	3306329.610	NULL	3287442.154	NULL	4285585.674	NULL	NULL
iostat.sda.write_byte_per_second	1511122726	50370757	4107823.014	NULL	NULL	4158182.155	NULL	4185621.768	NULL	3152749.664	NULL	NULL
iostat.sda.write_byte_per_second	1511122756	50370758	1882977.520	NULL	NULL	3273428.104	NULL	3213422.317	NULL	4286418.430	NULL	NULL
iostat.sda.write_byte_per_second	1511122786	50370759	3206927.024	NULL	NULL	1612987.161	NULL	1855862.041	NULL	3086431.761	NULL	NULL
iostat.sda.write_byte_per_second	1511122816	50370760	3683655.680	NULL	NULL	3719297.617	NULL	3550217.661	NULL	1893570.397	NULL	NULL
iostat.sda.write_byte_per_second	1511122846	50370761	10626138.563	NULL	NULL	2602188.180	NULL	2763128.998	NULL	3619439.306	NULL	NULL
iostat.sda.write_byte_per_second	1511122876	50370762	3386168.054	NULL	NULL	1426467.253	NULL	1551579.955	NULL	8485545.520	NULL	NULL
iostat.sda.write_byte_per_second	1511122906	50370763	7644763.458	NULL	NULL	3673298.236	NULL	3069405.574	NULL	3989715.336	NULL	NULL
iostat.sda.write_byte_per_second	1511122936	50370764	4599765.431	NULL	NULL	9389428.248	NULL	9793000.520	NULL	4675648.062	NULL	NULL
iostat.sda.write_byte_per_second	1511122966	50370765	4764682.228	NULL	NULL	1269828.713	NULL	1185509.692	NULL	3218427.117	NULL	NULL
iostat.sda.write_byte_per_second	1511122996	50370766	2989684.573	NULL	NULL	3463641.677	NULL	4497513.003	NULL	3101622.853	NULL	NULL
iostat.sda.write_byte_per_second	1511123026	50370767	1183921.923	NULL	NULL	3509351.479	NULL	3277332.172	NULL	3321860.884	NULL	NULL
iostat.sda.write_byte_per_second	1511123056	50370768	5399526.338	NULL	NULL	4516169.204	NULL	2802619.644	NULL	3957692.645	NULL	NULL
iostat.sda.write_byte_per_second	1511123086	50370769	2776610.029	NULL	NULL	2325758.350	NULL	4426647.955	NULL	3471086.244	NULL	NULL
iostat.sda.write_byte_per_second	1511123116	50370770	2659152.993	NULL	NULL	2563601.550	NULL	2868979.324	NULL	4451841.663	NULL	NULL
iostat.sda.write_byte_per_second	1511123146	50370771	2827545.924	NULL	NULL	3586449.197	NULL	4125892.261	NULL	1343677.578	NULL	NULL
iostat.sda.write_byte_per_second	1511123176	50370772	2767153.878	NULL	NULL	2460942.905	NULL	2085776.270	NULL	3410705.207	NULL	NULL
iostat.sda.write_byte_per_second	1511123206	50370773	4217186.445	NULL	NULL	2802074.647	NULL	2741875.004	NULL	2245916.806	NULL	NULL
iostat.sda.write_byte_per_second	1511123236	50370774	2930573.628	NULL	NULL	4739754.026	NULL	4010840.927	NULL	2711845.078	NULL	NULL
iostat.sda.write_byte_per_second	1511123266	50370775	2366767.808	NULL	NULL	2226847.117	NULL	2252028.488	NULL	3192791.308	NULL	NULL
iostat.sda.write_byte_per_second	1511123296	50370776	2448220.185	NULL	NULL	2578597.281	NULL	1715230.580	NULL	2961010.956	NULL	NULL
iostat.sda.write_byte_per_second	1511123326	50370777	3322676.864	NULL	NULL	3155985.770	NULL	3731265.086	NULL	2831505.540	NULL	NULL
iostat.sda.write_byte_per_second	1511123356	50370778	4206532.578	NULL	NULL	2063487.833	NULL	2224357.959	NULL	3340099.518	NULL	NULL
iostat.sda.write_byte_per_second	1511123386	50370779	3168337.669	NULL	NULL	3823134.957	NULL	4171118.628	NULL	2527039.957	NULL	NULL
iostat.sda.write_byte_per_second	1511123416	50370780	3610361.866	NULL	NULL	2335994.335	NULL	994056.700	NULL	2285493.185	NULL	NULL
iostat.sda.write_byte_per_second	1511123446	50370781	2498538.639	NULL	NULL	3369108.185	NULL	3247663.203	NULL	4119679.206	NULL	NULL
iostat.sda.write_byte_per_second	1511123476	50370782	3406887.457	NULL	NULL	2228172.146	NULL	2509099.529	NULL	3613055.177	NULL	NULL
iostat.sda.write_byte_per_second	1511123506	50370783	4880683.804	NULL	NULL	2483866.880	NULL	2194780.757	NULL	2750408.121	NULL	NULL
iostat.sda.write_byte_per_second	1511123536	50370784	1521105.343	NULL	NULL	4355842.011	NULL	4170780.674	NULL	3926219.651	NULL	NULL
iostat.sda.write_byte_per_second	1511123566	50370785	2443552.777	NULL	NULL	4192369.481	NULL	1589658.295	NULL	2717155.773	NULL	NULL
iostat.sda.write_byte_per_second	1511123596	50370786	309915.766	NULL	NULL	3892156.259	NULL	4452898.275	NULL	2153130.375	NULL	NULL
iostat.sda.write_byte_per_second	1511123626	50370787	915120.335	NULL	NULL	2005509.859	NULL	4602811.587	NULL	3781061.852	NULL	NULL
iostat.sda.write_byte_per_second	1511123656	50370788	3375509.267	NULL	NULL	6135019.603	NULL	4938956.957	NULL	4042001.307	NULL	NULL
iostat.sda.write_byte_per_second	1511123686	50370789	1354561.183	NULL	NULL	5934219.993	NULL	5456853.730	NULL	2866107.460	NULL	NULL
iostat.sda.write_byte_per_second	1511123716	50370790	2645943.239	NULL	NULL	1298678.356	NULL	2729207.864	NULL	1373389.029	NULL	NULL
iostat.sda.write_byte_per_second	1511123746	50370791	4000102.568	NULL	NULL	3298156.872	NULL	1773302.558	NULL	4079060.336	NULL	NULL
iostat.sda.write_byte_per_second	1511123776	50370792	3119331.935	NULL	NULL	3580257.874	NULL	4097696.599	NULL	3190627.173	NULL	NULL
iostat.sda.write_byte_per_second	1511123806	50370793	1833197.671	NULL	NULL	3055914.194	NULL	2863159.839	NULL	3996824.990	NULL	NULL
iostat.sda.write_byte_per_second	1511123836	50370794	7471376.057	NULL	NULL	4085509.089	NULL	4107007.974	NULL	2536869.679	NULL	NULL
iostat.sda.write_byte_per_second	1511123866	50370795	8645693.945	NULL	NULL	1883567.282	NULL	2868301.641	NULL	1967489.064	NULL	NULL
iostat.sda.write_byte_per_second	1511123896	50370796	3426443.964	NULL	NULL	2484768.810	NULL	1628779.420	NULL	4060589.836	NULL	NULL
iostat.sda.write_byte_per_second	1511123926	50370797	3060629.747	NULL	NULL	3639161.404	NULL	3679030.338	NULL	8668468.481	NULL	NULL
iostat.sda.write_byte_per_second	1511123956	50370798	1309177.076	NULL	NULL	6696139.682	NULL	8670692.551	NULL	7334083.841	NULL	NULL
iostat.sda.write_byte_per_second	1511123986	50370799	3438303.362	NULL	NULL	6487791.604	NULL	4004248.932	NULL	1345499.083	NULL	NULL
iostat.sda.write_byte_per_second	1511124016	50370800	3080300.569	NULL	NULL	3811054.933	NULL	3966977.293	NULL	2864768.972	NULL	NULL
iostat.sda.write_byte_per_second	1511124046	50370801	4044508.000	NULL	NULL	3103588.215	NULL	2989087.649	NULL	4133160.637	NULL	NULL
iostat.sda.write_byte_per_second	1511124076	50370802	2438393.546	NULL	NULL	1873663.779	NULL	2718262.976	NULL	2575287.578	NULL	NULL
iostat.sda.write_byte_per_second	1511124106	50370803	2438866.329	NULL	NULL	3855015.848	NULL	2759325.063	NULL	2128905.358	NULL	NULL
iostat.sda.write_byte_per_second	1511124136	50370804	3540590.748	NULL	NULL	2735881.286	NULL	2670225.253	NULL	3745381.418	NULL	NULL
iostat.sda.write_byte_per_second	1511124166	50370805	11629170.433	NULL	NULL	4136537.750	NULL	4049141.954	NULL	3146820.467	NULL	NULL
iostat.sda.write_byte_per_second	1511124196	50370806	4269266.991	NULL	NULL	2432410.063	NULL	3149071.499	NULL	4137643.357	NULL	NULL
iostat.sda.write_byte_per_second	1511124226	50370807	1491441.549	NULL	NULL	1757056.599	NULL	1245704.823	NULL	6997743.156	NULL	NULL
iostat.sda.write_byte_per_second	1511124256	50370808	2668951.203	NULL	NULL	3644621.785	NULL	3843080.557	NULL	6110000.384	NULL	NULL
iostat.sda.write_byte_per_second	1511124286	50370809	3674794.602	NULL	NULL	8563508.289	NULL	8304366.141	NULL	3407898.336	NULL	NULL
iostat.sda.write_byte_per_second	1511124316	50370810	2640449.720	NULL	NULL	4571271.480	NULL	4786449.067	NULL	1874932.356	NULL	NULL
iostat.sda.write_byte_per_second	1511124346	50370811	1847260.549	NULL	NULL	4044676.098	NULL	3802430.639	NULL	3105446.417	NULL	NULL
iostat.sda.write_byte_per_second	1511124376	50370812	3947533.797	NULL	NULL	2803163.992	NULL	2973407.215	NULL	4006140.012	NULL	NULL
iostat.sda.write_byte_per_second	1511124406	50370813	3089761.172	NULL	NULL	1556166.416	NULL	3548704.448	NULL	2594405.404	NULL	NULL
iostat.sda.write_byte_per_second	1511124436	50370814	4044975.278	NULL	NULL	3973466.286	NULL	1929011.154	NULL	3999034.287	NULL	NULL
iostat.sda.write_byte_per_second	1511124466	50370815	11324756.973	NULL	NULL	2577693.821	NULL	2995648.063	NULL	2624421.800	NULL	NULL
iostat.sda.write_byte_per_second	1511124496	50370816	6687782.772	NULL	NULL	4108680.229	NULL	3815251.562	NULL	2328694.403	NULL	NULL
iostat.sda.write_byte_per_second	1511124526	50370817	4569758.480	NULL	NULL	1299721.165	NULL	2733807.020	NULL	4087089.853	NULL	NULL
iostat.sda.write_byte_per_second	1511124556	50370818	5862304.536	NULL	NULL	2751865.616	NULL	1629648.566	NULL	6792500.739	NULL	NULL
iostat.sda.write_byte_per_second	1511124586	50370819	5271005.867	NULL	NULL	3450470.976	NULL	3088000.217	NULL	5395462.106	NULL	NULL
iostat.sda.write_byte_per_second	1511124616	50370820	5292512.308	NULL	NULL	7171691.702	NULL	9372480.684	NULL	5405490.470	NULL	NULL
iostat.sda.write_byte_per_second	1511124646	50370821	4744355.853	NULL	NULL	3497430.970	NULL	2831164.295	NULL	3282931.190	NULL	NULL
iostat.sda.write_byte_per_second	1511124676	50370822	3451968.815	NULL	NULL	4582680.689	NULL	3877855.421	NULL	3849967.198	NULL	NULL
iostat.sda.write_byte_per_second	1511124706	50370823	3435253.371	NULL	NULL	2517563.563	NULL	3200619.979	NULL	2015539.863	NULL	NULL
iostat.sda.write_byte_per_second	1511124736	50370824	2542907.608	NULL	NULL	3167045.333	NULL	4692376.817	NULL	2538336.195	NULL	NULL
iostat.sda.write_byte_per_second	1511124766	50370825	2947945.482	NULL	NULL	3739142.143	NULL	2711688.620	NULL	2241136.104	NULL	NULL
iostat.sda.write_byte_per_second	1511124796	50370826	2835383.326	NULL	NULL	3407307.052	NULL	2221988.086	NULL	4149760.100	NULL	NULL
iostat.sda.write_byte_per_second	1511124826	50370827	4190080.116	NULL	NULL	2499789.692	NULL	2918610.147	NULL	2187938.651	NULL	NULL
iostat.sda.write_byte_per_second	1511124856	50370828	2418869.689	NULL	NULL	3730812.985	NULL	3092794.945	NULL	3102410.502	NULL	NULL
iostat.sda.write_byte_per_second	1511124886	50370829	4513137.734	NULL	NULL	2572360.206	NULL	2261401.151	NULL	2443989.924	NULL	NULL
iostat.sda.write_byte_per_second	1511124916	50370830	952520.743	NULL	NULL	2861159.244	NULL	4236682.366	NULL	1515662.536	NULL	NULL
iostat.sda.write_byte_per_second	1511124946	50370831	3221998.018	NULL	NULL	1894670.861	NULL	2558566.709	NULL	2628025.021	NULL	NULL
iostat.sda.write_byte_per_second	1511124976	50370832	4126691.849	NULL	NULL	2692236.452	NULL	1974770.294	NULL	3051858.503	NULL	NULL
iostat.sda.write_byte_per_second	1511125006	50370833	3015882.595	NULL	NULL	3283428.131	NULL	3041300.444	NULL	1781577.715	NULL	NULL
iostat.sda.write_byte_per_second	1511125036	50370834	4238746.915	NULL	NULL	2169315.835	NULL	1819648.468	NULL	3249445.217	NULL	NULL
iostat.sda.write_byte_per_second	1511125066	50370835	1687368.718	NULL	NULL	2897209.939	NULL	1930308.129	NULL	2486573.517	NULL	NULL
iostat.sda.write_byte_per_second	1511125096	50370836	751181.790	NULL	NULL	3594778.243	NULL	3808307.893	NULL	3908768.957	NULL	NULL
iostat.sda.write_byte_per_second	1511125126	50370837	1860269.261	NULL	NULL	3581595.961	NULL	2338651.718	NULL	4143787.523	NULL	NULL
iostat.sda.write_byte_per_second	1511125156	50370838	1005429.259	NULL	NULL	3171400.904	NULL	3605517.185	NULL	3394266.155	NULL	NULL
iostat.sda.write_byte_per_second	1511125186	50370839	3251354.911	NULL	NULL	2724230.598	NULL	2625559.313	NULL	3664371.499	NULL	NULL
iostat.sda.write_byte_per_second	1511125216	50370840	815235.642	NULL	NULL	4006391.269	NULL	4551902.236	NULL	3170855.299	NULL	NULL
iostat.sda.write_byte_per_second	1511125246	50370841	757712.711	NULL	NULL	2309324.653	NULL	2235041.359	NULL	3703415.686	NULL	NULL
iostat.sda.write_byte_per_second	1511125276	50370842	2401633.067	NULL	NULL	4006298.141	NULL	3848564.040	NULL	2633673.691	NULL	NULL
iostat.sda.write_byte_per_second	1511125306	50370843	1016787.685	NULL	NULL	3875596.576	NULL	3455969.128	NULL	1961866.496	NULL	NULL
iostat.sda.write_byte_per_second	1511125336	50370844	2843820.507	NULL	NULL	3803036.733	NULL	2971212.037	NULL	5412383.672	NULL	NULL
iostat.sda.write_byte_per_second	1511125366	50370845	701331.627	NULL	NULL	4902975.285	NULL	4765093.564	NULL	1976446.611	NULL	NULL
iostat.sda.write_byte_per_second	1511125396	50370846	2777870.294	NULL	NULL	1668882.061	NULL	2548693.083	NULL	2509424.264	NULL	NULL
iostat.sda.write_byte_per_second	1511125426	50370847	2616663.503	NULL	NULL	2599283.029	NULL	2817631.190	NULL	3855673.273	NULL	NULL
iostat.sda.write_byte_per_second	1511125456	50370848	8239389.966	NULL	NULL	3736086.630	NULL	3670017.808	NULL	2577351.274	NULL	NULL
iostat.sda.write_byte_per_second	1511125486	50370849	5775469.322	NULL	NULL	3103372.349	NULL	3035577.878	NULL	1644400.730	NULL	NULL
iostat.sda.write_byte_per_second	1511125516	50370850	3980740.811	NULL	NULL	1479574.941	NULL	1567648.748	NULL	4031116.322	NULL	NULL
iostat.sda.write_byte_per_second	1511125546	50370851	2863422.135	NULL	NULL	3957047.424	NULL	3891160.803	NULL	3178147.496	NULL	NULL
iostat.sda.write_byte_per_second	1511125576	50370852	1888355.956	NULL	NULL	2872151.373	NULL	3307130.291	NULL	3888685.433	NULL	NULL
iostat.sda.write_byte_per_second	1511125606	50370853	3874771.931	NULL	NULL	2568089.525	NULL	3022864.046	NULL	1826375.542	NULL	NULL
iostat.sda.write_byte_per_second	1511125636	50370854	2621221.956	NULL	NULL	5113654.353	NULL	2766438.752	NULL	2604004.794	NULL	NULL
iostat.sda.write_byte_per_second	1511125666	50370855	1510607.465	NULL	NULL	9178173.264	NULL	10827367.519	NULL	3620066.452	NULL	NULL
iostat.sda.write_byte_per_second	1511125696	50370856	3591772.606	NULL	NULL	1275429.205	NULL	1472565.428	NULL	7816001.558	NULL	NULL
iostat.sda.write_byte_per_second	1511125726	50370857	1278716.267	NULL	NULL	3557722.319	NULL	3556419.155	NULL	5378355.741	NULL	NULL
iostat.sda.write_byte_per_second	1511125756	50370858	3143413.204	NULL	NULL	1837614.620	NULL	1568416.515	NULL	1541750.586	NULL	NULL
iostat.sda.write_byte_per_second	1511125786	50370859	3704695.849	NULL	NULL	2791194.611	NULL	3203077.710	NULL	3946505.295	NULL	NULL
iostat.sda.write_byte_per_second	1511125816	50370860	11776072.224	NULL	NULL	3550107.774	NULL	3788538.414	NULL	2757071.545	NULL	NULL
iostat.sda.write_byte_per_second	1511125846	50370861	4247949.674	NULL	NULL	3318164.162	NULL	1905866.316	NULL	4064569.803	NULL	NULL
iostat.sda.write_byte_per_second	1511125876	50370862	1901980.924	NULL	NULL	1942620.350	NULL	2843584.208	NULL	2202885.018	NULL	NULL
iostat.sda.write_byte_per_second	1511125906	50370863	2791064.874	NULL	NULL	4144298.051	NULL	3956281.735	NULL	2898192.975	NULL	NULL
iostat.sda.write_byte_per_second	1511125936	50370864	3888052.480	NULL	NULL	2610745.867	NULL	3202138.324	NULL	3882594.111	NULL	NULL
iostat.sda.write_byte_per_second	1511125966	50370865	3237219.198	NULL	NULL	3788527.126	NULL	1475311.032	NULL	8628658.222	NULL	NULL
iostat.sda.write_byte_per_second	1511125996	50370866	1314846.335	NULL	NULL	6635223.553	NULL	3526792.197	NULL	6181065.348	NULL	NULL
iostat.sda.write_byte_per_second	1511126026	50370867	3484630.945	NULL	NULL	6412148.256	NULL	11608916.914	NULL	3534339.499	NULL	NULL
iostat.sda.write_byte_per_second	1511126056	50370868	3201038.752	NULL	NULL	1692465.169	NULL	2022581.460	NULL	3231901.489	NULL	NULL
iostat.sda.write_byte_per_second	1511126086	50370869	1238348.317	NULL	NULL	3839279.802	NULL	3209898.361	NULL	1279734.546	NULL	NULL
iostat.sda.write_byte_per_second	1511126116	50370870	3774235.569	NULL	NULL	2676037.910	NULL	1774387.200	NULL	3635778.871	NULL	NULL
iostat.sda.write_byte_per_second	1511126146	50370871	11949670.780	NULL	NULL	1524753.033	NULL	2754829.832	NULL	2750853.431	NULL	NULL
iostat.sda.write_byte_per_second	1511126176	50370872	2095547.245	NULL	NULL	3804379.475	NULL	4003906.734	NULL	1790528.612	NULL	NULL
iostat.sda.write_byte_per_second	1511126206	50370873	7665565.475	NULL	NULL	2739090.223	NULL	2377747.000	NULL	3681139.796	NULL	NULL
iostat.sda.write_byte_per_second	1511126236	50370874	7209213.781	NULL	NULL	1507737.600	NULL	1612471.063	NULL	3043207.275	NULL	NULL
iostat.sda.write_byte_per_second	1511126266	50370875	5292445.633	NULL	NULL	3286766.489	NULL	3637111.235	NULL	1269002.340	NULL	NULL
iostat.sda.write_byte_per_second	1511126296	50370876	7290358.840	NULL	NULL	1804150.449	NULL	1485928.744	NULL	3785932.409	NULL	NULL
iostat.sda.write_byte_per_second	1511126326	50370877	2919472.114	NULL	NULL	2607377.854	NULL	2540794.124	NULL	7704690.110	NULL	NULL
iostat.sda.write_byte_per_second	1511126356	50370878	4371069.392	NULL	NULL	3569361.063	NULL	3566121.521	NULL	5189207.982	NULL	NULL
iostat.sda.write_byte_per_second	1511126386	50370879	6881156.469	NULL	NULL	2819573.283	NULL	2591543.257	NULL	2381084.187	NULL	NULL
iostat.sda.write_byte_per_second	1511126416	50370880	2577061.260	NULL	NULL	7520258.749	NULL	8370858.933	NULL	4194909.475	NULL	NULL
iostat.sda.write_byte_per_second	1511126446	50370881	3805061.679	NULL	NULL	2600823.198	NULL	3638749.751	NULL	2777597.556	NULL	NULL
iostat.sda.write_byte_per_second	1511126476	50370882	4693931.319	NULL	NULL	3815830.416	NULL	2760655.484	NULL	3982407.309	NULL	NULL
iostat.sda.write_byte_per_second	1511126506	50370883	1473438.624	NULL	NULL	4939231.515	NULL	5461185.719	NULL	2414139.421	NULL	NULL
iostat.sda.write_byte_per_second	1511126536	50370884	3861020.525	NULL	NULL	2696976.171	NULL	2453243.668	NULL	4815050.250	NULL	NULL
iostat.sda.write_byte_per_second	1511126566	50370885	5180216.552	NULL	NULL	2783435.233	NULL	3060452.700	NULL	2102767.677	NULL	NULL
iostat.sda.write_byte_per_second	1511126596	50370886	2257966.130	NULL	NULL	3876879.498	NULL	4031555.049	NULL	2906163.436	NULL	NULL
iostat.sda.write_byte_per_second	1511126626	50370887	5759091.899	NULL	NULL	3508954.214	NULL	2749234.457	NULL	3329373.459	NULL	NULL
iostat.sda.write_byte_per_second	1511126656	50370888	2985468.760	NULL	NULL	1464958.679	NULL	2611884.493	NULL	3428960.320	NULL	NULL
iostat.sda.write_byte_per_second	1511126686	50370889	1016219.638	NULL	NULL	4422559.356	NULL	4092039.460	NULL	4156769.094	NULL	NULL
iostat.sda.write_byte_per_second	1511126716	50370890	860635.613	NULL	NULL	3087451.828	NULL	3036737.046	NULL	2500243.485	NULL	NULL
iostat.sda.write_byte_per_second	1511126746	50370891	2422500.008	NULL	NULL	3732699.778	NULL	2327175.643	NULL	1423223.139	NULL	NULL
iostat.sda.write_byte_per_second	1511126776	50370892	825016.636	NULL	NULL	2135304.498	NULL	3836878.536	NULL	3960376.255	NULL	NULL
iostat.sda.write_byte_per_second	1511126806	50370893	3420179.731	NULL	NULL	2581740.159	NULL	1425782.597	NULL	2081754.777	NULL	NULL
iostat.sda.write_byte_per_second	1511126836	50370894	757774.748	NULL	NULL	4214758.016	NULL	4470490.190	NULL	4549274.311	NULL	NULL
iostat.sda.write_byte_per_second	1511126866	50370895	2152605.086	NULL	NULL	2628298.625	NULL	1667274.129	NULL	2250858.097	NULL	NULL
iostat.sda.write_byte_per_second	1511126896	50370896	887362.298	NULL	NULL	3718923.306	NULL	3679114.599	NULL	3470369.421	NULL	NULL
iostat.sda.write_byte_per_second	1511126926	50370897	648701.475	NULL	NULL	2231910.258	NULL	2169485.669	NULL	3002430.946	NULL	NULL
iostat.sda.write_byte_per_second	1511126956	50370898	3009182.666	NULL	NULL	2698717.952	NULL	2104993.588	NULL	3544269.645	NULL	NULL
iostat.sda.write_byte_per_second	1511126986	50370899	1072642.611	NULL	NULL	4474037.084	NULL	3787303.834	NULL	3478170.883	NULL	NULL
