metric_join	timestamp	ts_join	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
iostat.sda.write_byte_per_second	1511200396	50373346	533125.813	NULL	NULL	745873.817	NULL	551405.841	NULL	653417.713	NULL	NULL
iostat.sda.write_byte_per_second	1511200426	50373347	1554182.312	NULL	NULL	1745766.992	NULL	1463535.186	NULL	1288141.692	NULL	NULL
iostat.sda.write_byte_per_second	1511200456	50373348	2872511.976	NULL	NULL	2543205.976	NULL	2899073.961	NULL	2960123.256	NULL	NULL
iostat.sda.write_byte_per_second	1511200486	50373349	3148341.644	NULL	NULL	3163067.507	NULL	2959937.799	NULL	3249512.408	NULL	NULL
iostat.sda.write_byte_per_second	1511200516	50373350	3814153.559	NULL	NULL	1905966.465	NULL	1856307.082	NULL	3914363.145	NULL	NULL
iostat.sda.write_byte_per_second	1511200546	50373351	3102134.497	NULL	NULL	4767706.532	NULL	4978687.169	NULL	3082106.915	NULL	NULL
iostat.sda.write_byte_per_second	1511200576	50373352	3754862.830	NULL	NULL	3453457.884	NULL	3665423.475	NULL	3855612.382	NULL	NULL
iostat.sda.write_byte_per_second	1511200606	50373353	3141628.530	NULL	NULL	3529470.382	NULL	3112088.771	NULL	3575094.555	NULL	NULL
iostat.sda.write_byte_per_second	1511200636	50373354	4180380.955	NULL	NULL	3478935.212	NULL	3302416.158	NULL	2997002.840	NULL	NULL
iostat.sda.write_byte_per_second	1511200666	50373355	3122950.027	NULL	NULL	3096982.638	NULL	2181806.152	NULL	3665305.531	NULL	NULL
iostat.sda.write_byte_per_second	1511200696	50373356	3642010.981	NULL	NULL	3866451.281	NULL	3199796.700	NULL	3652871.354	NULL	NULL
iostat.sda.write_byte_per_second	1511200726	50373357	3414983.250	NULL	NULL	3183280.602	NULL	3815422.605	NULL	3219621.293	NULL	NULL
iostat.sda.write_byte_per_second	1511200756	50373358	1855831.017	NULL	NULL	3667201.921	NULL	4824541.061	NULL	4179080.607	NULL	NULL
iostat.sda.write_byte_per_second	1511200786	50373359	5006118.625	NULL	NULL	3278168.129	NULL	2941464.619	NULL	1911637.945	NULL	NULL
iostat.sda.write_byte_per_second	1511200816	50373360	3047399.777	NULL	NULL	3777454.314	NULL	1877750.067	NULL	4646382.259	NULL	NULL
