metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.iot_data_tw	1511068709	50368956	mean	0.044876	0.029647	0.027187	0.026121	0.021879	NaN	0.023049	0.022060	0.028476	0.020099
Table.ReadLatency.lucasdb.iot_data_tw	1511068739	50368957	mean	0.100448	0.054330	0.059758	0.084860	0.033191	0.041446	0.044353	0.075331	0.102546	0.031695
Table.ReadLatency.lucasdb.iot_data_tw	1511068769	50368958	mean	0.100184	0.071612	0.084228	0.102885	0.896017	0.052459	0.057809	0.072332	0.167573	0.040569
Table.ReadLatency.lucasdb.iot_data_tw	1511068799	50368959	mean	0.106718	0.069046	0.083319	0.066195	0.686823	0.123868	0.072463	0.062850	0.124655	0.041126
Table.ReadLatency.lucasdb.iot_data_tw	1511068829	50368960	mean	0.110112	0.060979	0.075206	0.074550	0.598278	0.141176	0.069299	0.058551	0.082857	0.040715
Table.ReadLatency.lucasdb.iot_data_tw	1511068859	50368961	mean	0.072748	0.111535	0.076733	0.164491	0.065974	0.160489	0.074725	0.120876	0.070619	0.051017
Table.ReadLatency.lucasdb.iot_data_tw	1511068889	50368962	mean	0.081012	0.110460	0.108519	0.304340	0.102660	0.119897	0.088009	0.120094	0.241338	0.072938
Table.ReadLatency.lucasdb.iot_data_tw	1511068919	50368963	mean	0.105002	0.090777	0.111963	0.232329	0.108533	0.118645	0.098560	0.197226	0.244173	0.109681
Table.ReadLatency.lucasdb.iot_data_tw	1511068949	50368964	mean	0.106607	0.086551	0.080532	0.225089	0.084373	0.122476	0.096866	0.200091	0.106986	0.106673
Table.ReadLatency.lucasdb.iot_data_tw	1511068979	50368965	mean	0.135183	0.105626	0.076324	0.206359	0.225557	0.142643	0.120474	0.095166	0.116405	0.085088
Table.ReadLatency.lucasdb.iot_data_tw	1511069009	50368966	mean	0.137313	0.117938	0.088340	0.165113	0.247130	0.145969	0.180912	0.120827	0.107219	0.081561
Table.ReadLatency.lucasdb.iot_data_tw	1511069039	50368967	mean	0.136548	0.127023	0.155561	0.179673	0.182852	0.343147	0.167957	0.194942	0.155085	0.088786
Table.ReadLatency.lucasdb.iot_data_tw	1511069069	50368968	mean	0.130815	0.146146	0.244017	0.217092	0.268180	0.326114	0.114595	0.157719	0.151726	0.097681
Table.ReadLatency.lucasdb.iot_data_tw	1511069101	50368970	mean	0.152941	0.102620	0.698970	0.302054	0.180174	0.168008	0.197947	0.184549	0.152263	0.106871
Table.ReadLatency.lucasdb.iot_data_tw	1511069129	50368970	mean	0.189047	0.102620	0.698970	0.302054	0.180174	0.168008	0.197947	0.184549	0.152263	0.106871
Table.ReadLatency.lucasdb.iot_data_tw	1511069159	50368971	mean	0.226173	0.115153	0.618566	0.244622	0.208425	0.393551	0.203687	0.140624	0.154764	0.108283
Table.ReadLatency.lucasdb.iot_data_tw	1511069189	50368972	mean	0.178604	0.104662	0.410195	12.676722	0.228314	0.434081	0.158454	0.146702	0.166807	0.102639
Table.ReadLatency.lucasdb.iot_data_tw	1511069219	50368973	mean	0.174209	0.118262	0.593248	12.218927	0.159741	0.181559	0.220100	0.152358	0.182438	0.095043
Table.ReadLatency.lucasdb.iot_data_tw	1511069249	50368974	mean	0.218302	0.154118	0.442951	0.157759	0.161737	0.164865	0.186580	0.140659	0.165775	0.264074
