metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121359	50370711	p50	0.024601	0.024601	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121389	50370712	p50	0.042510	0.035425	0.020501	0.029521	0.020501	0.029521	0.029521	0.024601	0.024601	0.020501
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121419	50370713	p50	0.042510	0.051012	0.035425	0.042510	0.042510	0.035425	0.042510	0.051012	0.042510	0.035425
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121449	50370714	p50	0.051012	0.051012	0.042510	0.042510	0.042510	0.042510	0.042510	0.051012	0.051012	0.035425
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121479	50370715	p50	0.051012	0.061214	0.042510	0.042510	0.051012	0.042510	0.042510	0.042510	0.051012	0.035425
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121509	50370716	p50	0.051012	0.061214	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.042510
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121539	50370717	p50	0.051012	0.061214	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.042510
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121569	50370718	p50	0.061214	0.061214	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.042510
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121599	50370719	p50	0.061214	0.061214	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.042510
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121629	50370720	p50	0.061214	0.061214	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.042510
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121659	50370721	p50	0.061214	0.061214	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.042510
Table.ReadLatency.lucasdb.tw_ttl_1h_120min	1511121689	50370722	p50	0.051012	0.061214	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.051012	0.042510
