metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.WriteLatency.lucasdb.iot_data_tw	1511019509	50367316	mean	0.674419	0.489621	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Table.WriteLatency.lucasdb.iot_data_tw	1511019539	50367317	mean	0.814844	0.631684	2.243643	1.225887	0.302659	0.623400	1.076593	0.597823	0.691351	0.760737
Table.WriteLatency.lucasdb.iot_data_tw	1511019570	50367319	mean	0.770310	1.024370	0.935350	1.572850	0.490604	0.976243	0.768846	0.631401	0.644486	4.341924
Table.WriteLatency.lucasdb.iot_data_tw	1511019599	50367319	mean	1.055786	1.024370	0.935350	1.572850	0.490604	0.976243	0.768846	0.631401	0.644486	4.341924
Table.WriteLatency.lucasdb.iot_data_tw	1511019629	50367320	mean	1.003888	1.816068	2.720898	1.052268	0.400967	0.822934	2.818378	0.692368	0.753114	4.592271
Table.WriteLatency.lucasdb.iot_data_tw	1511019659	50367321	mean	0.726557	1.570208	2.002720	1.007877	0.408971	1.880188	2.527013	0.884613	0.721752	4.180894
Table.WriteLatency.lucasdb.iot_data_tw	1511019689	50367322	mean	0.657110	1.576766	1.275901	2.391887	1.079742	1.884777	1.521269	0.629792	0.852097	1.736200
Table.WriteLatency.lucasdb.iot_data_tw	1511019719	50367323	mean	0.748803	1.400000	2.976461	1.951589	1.092775	0.948827	1.009364	0.894934	0.819673	0.924636
Table.WriteLatency.lucasdb.iot_data_tw	1511019749	50367324	mean	0.948939	1.368984	2.758711	1.357123	0.826725	0.764235	1.331598	0.878297	0.748452	0.823753
Table.WriteLatency.lucasdb.iot_data_tw	1511019779	50367325	mean	1.337838	1.389316	1.597655	1.265793	0.802414	0.717701	1.134639	1.002892	0.695135	0.760984
Table.WriteLatency.lucasdb.iot_data_tw	1511019809	50367326	mean	1.185478	1.405782	2.060258	1.162702	0.711274	0.616621	0.770109	2.303615	0.710837	0.606635
Table.WriteLatency.lucasdb.iot_data_tw	1511019839	50367327	mean	1.131131	1.068619	2.378696	0.957233	0.498477	0.536863	0.793203	2.755544	0.721192	0.618378
Table.WriteLatency.lucasdb.iot_data_tw	1511019869	50367328	mean	1.122750	1.096207	1.603327	1.079152	0.497359	0.648368	2.572951	1.229435	0.696390	0.574811
Table.WriteLatency.lucasdb.iot_data_tw	1511019899	50367329	mean	1.043937	1.170327	1.374535	1.331807	0.583962	0.698685	2.018482	1.156940	0.612657	0.660589
Table.WriteLatency.lucasdb.iot_data_tw	1511019929	50367330	mean	1.409774	1.441561	1.461201	1.135830	1.330435	0.699105	1.560752	1.074808	0.615237	1.170960
Table.WriteLatency.lucasdb.iot_data_tw	1511019959	50367331	mean	1.329427	1.334920	1.292591	1.019375	1.774976	0.726899	1.571522	1.035935	0.777716	1.270430
Table.WriteLatency.lucasdb.iot_data_tw	1511019989	50367332	mean	0.813251	1.377031	0.941234	0.935353	0.954648	0.809492	2.219869	0.981231	0.731209	0.981416
Table.WriteLatency.lucasdb.iot_data_tw	1511020019	50367333	mean	1.208339	1.384794	1.152324	0.856315	0.929760	1.459864	1.802740	1.415847	0.695349	1.134496
Table.WriteLatency.lucasdb.iot_data_tw	1511020049	50367334	mean	0.997233	1.378661	1.756417	0.847607	1.018324	1.521169	1.559339	1.169748	0.855086	0.895127
Table.WriteLatency.lucasdb.iot_data_tw	1511020079	50367335	mean	0.955806	1.439833	1.970170	0.830386	0.803877	0.863159	1.217648	1.086309	0.798468	0.999758
