metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.WriteLatency.lucasdb.iot_data_dt	1511015039	50367167	mean	0.545442	1.121504	1.817306	0.396212	0.427475	0.931771	0.589933	0.377143	0.477497	1.328416
Table.WriteLatency.lucasdb.iot_data_dt	1511015069	50367168	mean	0.527456	0.726516	1.167652	0.538008	0.411430	0.598550	0.553771	0.441332	0.561798	0.397180
Table.WriteLatency.lucasdb.iot_data_dt	1511015099	50367169	mean	0.667327	0.855453	0.804422	0.565629	0.423215	0.609462	0.457663	0.561462	0.602301	0.466109
Table.WriteLatency.lucasdb.iot_data_dt	1511015129	50367170	mean	0.581317	0.835889	0.658836	0.539045	0.431227	0.657484	0.492092	0.550442	0.583013	0.448020
Table.WriteLatency.lucasdb.iot_data_dt	1511015159	50367171	mean	0.563875	0.683410	0.617102	0.493036	0.465242	0.636226	0.486081	0.529475	0.588138	0.478691
Table.WriteLatency.lucasdb.iot_data_dt	1511015189	50367172	mean	0.563615	0.672025	0.563687	0.494346	0.474740	0.655080	0.510010	0.529907	0.575388	0.456437
Table.WriteLatency.lucasdb.iot_data_dt	1511015219	50367173	mean	0.640182	0.861017	0.518254	0.536690	0.432902	0.584923	0.468541	0.543041	0.638939	0.468130
Table.WriteLatency.lucasdb.iot_data_dt	1511015249	50367174	mean	0.597431	0.867679	0.578166	0.545440	0.493326	0.780769	0.447070	0.573075	0.841703	0.479930
Table.WriteLatency.lucasdb.iot_data_dt	1511015279	50367175	mean	0.567656	1.037964	0.567080	0.544645	0.458167	0.704127	0.474719	0.602517	0.746029	0.494433
Table.WriteLatency.lucasdb.iot_data_dt	1511015309	50367176	mean	0.545500	1.067370	0.565897	0.724775	0.398728	0.623951	0.425214	0.573796	0.739437	0.447695
Table.WriteLatency.lucasdb.iot_data_dt	1511015339	50367177	mean	0.565705	0.932948	0.698513	0.681015	0.386719	0.556827	0.452178	0.589191	0.712897	0.428971
