metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.WriteLatency.lucasdb.iot_data_tw	1511050529	50368350	mean	0.521730	0.442053	0.584094	0.492678	0.906200	0.387884	0.476307	0.671420	9.871287	0.418373
Table.WriteLatency.lucasdb.iot_data_tw	1511050559	50368351	mean	0.641155	0.402220	0.523975	0.563227	0.543601	0.586933	0.452052	0.474778	1.639129	0.460828
Table.WriteLatency.lucasdb.iot_data_tw	1511050589	50368352	mean	0.584569	0.425818	0.556755	0.501292	0.576844	0.522185	0.450037	0.909064	1.058221	0.807216
Table.WriteLatency.lucasdb.iot_data_tw	1511050619	50368353	mean	0.564234	0.436303	1.396092	1.385195	0.685710	0.480927	0.900131	0.892553	0.945790	0.660867
Table.WriteLatency.lucasdb.iot_data_tw	1511050649	50368354	mean	0.548761	0.454133	1.145519	1.344320	0.610187	0.501566	0.857525	0.505245	0.790529	0.577243
Table.WriteLatency.lucasdb.iot_data_tw	1511050679	50368355	mean	0.548445	0.462499	0.875443	1.147456	0.550456	0.530414	0.452918	0.607727	0.668615	0.520829
Table.WriteLatency.lucasdb.iot_data_tw	1511050709	50368356	mean	0.523913	0.460118	0.831489	0.818458	0.594309	0.480679	0.430618	0.605086	0.768606	0.482750
Table.WriteLatency.lucasdb.iot_data_tw	1511050739	50368357	mean	0.509254	0.437250	0.688291	0.729074	0.615507	0.882088	0.992502	0.580304	0.742126	0.445588
Table.WriteLatency.lucasdb.iot_data_tw	1511050769	50368358	mean	0.544255	0.415038	0.812658	0.689674	0.528337	0.531865	0.792899	0.572775	0.903336	0.494035
Table.WriteLatency.lucasdb.iot_data_tw	1511050799	50368359	mean	0.539868	0.418558	0.757944	0.735610	0.518056	0.505134	0.703510	0.523387	1.067865	0.553607
Table.WriteLatency.lucasdb.iot_data_tw	1511050829	50368360	mean	0.542040	0.427008	0.670808	0.677835	0.497606	0.490908	0.617073	0.566036	0.984668	0.468063
Table.WriteLatency.lucasdb.iot_data_tw	1511050859	50368361	mean	0.630671	0.420825	0.609583	0.628782	0.510444	0.469867	0.571975	0.516119	1.009858	0.679963
Table.WriteLatency.lucasdb.iot_data_tw	1511050889	50368362	mean	0.607121	0.418727	1.184597	1.249050	0.527599	0.462088	0.821516	0.796083	1.174110	0.938575
Table.WriteLatency.lucasdb.iot_data_tw	1511050919	50368363	mean	0.601909	0.492521	0.987649	1.015791	0.583501	0.509992	0.701254	0.707579	1.072588	0.946814
Table.WriteLatency.lucasdb.iot_data_tw	1511050949	50368364	mean	0.594389	0.493848	0.863897	0.812687	0.587316	0.929589	0.630382	0.596818	1.304831	0.864903
Table.WriteLatency.lucasdb.iot_data_tw	1511050979	50368365	mean	0.572514	0.469192	0.752009	0.726280	0.592662	0.780611	0.616150	0.549812	1.561505	0.700503
Table.WriteLatency.lucasdb.iot_data_tw	1511051009	50368366	mean	0.601593	0.497476	0.686195	0.687001	0.506876	0.781853	0.545468	0.522317	1.810744	0.613932
Table.WriteLatency.lucasdb.iot_data_tw	1511051039	50368367	mean	0.586857	0.480286	0.710656	0.639573	0.500208	0.766340	0.500928	0.628537	1.052622	0.595023
Table.WriteLatency.lucasdb.iot_data_tw	1511051069	50368368	mean	0.566831	0.456181	0.637459	0.633461	0.439271	0.682386	0.452164	0.628254	0.952937	0.527151
Table.WriteLatency.lucasdb.iot_data_tw	1511051099	50368369	mean	0.552760	0.471580	0.588691	0.745263	0.467133	0.633472	0.447566	0.540757	0.854631	0.504383
Table.WriteLatency.lucasdb.iot_data_tw	1511051129	50368370	mean	0.547733	0.449815	0.612178	0.751385	0.466682	0.648351	0.420166	0.552293	0.750958	0.504642
Table.WriteLatency.lucasdb.iot_data_tw	1511051159	50368371	mean	0.530602	0.454851	0.570530	0.604845	0.455619	0.603291	0.427360	0.553834	0.749427	0.490123
Table.WriteLatency.lucasdb.iot_data_tw	1511051189	50368372	mean	1.202487	0.494220	0.624208	1.107896	0.425445	0.540354	1.054618	0.574215	0.722826	0.481169
Table.WriteLatency.lucasdb.iot_data_tw	1511051219	50368373	mean	0.977757	0.458700	0.721718	0.941158	1.569726	1.247423	0.888979	0.939369	0.692324	1.505856
Table.WriteLatency.lucasdb.iot_data_tw	1511051249	50368374	mean	0.824369	0.458736	0.687018	0.791340	1.194365	1.003113	0.740881	0.745093	0.655844	1.185278
Table.WriteLatency.lucasdb.iot_data_tw	1511051279	50368375	mean	0.711472	0.418377	0.607118	0.754232	0.938314	0.833068	0.615871	0.731074	0.612310	0.943805
Table.WriteLatency.lucasdb.iot_data_tw	1511051309	50368376	mean	0.664167	0.414213	0.568759	0.671665	0.781492	0.764531	0.543653	0.641927	0.624311	0.746553
Table.WriteLatency.lucasdb.iot_data_tw	1511051339	50368377	mean	0.613924	0.446711	0.509425	0.661569	0.671058	0.660629	0.508901	0.582497	0.609986	0.657705
Table.WriteLatency.lucasdb.iot_data_tw	1511051369	50368378	mean	0.594881	0.448953	0.709504	0.621551	0.620880	0.564905	0.492104	0.545247	0.602535	0.556278
Table.WriteLatency.lucasdb.iot_data_tw	1511051399	50368379	mean	0.871602	0.442162	0.697307	0.597906	0.642123	0.540208	0.476450	0.514481	0.608262	0.507436
Table.WriteLatency.lucasdb.iot_data_tw	1511051429	50368380	mean	0.839444	0.446467	0.659088	0.544281	0.631985	0.698865	0.422029	0.496122	0.589009	0.472087
Table.WriteLatency.lucasdb.iot_data_tw	1511051459	50368381	mean	0.944235	0.449143	0.605038	0.523631	0.509405	0.627399	0.433806	0.479377	0.573032	0.505770
Table.WriteLatency.lucasdb.iot_data_tw	1511051489	50368382	mean	0.579863	0.444480	0.556924	0.538629	6.628882	0.653962	0.453321	0.497619	0.561797	0.540899
Table.WriteLatency.lucasdb.iot_data_tw	1511051519	50368383	mean	0.555907	0.515909	1.928510	0.525101	6.123597	0.652513	0.431126	0.680770	0.613221	0.530653
Table.WriteLatency.lucasdb.iot_data_tw	1511051549	50368384	mean	0.518954	0.474563	1.533491	0.538518	3.048772	0.701261	0.589919	0.751252	0.611082	0.509259
Table.WriteLatency.lucasdb.iot_data_tw	1511051579	50368385	mean	0.584254	0.393869	1.469710	0.529184	3.588229	0.656216	0.530650	0.708729	0.537511	0.476494
Table.WriteLatency.lucasdb.iot_data_tw	1511051609	50368386	mean	0.543689	0.436550	0.494372	0.876398	3.058999	0.591354	0.446210	0.642191	0.641394	0.545751
Table.WriteLatency.lucasdb.iot_data_tw	1511051639	50368387	mean	0.523974	0.480706	0.585931	0.774883	0.630538	0.642586	0.462522	0.604586	0.681072	0.525499
Table.WriteLatency.lucasdb.iot_data_tw	1511051669	50368388	mean	0.571892	0.435040	0.539528	0.710410	0.610277	0.559907	0.478543	0.532106	0.631669	0.473065
Table.WriteLatency.lucasdb.iot_data_tw	1511051699	50368389	mean	0.577959	0.440326	0.540476	0.672401	0.569875	0.567486	0.475884	0.517980	0.645125	0.435904
Table.WriteLatency.lucasdb.iot_data_tw	1511051729	50368390	mean	0.584756	0.546783	0.519227	0.683398	0.552013	0.520062	0.468438	0.548397	0.650823	0.466261
Table.WriteLatency.lucasdb.iot_data_tw	1511051759	50368391	mean	0.562827	0.497527	0.490302	0.634629	0.586734	0.499923	0.438280	0.617118	0.743718	0.451873
Table.WriteLatency.lucasdb.iot_data_tw	1511051789	50368392	mean	0.957050	0.524344	0.513525	0.595790	0.785896	0.456001	0.476939	0.698226	0.738897	0.655242
Table.WriteLatency.lucasdb.iot_data_tw	1511051819	50368393	mean	0.929723	0.503946	0.777897	1.235439	1.169132	0.480822	0.484614	1.144614	1.148798	0.612679
Table.WriteLatency.lucasdb.iot_data_tw	1511051849	50368394	mean	0.534686	0.464508	0.816743	0.997229	1.159861	0.542163	0.421197	0.940631	1.018150	0.575448
Table.WriteLatency.lucasdb.iot_data_tw	1511051879	50368395	mean	0.526401	0.427601	0.481553	0.959501	0.948347	0.758614	0.428279	0.796661	0.853848	0.532085
Table.WriteLatency.lucasdb.iot_data_tw	1511051909	50368396	mean	0.875467	0.435519	0.526998	0.832632	0.714977	0.689591	0.414680	0.719465	0.748272	0.487402
Table.WriteLatency.lucasdb.iot_data_tw	1511051939	50368397	mean	0.861066	0.431280	0.526720	0.791353	0.682945	0.714898	0.447208	0.606057	0.727717	0.518349
Table.WriteLatency.lucasdb.iot_data_tw	1511051969	50368398	mean	0.883036	0.470867	1.173018	0.754013	0.850631	0.610246	0.386219	0.822977	0.728168	0.504714
Table.WriteLatency.lucasdb.iot_data_tw	1511051999	50368399	mean	0.556203	0.478987	1.140691	0.721705	0.760826	0.595721	0.390941	0.878501	0.716854	0.490267
Table.WriteLatency.lucasdb.iot_data_tw	1511052029	50368400	mean	0.517635	0.462824	0.671044	0.718756	0.655657	0.559988	0.373550	0.610807	0.661154	0.447202
Table.WriteLatency.lucasdb.iot_data_tw	1511052059	50368401	mean	0.520000	0.451655	0.679278	0.624602	0.573095	0.502397	0.376862	0.672493	0.600835	0.548170
