metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511149889	50371662	count	16916217	9141636	0	3887479	0	0	8539687	0	0	0
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511149919	50371663	count	42012885	36500565	18659412	27080652	20920008	22078506	34125341	25668498	20496518	27808426
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511149949	50371664	count	58498857	54719644	43427543	50279725	34749460	36710079	51184206	50510450	47924868	46217901
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511149979	50371665	count	83563751	72570688	61739569	69291729	62399490	58331688	76417546	70275175	61465054	64239669
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511150009	50371666	count	108640463	99907429	86252546	92264267	82830036	79688292	101648727	94904690	88460854	82702571
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511150039	50371667	count	133578016	127250102	111026002	119201737	110294723	108732155	126815620	119627092	115840623	110309032
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511150069	50371668	count	158699093	145072840	135705450	142205804	137623562	130515703	152073666	144350759	136005276	137697297
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511150099	50371669	count	183646091	172173523	166103308	168953226	164916717	151924835	177401310	169231927	162763397	156178570
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511150129	50371670	count	208792335	199038129	190393661	195327362	192340555	180983542	202571617	193963538	189763603	183766954
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511150159	50371671	count	242064249	226095909	214775045	217985726	219755273	202759939	236292825	223603226	209745323	211230760
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511150189	50371672	count	267133306	253212004	245626596	244285555	246929692	231474206	261440537	248284910	236737002	238854441
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_30min	1511150219	50371673	count	281947692	271014401	263964132	281984219	267439387	253355514	285197224	272581167	263615285	256984962
