metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207301	50373576	count	19113437	19239763	14076878	29339964	29939101	5876799	9349520	27833306	18775606	21662586
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207331	50373577	count	47736607	48018683	41892312	48757779	54744520	29369307	37340047	46372919	46853492	43346425
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207361	50373578	count	66832955	67225300	69451375	77469831	79210327	58621778	65248961	74050525	65628312	64864932
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207391	50373579	count	95286507	95640097	90015747	96799708	103751413	76006263	83582138	101882385	93542041	91554899
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207421	50373580	count	123763872	124234690	117800866	125686716	133097085	105228664	111496741	129543585	121587468	118062124
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207451	50373581	count	152194716	142918624	145488658	154277915	162445506	128544038	148591842	157082070	140055800	144753604
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207481	50373582	count	180851713	171463243	173158960	183167882	191769331	157458928	176580815	184612154	168164419	171221774
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207511	50373583	count	209200934	199750184	200889626	211773194	221008076	186267467	204568755	211892661	196258662	197911303
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207541	50373584	count	237543680	228408566	228608754	240755492	250338173	215192580	232215635	239535290	224220194	222451557
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207571	50373585	count	265640215	256918147	263407613	269629812	279546121	238374159	259987001	266821105	252320045	249007951
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207601	50373586	count	284566436	275678603	284093117	279053639	299173040	270663902	287454331	285205821	270740670	270266569
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207631	50373587	count	300359202	282587557	290827899	285631036	307908639	276319029	296707287	301806408	280049218	280944183
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207661	50373588	count	319176321	311072946	325285169	314386800	336600563	293714146	321763257	329156912	305217080	307326370
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207691	50373589	count	347178278	339284601	343446507	343260982	365540472	323540381	349169343	356734141	333152683	333740777
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207721	50373590	count	384981342	367675922	370792763	372068664	394399396	350823340	376816258	387547643	360835968	360042449
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207751	50373591	count	413069325	396090613	398235481	400768266	418595592	378380185	404256215	407764817	379432994	386430582
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207781	50373592	count	441436171	414770940	425615321	419604140	447532032	403708893	431932369	437635291	407035274	412654366
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207811	50373593	count	469578021	443119058	453200912	448342383	476396248	429412367	459443935	466712716	434882190	436657595
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207841	50373594	count	488370702	471137392	480587549	476781540	505368076	461401419	496373622	496231760	462522154	462953971
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207871	50373595	count	516609062	499540151	507835050	505589383	539173647	480663186	514755049	525732672	490470064	489353905
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207901	50373596	count	544532741	518391258	535307297	524720805	568143145	510187557	551298661	545090761	508933306	510308167
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207931	50373597	count	570716994	546619147	555643715	543502926	580240813	535622793	569659079	564761537	536533422	531424820
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207961	50373598	count	589507274	562548697	582956532	572463288	604290104	554773489	594652350	591635053	545787271	552487283
Table.TotalDiskSpaceUsed.lucasdb.tw_ttl_1h_50min	1511207991	50373599	count	617670485	581410005	603391745	598724181	632812192	574015837	613017462	611077864	570911435	578534772
