t,count
1508268080,0
1508268110,0
1508268140,0
1508268170,0
1508268200,0
1508268230,0
1508268260,7554559
1508268290,7554559
1508268320,7554559
1508268350,7554559
1508268380,7554559
1508268410,7554559
1508268440,15090557
1508268470,15090557
1508268500,15090557
1508268530,15090557
1508268560,15090557
1508268590,22597465
1508268620,22597465
1508268650,22597465
1508268680,22597465
1508268710,22597465
1508268740,22597465
1508268770,30117872
1508268800,30117872
1508268830,30117872
1508268860,30117872
1508268890,30117872
1508268920,37602304
1508268950,37602304
1508268980,37602304
1508269010,37602304
1508269040,37602304
1508269070,45027666
1508269100,45027666
1508269130,45027666
1508269160,45027666
1508269190,45027666
1508269220,45027666
1508269250,52498947
1508269280,52498947
1508269310,52498947
1508269340,52498947
1508269370,52498947
1508269400,59900608
1508269430,59900608
1508269460,59900608
1508269490,59900608
1508269520,59900608
1508269550,67325528
1508269580,67325528
1508269610,67325528
1508269640,67325528
1508269670,67325528
1508269700,74689968
1508269730,74689968
1508269760,74689968
1508269790,74689968
1508269820,74689968
1508269850,82065806
1508269880,82065806
1508269910,82065806
1508269940,82065806
1508269970,82065806
1508270000,89410754
1508270030,89410754
1508270060,89410754
1508270090,89410754
1508270120,89410754
1508270150,96737340
1508270180,96737340
1508270210,96737340
1508270240,96737340
1508270270,96737340
1508270300,104039964
1508270330,104039964
1508270360,104039964
1508270390,104039964
1508270420,104039964
1508270450,111338203
1508270480,111338203
1508270510,111338203
1508270540,111338203
1508270570,111338203
1508270600,118618064
1508270630,118618064
1508270660,118618064
1508270690,118618064
1508270720,125890473
1508270750,125890473
1508270780,125890473
1508270810,125890473
1508270840,125890473
1508270870,133130028
1508270900,133130028
1508270930,133130028
1508270960,133130028
1508270990,133130028
1508271020,140349403
1508271050,140349403
1508271080,140349403
1508271110,140349403
1508271140,140349403
1508271170,147534788
1508271200,147534788
1508271230,147534788
1508271260,147534788
1508271290,147534788
1508271320,155166636
1508271350,155166636
1508271380,155166636
1508271410,155166636
1508271440,155166636
1508271470,155166636
1508271500,162731035
1508271530,162731035
1508271560,162731035
1508271590,162731035
1508271620,162731035
1508271650,162731035
1508271680,170296996
1508271710,170296996
1508271740,170296996
1508271770,170296996
1508271800,170296996
1508271830,177830208
1508271860,177830208
1508271890,177830208
1508271920,177830208
1508271950,177830208
1508271980,177830208
1508272010,185358164
1508272040,185358164
1508272070,185358164
1508272100,185358164
1508272130,185358164
1508272160,192844174
1508272190,192844174
1508272220,192844174
1508272250,192844174
1508272280,192844174
1508272310,192844174
1508272340,200373001
1508272370,200373001
1508272400,200373001
1508272430,200373001
1508272460,200373001
1508272490,207854923
1508272520,207854923
1508272550,207854923
1508272580,207854923
1508272610,207854923
1508272640,207854923
1508272670,215316867
1508272700,215316867
1508272730,215316867
1508272760,215316867
1508272790,215316867
1508272820,222745972
1508272850,222745972
1508272880,222745972
1508272910,222745972
1508272940,222745972
1508272970,230154069
1508273000,230154069
1508273030,230154069
1508273060,230154069
1508273090,230154069
1508273120,237560297
1508273150,237560297
1508273180,237560297
1508273210,237560297
1508273240,237560297
1508273270,237560297
1508273300,244914645
1508273330,244914645
1508273360,244914645
1508273390,244914645
1508273420,244914645
1508273450,252286154
1508273480,252286154
1508273510,252286154
1508273540,252286154
1508273570,252286154
1508273600,259621510
1508273630,259621510
1508273660,259621510
1508273690,259621510
1508273720,259621510
1508273750,266953155
1508273780,266953155
1508273810,266953155
1508273840,266953155
1508273870,266953155
1508273900,274227229
1508273930,274227229
1508273960,274227229
1508273990,274227229
1508274020,274227229
1508274050,281503455
1508274080,281503455
1508274110,281503455
1508274140,281503455
1508274170,288789806
1508274200,288789806
1508274230,288789806
1508274260,288789806
1508274290,288789806
1508274320,296038190
1508274350,296038190
1508274380,296038190
1508274410,296038190
1508274440,296038190
1508274470,303271006
1508274500,303271006
1508274530,303271006
1508274560,303271006
1508274590,303271006
1508274620,310487657
1508274650,310487657
1508274680,310487657
1508274710,310487657
1508274740,310487657
1508274770,317679882
1508274800,317679882
1508274830,317679882
1508274860,317679882
1508274890,317679882
1508274920,325276319
1508274950,325276319
1508274980,325276319
1508275010,325276319
1508275040,325276319
1508275070,325276319
1508275100,332875111
1508275130,332875111
1508275160,332875111
1508275190,332875111
1508275220,332875111
1508275250,332875111
1508275280,340441535
1508275310,340441535
1508275340,340441535
1508275370,340441535
1508275400,340441535
1508275430,347944814
1508275460,347944814
1508275490,347944814
1508275520,347944814
1508275550,347944814
1508275580,347944814
1508275610,355512812
1508275640,355512812
1508275670,355512812
1508275700,355512812
1508275730,355512812
1508275760,363011420
1508275790,363011420
1508275820,363011420
1508275850,363011420
1508275880,363011420
1508275910,363011420
1508275940,370513684
1508275970,370513684
1508276000,370513684
1508276030,370513684
1508276060,370513684
1508276090,377991478
1508276120,377991478
1508276150,377991478
1508276180,377991478
1508276210,377991478
1508276240,385461646
1508276270,385461646
1508276300,385461646
1508276330,385461646
1508276360,385461646
1508276390,385461646
1508276420,392904946
1508276450,392904946
1508276480,392904946
1508276510,392904946
1508276540,392904946
1508276570,400322686
1508276600,400322686
1508276630,400322686
1508276660,400322686
1508276690,400322686
1508276720,407744024
1508276750,407744024
1508276780,407744024
1508276810,407744024
1508276840,407744024
1508276870,415133364
1508276900,415133364
1508276930,415133364
1508276960,415133364
1508276990,415133364
1508277020,422500458
1508277050,422500458
1508277080,422500458
1508277110,422500458
1508277140,422500458
1508277170,429879482
1508277200,429879482
1508277230,429879482
1508277260,429879482
1508277290,429879482
1508277320,437210086
1508277350,437210086
1508277380,437210086
1508277410,437210086
1508277440,437210086
1508277470,444541756
1508277500,444541756
1508277530,444541756
1508277560,444541756
1508277590,444541756
1508277620,451805385
1508277650,451805385
1508277680,451805385
1508277710,451805385
1508277740,451805385
1508277770,459119590
1508277800,459119590
1508277830,459119590
1508277860,459119590
1508277890,459119590
1508277920,466358569
1508277950,466358569
1508277980,466358569
1508278010,466358569
1508278040,466358569
1508278070,473611039
1508278100,473611039
1508278130,473611039
1508278160,473611039
1508278190,473611039
1508278220,480831628
1508278250,480831628
