metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.iot_data_tw	1511028659	50367621	mean	0.049917	0.026848	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Table.ReadLatency.lucasdb.iot_data_tw	1511028689	50367622	mean	0.046785	0.038026	0.053153	0.029723	0.023950	0.025162	0.033801	0.021625	0.026294	0.021480
Table.ReadLatency.lucasdb.iot_data_tw	1511028719	50367623	mean	0.052995	0.153577	0.105450	0.036205	0.029837	0.133290	0.043734	0.042030	0.062349	0.037280
Table.ReadLatency.lucasdb.iot_data_tw	1511028749	50367624	mean	0.053079	0.152138	0.099275	0.040628	0.038445	0.127156	0.050808	0.047270	0.064336	0.051001
Table.ReadLatency.lucasdb.iot_data_tw	1511028779	50367625	mean	0.076423	0.067717	0.119170	0.073971	0.051797	0.132613	0.053086	0.045951	0.060416	0.051340
Table.ReadLatency.lucasdb.iot_data_tw	1511028809	50367626	mean	0.074540	0.068645	4.768353	0.101499	0.095868	0.106180	0.058925	0.061920	0.065725	0.056973
Table.ReadLatency.lucasdb.iot_data_tw	1511028839	50367627	mean	0.075197	0.087612	4.352120	0.487552	0.083682	0.094981	0.094883	0.088021	0.135714	0.053876
Table.ReadLatency.lucasdb.iot_data_tw	1511028869	50367628	mean	0.102624	0.097891	0.145393	0.432114	0.088918	0.101213	0.117267	0.174939	0.132493	0.056685
Table.ReadLatency.lucasdb.iot_data_tw	1511028899	50367629	mean	0.119488	0.099255	0.124862	0.118825	0.121374	0.069421	0.123544	0.171415	0.118548	0.087055
Table.ReadLatency.lucasdb.iot_data_tw	1511028929	50367630	mean	0.127167	0.101636	0.139543	0.174542	0.126598	0.093538	0.135504	0.376358	0.120880	0.098760
Table.ReadLatency.lucasdb.iot_data_tw	1511028959	50367631	mean	0.367496	0.102479	0.651897	0.126477	0.132185	0.099955	0.135193	0.362519	0.156740	0.088768
Table.ReadLatency.lucasdb.iot_data_tw	1511028989	50367632	mean	0.405232	0.133691	0.600304	0.109084	0.213180	0.109062	0.154951	0.163147	0.275998	0.094767
Table.ReadLatency.lucasdb.iot_data_tw	1511029021	50367634	mean	0.188793	0.126517	0.153714	0.501333	0.219575	0.172214	0.135800	0.188108	0.408171	0.107647
Table.ReadLatency.lucasdb.iot_data_tw	1511029049	50367634	mean	0.152552	0.126517	0.153714	0.501333	0.219575	0.172214	0.135800	0.188108	0.408171	0.107647
Table.ReadLatency.lucasdb.iot_data_tw	1511029079	50367635	mean	0.370421	0.115382	0.164942	0.500802	0.179318	0.319840	21.816086	0.160289	0.229858	0.092113
Table.ReadLatency.lucasdb.iot_data_tw	1511029109	50367636	mean	0.343652	0.128787	0.142455	0.209759	0.734358	0.353880	22.077870	0.203379	0.318078	0.100410
Table.ReadLatency.lucasdb.iot_data_tw	1511029139	50367637	mean	0.251476	0.197070	0.158361	0.258581	0.656053	0.355568	0.208811	0.187318	0.264845	0.137838
Table.ReadLatency.lucasdb.iot_data_tw	1511029169	50367638	mean	0.252898	0.199877	0.176578	0.202416	0.222201	0.261427	0.208591	0.231769	0.400295	0.156557
Table.ReadLatency.lucasdb.iot_data_tw	1511029199	50367639	mean	0.410070	0.187724	0.177762	0.386924	0.230124	0.428857	0.194709	0.288014	0.398919	0.164857
Table.ReadLatency.lucasdb.iot_data_tw	1511029234	50367641	mean	0.385792	0.199390	0.220853	0.257842	0.263633	0.255338	0.208507	0.218753	0.282789	0.174805
Table.ReadLatency.lucasdb.iot_data_tw	1511029259	50367641	mean	0.251863	0.199390	0.220853	0.257842	0.263633	0.255338	0.208507	0.218753	0.282789	0.174805
Table.ReadLatency.lucasdb.iot_data_tw	1511029289	50367642	mean	0.327755	0.224328	0.239984	0.202561	0.243248	0.249360	0.199856	0.227239	0.287373	0.184444
Table.ReadLatency.lucasdb.iot_data_tw	1511029319	50367643	mean	0.300993	0.212610	0.245790	0.297383	10.848496	49.986269	0.245819	0.202657	0.465839	0.201037
Table.ReadLatency.lucasdb.iot_data_tw	1511029349	50367644	mean	0.451337	0.340229	0.284058	0.279308	7.784407	38.823156	0.629816	0.580665	0.576733	0.187217
Table.ReadLatency.lucasdb.iot_data_tw	1511029379	50367645	mean	0.467569	0.331215	0.299920	0.240996	0.491611	0.307931	0.622398	0.792055	0.585078	0.419383
Table.ReadLatency.lucasdb.iot_data_tw	1511029409	50367646	mean	0.332183	0.346940	0.307244	0.264599	0.452099	0.370315	0.235531	0.683057	0.373416	0.438344
Table.ReadLatency.lucasdb.iot_data_tw	1511029439	50367647	mean	0.325979	0.257919	0.393942	0.319923	0.334623	0.313493	0.223442	0.729747	0.334532	0.497380
Table.ReadLatency.lucasdb.iot_data_tw	1511029469	50367648	mean	0.327984	0.243556	0.339910	0.305621	0.331056	0.354439	0.447891	0.605387	1.058319	0.498631
Table.ReadLatency.lucasdb.iot_data_tw	1511029499	50367649	mean	0.350747	0.292505	0.472121	0.696720	0.361136	0.425375	0.489212	0.605245	1.123980	0.522103
Table.ReadLatency.lucasdb.iot_data_tw	1511029529	50367650	mean	0.322344	0.262017	0.433631	0.628485	0.373606	0.442222	0.294619	0.779961	0.375562	0.523097
Table.ReadLatency.lucasdb.iot_data_tw	1511029559	50367651	mean	0.309362	0.319063	0.445871	0.614368	0.552718	0.512095	0.358849	0.519900	0.457856	0.216385
Table.ReadLatency.lucasdb.iot_data_tw	1511029589	50367652	mean	0.341463	0.323779	0.361950	0.380523	0.694292	0.411282	0.351958	0.545862	0.408329	0.253196
Table.ReadLatency.lucasdb.iot_data_tw	1511029619	50367653	mean	1.002637	0.347390	0.570971	0.759141	0.907890	0.412504	0.317014	0.618736	0.677592	0.349727
Table.ReadLatency.lucasdb.iot_data_tw	1511029649	50367654	mean	1.125400	0.364898	0.488358	1.118247	0.571287	0.394805	0.380374	0.377596	0.590076	0.318026
Table.ReadLatency.lucasdb.iot_data_tw	1511029679	50367655	mean	0.572091	0.326286	0.309817	0.603342	0.514334	0.637697	0.432237	0.364303	0.903758	0.237300
Table.ReadLatency.lucasdb.iot_data_tw	1511029709	50367656	mean	0.521820	0.349549	0.471689	1.039352	0.566548	0.809065	0.349900	0.434512	0.737917	0.229233
Table.ReadLatency.lucasdb.iot_data_tw	1511029739	50367657	mean	0.532172	0.384396	0.565311	0.873040	0.847912	0.603568	0.933793	0.403939	0.611566	0.224682
Table.ReadLatency.lucasdb.iot_data_tw	1511029769	50367658	mean	0.566177	0.522463	0.456920	0.982695	0.657206	0.635739	0.702180	0.522880	0.746181	0.243470
Table.ReadLatency.lucasdb.iot_data_tw	1511029799	50367659	mean	1.784159	2.108592	0.679341	1.299519	0.605704	0.678125	0.667240	0.491461	0.795772	0.251505
Table.ReadLatency.lucasdb.iot_data_tw	1511029829	50367660	mean	7.405130	4.555180	1.708093	3.069349	0.663453	0.595908	2.009174	1.124319	0.595805	1.023457
Table.ReadLatency.lucasdb.iot_data_tw	1511029859	50367661	mean	41.686239	5.237759	49.454600	4.106982	1.367864	4.539093	5.374148	25.660910	1.323792	41.933404
Table.ReadLatency.lucasdb.iot_data_tw	1511029889	50367662	mean	31.779168	62.684509	71.901808	62.813380	1.491849	24.849702	65.458531	167.821772	58.741765	112.123333
Table.ReadLatency.lucasdb.iot_data_tw	1511029919	50367663	mean	39.147087	54.250248	115.632225	173.825274	37.895410	65.221218	164.884161	195.489860	66.770286	85.181505
Table.ReadLatency.lucasdb.iot_data_tw	1511029949	50367664	mean	48.028957	39.582933	58.743193	106.334547	48.865867	43.253903	146.627790	158.289107	53.186421	26.898558
Table.ReadLatency.lucasdb.iot_data_tw	1511029979	50367665	mean	35.678471	35.199047	34.350693	31.188277	35.497857	53.172842	60.716969	103.400779	33.432612	49.782032
Table.ReadLatency.lucasdb.iot_data_tw	1511030009	50367666	mean	19.069247	27.644083	46.563850	23.506415	35.750651	56.812749	50.967672	65.060618	38.391289	35.176529
Table.ReadLatency.lucasdb.iot_data_tw	1511030039	50367667	mean	20.160265	25.579740	75.404832	20.485946	29.265124	41.049949	42.622754	58.057375	46.221183	30.980812
Table.ReadLatency.lucasdb.iot_data_tw	1511030069	50367668	mean	19.576249	27.906555	56.105064	22.184939	26.726229	22.992139	18.464330	39.440188	43.933735	29.205565
Table.ReadLatency.lucasdb.iot_data_tw	1511030099	50367669	mean	26.659518	31.619048	38.627537	26.174615	28.332167	28.195479	40.832334	28.137449	25.900973	20.340218
Table.ReadLatency.lucasdb.iot_data_tw	1511030129	50367670	mean	24.477353	30.219471	31.228328	24.975587	38.132786	27.595165	28.772237	34.021019	29.081602	17.671647
Table.ReadLatency.lucasdb.iot_data_tw	1511030159	50367671	mean	21.594134	32.429069	29.039198	19.909604	31.459759	26.816770	31.891250	29.541916	30.810100	18.031383
Table.ReadLatency.lucasdb.iot_data_tw	1511030189	50367672	mean	52.515824	32.520575	27.527429	28.387437	38.810469	25.064242	74.964331	42.873540	38.013532	33.116208
