metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.iot_data_dt	1511015039	50367167	mean	175.530562	337.506621	439.161626	307.402976	509.722437	322.516345	486.400725	465.205908	328.813897	570.343915
Table.ReadLatency.lucasdb.iot_data_dt	1511015069	50367168	mean	60.393458	80.637297	218.367308	80.206030	213.498224	199.118889	90.660518	125.175118	82.512883	170.014425
Table.ReadLatency.lucasdb.iot_data_dt	1511015099	50367169	mean	35.117427	23.035866	67.204243	25.593798	66.631806	74.519538	32.426215	33.818602	27.999914	43.306531
Table.ReadLatency.lucasdb.iot_data_dt	1511015129	50367170	mean	13.833511	14.625275	28.620683	9.417696	31.566888	23.749906	13.691522	20.978797	20.389919	25.478703
Table.ReadLatency.lucasdb.iot_data_dt	1511015159	50367171	mean	3.335623	5.048620	12.694529	4.410970	11.918058	14.278552	11.697351	15.931375	12.977199	12.508822
Table.ReadLatency.lucasdb.iot_data_dt	1511015189	50367172	mean	0.113968	0.071889	0.110506	0.137939	0.443724	6.386644	6.498651	0.100589	1.991180	0.126337
Table.ReadLatency.lucasdb.iot_data_dt	1511015219	50367173	mean	0.093725	0.078596	0.118810	0.117728	0.380067	0.144265	0.121264	0.115021	0.106759	0.148517
Table.ReadLatency.lucasdb.iot_data_dt	1511015249	50367174	mean	0.113576	0.110487	0.098872	0.131547	0.113938	0.158331	0.161683	0.119458	0.153434	0.140711
Table.ReadLatency.lucasdb.iot_data_dt	1511015279	50367175	mean	0.118639	0.163360	0.119110	0.125187	0.107323	0.144969	0.211591	0.178850	0.258625	0.132300
Table.ReadLatency.lucasdb.iot_data_dt	1511015309	50367176	mean	0.154629	0.190265	0.116035	0.079733	0.109955	0.219828	0.175916	0.182820	0.288502	0.120058
Table.ReadLatency.lucasdb.iot_data_dt	1511015339	50367177	mean	0.207494	0.186399	0.113223	0.135420	0.137590	0.455749	0.194752	0.151281	0.159277	0.124759
Table.ReadLatency.lucasdb.iot_data_dt	1511015369	50367178	mean	0.272335	0.202697	0.616260	0.148574	0.144576	0.447241	0.214509	0.416983	0.173895	0.119635
Table.ReadLatency.lucasdb.iot_data_dt	1511015399	50367179	mean	0.266572	0.229479	0.434991	0.173655	0.138430	0.190020	0.228053	0.433440	0.174813	0.102914
Table.ReadLatency.lucasdb.iot_data_dt	1511015429	50367180	mean	0.160974	0.200572	0.673317	0.241664	0.131478	0.163954	0.152471	0.162360	0.224165	0.102588
Table.ReadLatency.lucasdb.iot_data_dt	1511015459	50367181	mean	0.224714	0.267332	0.700534	0.576251	0.518929	0.205827	0.157508	0.328423	0.279549	0.154167
Table.ReadLatency.lucasdb.iot_data_dt	1511015489	50367182	mean	0.224934	0.271150	0.393195	0.549559	0.510870	0.288052	0.217200	0.335130	0.269055	0.134762
