metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.iot_data_dt	1511040089	50368002	mean	0.039116	0.040402	0.038938	0.033273	0.039062	0.036484	0.155213	0.029661	0.041661	0.167508
Table.ReadLatency.lucasdb.iot_data_dt	1511040119	50368003	mean	0.050441	0.069272	0.039533	0.060430	0.079056	0.115570	0.321164	0.050879	0.115727	0.077372
Table.ReadLatency.lucasdb.iot_data_dt	1511040149	50368004	mean	0.058078	0.065026	0.081810	0.073457	0.086109	0.130709	0.228536	0.071457	0.096542	0.063622
Table.ReadLatency.lucasdb.iot_data_dt	1511040179	50368005	mean	0.077022	0.083030	0.120095	0.089172	0.082684	0.130869	0.141199	0.066976	0.082325	0.055200
Table.ReadLatency.lucasdb.iot_data_dt	1511040209	50368006	mean	0.078759	0.098021	0.080052	0.116365	0.105079	0.127334	0.119516	0.131680	0.107844	0.062357
Table.ReadLatency.lucasdb.iot_data_dt	1511040239	50368007	mean	0.085758	0.102038	0.077470	0.118833	0.115238	0.117961	0.117734	0.137737	0.103339	0.288641
Table.ReadLatency.lucasdb.iot_data_dt	1511040269	50368008	mean	0.088894	0.092373	2.019450	0.097264	0.091567	0.129408	0.123639	0.145020	0.084108	0.288550
Table.ReadLatency.lucasdb.iot_data_dt	1511040299	50368009	mean	0.119938	0.101136	1.072245	0.106376	0.377892	0.176511	0.103133	0.090309	0.107550	0.088605
Table.ReadLatency.lucasdb.iot_data_dt	1511040329	50368010	mean	0.145382	0.110347	0.819037	0.150771	0.350755	0.150641	0.153274	0.604485	0.149478	0.091653
Table.ReadLatency.lucasdb.iot_data_dt	1511040359	50368011	mean	0.125154	0.100024	0.849518	0.198422	0.134666	0.164615	0.323405	0.346146	0.167012	0.101864
Table.ReadLatency.lucasdb.iot_data_dt	1511040389	50368012	mean	0.155923	0.106225	0.119489	0.160457	0.130838	0.164294	0.301951	0.574843	0.136306	0.300323
Table.ReadLatency.lucasdb.iot_data_dt	1511040419	50368013	mean	0.247905	0.112925	0.194167	0.115621	0.165071	0.174500	0.152452	0.369569	0.277226	0.307150
Table.ReadLatency.lucasdb.iot_data_dt	1511040449	50368014	mean	0.191802	0.131843	0.167202	0.113846	0.191765	0.214805	0.138275	0.463041	0.313494	0.095593
Table.ReadLatency.lucasdb.iot_data_dt	1511040479	50368015	mean	0.208851	0.113100	0.193936	0.388924	0.133637	0.141699	0.127251	0.462752	0.128743	0.111487
Table.ReadLatency.lucasdb.iot_data_dt	1511040509	50368016	mean	0.204390	0.113547	0.215836	0.372794	0.149578	0.260791	0.142040	0.201817	0.136595	0.369102
