metric	timestamp	ts_join	type	rt1_value	rt2_value	rt3_value	rt4_value	rt5_value	rt6_value	rt7_value	rt8_value	rt9_value	rt10_value
Table.ReadLatency.lucasdb.iot_data_tw	1511050529	50368350	mean	0.044467	0.090457	0.037357	0.025161	0.026083	0.030420	0.031642	0.025066	0.031206	0.022478
Table.ReadLatency.lucasdb.iot_data_tw	1511050559	50368351	mean	0.075347	0.071135	0.048735	0.078570	0.065246	0.047538	0.091990	0.041629	0.062394	0.036403
Table.ReadLatency.lucasdb.iot_data_tw	1511050589	50368352	mean	0.090424	0.068635	0.062318	0.095044	0.099785	0.112455	0.358940	0.054625	0.080341	0.046390
Table.ReadLatency.lucasdb.iot_data_tw	1511050619	50368353	mean	0.084515	0.058821	0.075156	0.056924	0.097835	0.084709	0.066574	0.061775	0.089002	0.045753
Table.ReadLatency.lucasdb.iot_data_tw	1511050649	50368354	mean	0.085977	0.068401	0.085655	0.079694	0.075588	0.082921	0.072707	0.054214	0.103440	0.043490
Table.ReadLatency.lucasdb.iot_data_tw	1511050679	50368355	mean	0.093686	0.092997	0.129843	0.082597	0.125413	0.077539	0.068797	0.061947	0.069566	0.048327
Table.ReadLatency.lucasdb.iot_data_tw	1511050709	50368356	mean	0.127631	0.097029	0.171168	0.094433	0.127128	0.057722	0.079348	0.141588	0.107534	0.052083
Table.ReadLatency.lucasdb.iot_data_tw	1511050739	50368357	mean	0.133410	0.100426	0.198780	0.136318	0.365983	0.109683	0.103356	0.279670	0.101225	0.060841
Table.ReadLatency.lucasdb.iot_data_tw	1511050769	50368358	mean	0.111021	0.110269	0.154233	0.193840	0.376493	0.115538	0.148601	0.172761	0.088315	0.071393
Table.ReadLatency.lucasdb.iot_data_tw	1511050799	50368359	mean	0.139486	0.118350	0.105644	0.227266	0.096094	0.089850	0.186607	0.227206	1.744905	0.072499
Table.ReadLatency.lucasdb.iot_data_tw	1511050829	50368360	mean	0.150314	0.601481	0.132926	0.191742	0.132594	0.093608	0.174887	0.215220	3.975130	0.072475
Table.ReadLatency.lucasdb.iot_data_tw	1511050859	50368361	mean	0.136366	0.761501	0.122982	0.158221	0.142935	0.099755	0.141373	0.159497	8.043770	0.084091
Table.ReadLatency.lucasdb.iot_data_tw	1511050889	50368362	mean	0.196240	0.126268	0.628204	0.128113	0.113134	0.100044	0.156806	0.116012	4.810983	0.094044
Table.ReadLatency.lucasdb.iot_data_tw	1511050919	50368363	mean	0.181957	0.123813	0.630455	0.241964	0.243673	0.089491	0.161068	0.167789	2.859592	0.081693
Table.ReadLatency.lucasdb.iot_data_tw	1511050949	50368364	mean	0.388751	0.121198	0.177763	0.226413	0.192287	0.090016	0.132075	0.184379	2.578647	0.087738
Table.ReadLatency.lucasdb.iot_data_tw	1511050979	50368365	mean	0.374990	0.131225	0.151470	0.141950	0.256311	0.116296	0.260353	0.194673	5.413957	0.099819
Table.ReadLatency.lucasdb.iot_data_tw	1511051009	50368366	mean	0.165992	0.141983	0.152489	0.169026	0.570109	0.144636	0.280102	0.183805	4.118108	0.125959
Table.ReadLatency.lucasdb.iot_data_tw	1511051039	50368367	mean	0.199546	0.144324	0.154432	0.174586	0.455076	0.186071	0.311937	0.163678	3.075552	0.356326
Table.ReadLatency.lucasdb.iot_data_tw	1511051069	50368368	mean	0.206673	0.168236	0.141527	0.184479	0.237542	0.177300	0.317758	0.143311	4.393725	0.329751
Table.ReadLatency.lucasdb.iot_data_tw	1511051099	50368369	mean	0.197112	0.372299	0.169300	0.274047	0.272241	0.176343	0.178730	0.214170	5.724467	0.125835
Table.ReadLatency.lucasdb.iot_data_tw	1511051129	50368370	mean	0.198662	0.353167	0.191360	0.240882	0.288040	0.184515	0.397925	0.220790	3.750893	0.140164
Table.ReadLatency.lucasdb.iot_data_tw	1511051159	50368371	mean	0.205648	0.369630	0.260160	0.298634	0.498102	0.198992	0.358493	0.170822	1.887696	0.159165
Table.ReadLatency.lucasdb.iot_data_tw	1511051189	50368372	mean	0.447879	0.183206	0.265923	0.281325	0.612267	0.232954	0.173828	0.153693	3.220040	0.153243
Table.ReadLatency.lucasdb.iot_data_tw	1511051219	50368373	mean	0.480724	0.207424	0.172245	0.273432	0.356187	0.234999	0.185353	0.163782	5.463386	0.326079
Table.ReadLatency.lucasdb.iot_data_tw	1511051249	50368374	mean	0.256393	0.208425	0.193623	0.251263	0.277596	0.283511	0.163014	0.212175	8.695765	0.299316
Table.ReadLatency.lucasdb.iot_data_tw	1511051279	50368375	mean	0.246348	0.203162	0.244849	0.264729	0.327176	0.262182	0.188461	0.324780	5.433813	0.133013
Table.ReadLatency.lucasdb.iot_data_tw	1511051309	50368376	mean	0.277032	0.215499	0.528257	0.280002	0.371426	0.504439	0.176522	0.363701	3.372957	0.140073
Table.ReadLatency.lucasdb.iot_data_tw	1511051339	50368377	mean	0.309381	1.113326	0.399381	0.275183	0.348678	0.513522	0.181038	0.316400	3.327303	0.149815
Table.ReadLatency.lucasdb.iot_data_tw	1511051369	50368378	mean	0.304521	1.144122	0.551728	0.395292	0.380066	0.242173	0.184728	0.336745	3.719287	0.184818
Table.ReadLatency.lucasdb.iot_data_tw	1511051399	50368379	mean	0.328666	0.244983	0.924175	0.409397	0.415799	0.335515	0.204473	0.260231	4.590553	0.166763
Table.ReadLatency.lucasdb.iot_data_tw	1511051429	50368380	mean	0.371915	4.258640	0.435461	0.272890	0.337706	0.349204	0.274625	0.554429	3.383487	0.167972
Table.ReadLatency.lucasdb.iot_data_tw	1511051459	50368381	mean	0.408053	2.993022	0.466317	0.259258	0.350931	0.405999	58.434396	0.350190	2.823150	7.463804
Table.ReadLatency.lucasdb.iot_data_tw	1511051489	50368382	mean	0.283806	3.969879	0.586626	5.673376	0.321295	102.095492	148.074611	0.371851	76.863016	10.257296
Table.ReadLatency.lucasdb.iot_data_tw	1511051519	50368383	mean	8.650631	17.709946	27.818656	13.258962	1.804985	130.502601	64.961285	21.190877	134.164938	7.231352
Table.ReadLatency.lucasdb.iot_data_tw	1511051549	50368384	mean	10.952944	15.940895	33.054262	14.687955	11.732758	117.288092	68.943966	22.324883	60.752235	21.719694
Table.ReadLatency.lucasdb.iot_data_tw	1511051579	50368385	mean	8.734007	10.489824	35.612601	9.478348	31.039974	14.261808	11.545456	15.501742	27.097175	18.355603
Table.ReadLatency.lucasdb.iot_data_tw	1511051609	50368386	mean	11.285692	10.088538	12.645404	6.724418	22.710221	8.780643	6.898226	12.395976	23.162137	18.295118
Table.ReadLatency.lucasdb.iot_data_tw	1511051639	50368387	mean	12.873856	11.280258	9.478838	10.912723	10.801259	8.632089	7.930548	16.664398	11.813497	12.829261
Table.ReadLatency.lucasdb.iot_data_tw	1511051669	50368388	mean	12.081846	8.766240	8.381240	12.374839	14.364339	17.151209	9.771900	12.047755	12.261820	12.226080
Table.ReadLatency.lucasdb.iot_data_tw	1511051699	50368389	mean	9.939847	9.259969	8.357497	9.918582	12.132017	14.971208	9.170250	8.347179	13.505172	11.718055
Table.ReadLatency.lucasdb.iot_data_tw	1511051729	50368390	mean	7.927711	9.991333	8.111673	10.460153	9.233554	8.349828	9.029920	9.023483	12.650918	10.157957
Table.ReadLatency.lucasdb.iot_data_tw	1511051759	50368391	mean	10.218270	8.845734	7.983737	11.610334	8.289347	8.209238	10.785877	10.894170	18.790161	14.709295
Table.ReadLatency.lucasdb.iot_data_tw	1511051789	50368392	mean	40.939903	10.043798	12.766476	13.288106	12.279187	12.833027	16.900913	11.713476	16.270297	18.429138
Table.ReadLatency.lucasdb.iot_data_tw	1511051819	50368393	mean	38.010975	10.726600	24.555972	12.282922	52.987077	54.371382	17.179999	12.171948	37.973645	21.940439
Table.ReadLatency.lucasdb.iot_data_tw	1511051849	50368394	mean	12.240398	8.620544	19.040928	12.009648	53.552391	50.924690	11.497738	33.837729	36.018957	10.918279
Table.ReadLatency.lucasdb.iot_data_tw	1511051879	50368395	mean	11.235395	7.621645	14.248043	10.795393	11.297575	47.354768	13.742433	20.239940	10.974496	11.979305
Table.ReadLatency.lucasdb.iot_data_tw	1511051909	50368396	mean	27.711453	15.780718	12.454975	9.089738	10.593232	10.478132	11.886806	19.599283	9.814482	9.553377
Table.ReadLatency.lucasdb.iot_data_tw	1511051939	50368397	mean	19.420257	23.440131	8.863475	8.532384	10.178970	11.661441	9.503081	20.053512	15.303041	6.619935
